"TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Layout_KBN","Record_ID","Shisetsu_CD","Shisetsu_CD_Yobi","Shusei_KBN","ShisetsuSetsubi_CD","AddDelete_KBN","Maintenance_DT","Tenso_DT","Byoshosu"
"01/30/2017 00:00:00","01/27/2019 00:00:00","False","Batch","01/27/2017 18:34:48","BATCH","01/28/2019 00:00:00","PVS_XP_2054","133","00","3702007","","B","003","2","20170126","20170127","0"
"01/30/2017 00:00:00","01/27/2019 00:00:00","False","Batch","01/27/2017 18:34:48","BATCH","01/28/2019 00:00:00","PVS_XP_2054","133","00","3701588","","B","014","2","20170126","20170127","0"
"01/30/2017 00:00:00","01/27/2019 00:00:00","False","Batch","01/27/2017 18:34:48","BATCH","01/28/2019 00:00:00","PVS_XP_2054","133","00","6500948","","B","001","2","20170126","20170127","0"
"01/28/2019 00:00:00","12/31/9999 00:00:00","False","Batch","01/25/2019 19:04:04","BATCH","01/28/2019 00:00:00","PVS_XP_2054","133","00","3500439","","B","014","2","20190124","20190125","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","3201866","","A","008","2","20130215","20130218","2"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400113","","A","001","2","20130110","20130110","5"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400113","","A","002","2","20130110","20130110","5"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400113","","A","005","2","20130110","20130110","9"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400113","","A","006","2","20130110","20130110","3"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400113","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400113","","A","009","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400113","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400113","","A","012","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400113","","A","013","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400113","","A","014","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400121","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400123","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400123","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400155","","A","011","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400176","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400187","","A","001","2","20130110","20130110","6"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400187","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400187","","A","009","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400187","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400187","","A","012","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400187","","A","014","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400188","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400188","","A","014","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400190","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400194","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400194","","A","011","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400196","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400207","","A","001","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400207","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400207","","A","009","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400207","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400207","","A","012","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400246","","A","011","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400249","","A","011","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400283","","A","005","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400283","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400283","","A","009","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400283","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400283","","A","011","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400283","","A","012","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400283","","A","014","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400294","","A","011","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400301","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400301","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400301","","A","014","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400311","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400311","","A","009","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400311","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400311","","A","012","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400329","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400329","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400339","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400339","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400339","","A","012","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400359","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2400365","","A","008","2","20130110","20130110","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","3202656","","A","012","2","20130215","20130218","1"
"02/18/2013 00:00:00","03/01/2020 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","03/02/2020 00:00:00","PVS_XP_2054","133","00","3200835","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","03/01/2020 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","03/02/2020 00:00:00","PVS_XP_2054","133","00","3200835","","A","012","2","20130215","20130218","0"
"02/18/2013 00:00:00","03/01/2020 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","03/02/2020 00:00:00","PVS_XP_2054","133","00","3200960","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","03/01/2020 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","03/02/2020 00:00:00","PVS_XP_2054","133","00","3202852","","A","010","2","20130215","20130218","1"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500511","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500514","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500514","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500514","","A","014","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500515","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500533","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500533","","A","011","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500537","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500537","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500537","","A","011","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500554","","A","011","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500572","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500572","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500596","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500596","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500596","","A","012","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500596","","A","014","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500623","","A","001","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500623","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500623","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500623","","A","012","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500623","","A","014","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500650","","A","001","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500650","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500650","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500650","","A","012","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500650","","A","014","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500677","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500677","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500686","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500686","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500686","","A","012","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500710","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500710","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500710","","A","014","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500731","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500731","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500731","","A","014","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500739","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500739","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500739","","A","014","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500758","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500758","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500758","","A","014","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500771","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500771","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500771","","A","012","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500784","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500784","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500803","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500803","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500879","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500879","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500891","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500891","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500891","","A","014","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500943","","A","008","2","20130110","20130110","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","3300326","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","3300326","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","3300349","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","3300349","","A","010","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","3300349","","A","012","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","3300383","","A","008","2","20130215","20130218","0"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:05:18","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","3300383","","A","010","2","20130215","20130218","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500943","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500954","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500954","","A","011","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500962","","A","011","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2500990","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2501025","","A","008","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2501025","","A","010","2","20130110","20130110","0"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","01/10/2013 09:42:47","BATCH","02/18/2013 00:00:00","PVS_XP_2054","133","00","2501059","","A","010","2","20130110","20130110","0"
