"TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","KangoShubetsu_KBN","KangoShubetsu_CD","Meisho","Ryakusho"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A361","３：１看護Ａ加算１０：１看護補助","３Ａ補１０"
"02/15/2016 00:00:00","09/12/2016 00:00:00","False","Batch","02/12/2016 18:16:42","BATCH","09/13/2016 00:00:00","PVS_XP_2059","P","A319","３：１看護加算不明３：１看護補助","３不補３"
"02/15/2016 00:00:00","09/12/2016 00:00:00","False","Batch","02/12/2016 18:16:42","BATCH","09/13/2016 00:00:00","PVS_XP_2059","P","A321","３：１看護Ａ加算４：１看護補助","３Ａ補４"
"02/15/2016 00:00:00","09/12/2016 00:00:00","False","Batch","02/12/2016 18:16:42","BATCH","09/13/2016 00:00:00","PVS_XP_2059","P","A322","３：１看護Ｂ加算４：１看護補助","３Ｂ補４"
"02/15/2016 00:00:00","09/12/2016 00:00:00","False","Batch","02/12/2016 18:16:42","BATCH","09/13/2016 00:00:00","PVS_XP_2059","P","A323","３：１看護加算無し４：１看護補助","３無補４"
"02/15/2016 00:00:00","09/12/2016 00:00:00","False","Batch","02/12/2016 18:16:42","BATCH","09/13/2016 00:00:00","PVS_XP_2059","P","A329","３：１看護加算不明４：１看護補助","３不補４"
"02/15/2016 00:00:00","09/12/2016 00:00:00","False","Batch","02/12/2016 18:16:42","BATCH","09/13/2016 00:00:00","PVS_XP_2059","P","A331","３：１看護Ａ加算５：１看護補助","３Ａ補５"
"02/15/2016 00:00:00","09/12/2016 00:00:00","False","Batch","02/12/2016 18:16:42","BATCH","09/13/2016 00:00:00","PVS_XP_2059","P","A332","３：１看護Ｂ加算５：１看護補助","３Ｂ補５"
"09/13/2016 00:00:00","02/12/2017 00:00:00","False","Batch","09/12/2016 18:19:37","BATCH","02/13/2017 00:00:00","PVS_XP_2059","P","3991","診療所療養型種別不明","診療養不明"
"09/13/2016 00:00:00","02/12/2017 00:00:00","False","Batch","09/12/2016 18:19:37","BATCH","02/13/2017 00:00:00","PVS_XP_2059","P","4101","療養型介護療養施設サービス費（Ⅰ）","療養介護サⅠ"
"09/13/2016 00:00:00","02/12/2017 00:00:00","False","Batch","09/12/2016 18:19:37","BATCH","02/13/2017 00:00:00","PVS_XP_2059","P","4102","療養型介護療養施設サービス費（Ⅱ）","療養介護サⅡ"
"09/13/2016 00:00:00","02/12/2017 00:00:00","False","Batch","09/12/2016 18:19:37","BATCH","02/13/2017 00:00:00","PVS_XP_2059","P","4103","療養型介護療養施設サービス費（Ⅲ）","療養介護サⅢ"
"09/13/2016 00:00:00","02/12/2017 00:00:00","False","Batch","09/12/2016 18:19:37","BATCH","02/13/2017 00:00:00","PVS_XP_2059","P","4104","療養型介護療養施設サービス費（Ⅳ）","療養介護サⅣ"
"09/13/2016 00:00:00","02/12/2017 00:00:00","False","Batch","09/12/2016 18:19:37","BATCH","02/13/2017 00:00:00","PVS_XP_2059","P","A131","２：１看護Ａ加算５：１看護補助","２Ａ補５"
"09/13/2016 00:00:00","02/12/2017 00:00:00","False","Batch","09/12/2016 18:19:37","BATCH","02/13/2017 00:00:00","PVS_XP_2059","P","A132","２：１看護Ｂ加算５：１看護補助","２Ｂ補５"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A2 3","２．５：１看護加算無し看護補助不明","２．５無補不"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A2 9","２．５：１看護加算不明看護補助不明","２．５不補不"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A211","２．５：１看護Ａ加算３：１看護補助","２．５Ａ補３"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A212","２．５：１看護Ｂ加算３：１看護補助","２．５Ｂ補３"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A213","２．５：１看護加算無し３：１看護補助","２．５無補３"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A219","２．５：１看護加算不明３：１看護補助","２．５不補３"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A221","２．５：１看護Ａ加算４：１看護補助","２．５Ａ補４"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A222","２．５：１看護Ｂ加算４：１看護補助","２．５Ｂ補４"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A223","２．５：１看護加算無し４：１看護補助","２．５無補４"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A229","２．５：１看護加算不明４：１看護補助","２．５不補４"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A231","２．５：１看護Ａ加算５：１看護補助","２．５Ａ補５"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A232","２．５：１看護Ｂ加算５：１看護補助","２．５Ｂ補５"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A233","２．５：１看護加算無し５：１看護補助","２．５無補５"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A239","２．５：１看護加算不明５：１看護補助","２．５不補５"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A241","２．５：１看護Ａ加算６：１看護補助","２．５Ａ補６"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A242","２．５：１看護Ｂ加算補６：１看護補助","２．５Ｂ補６"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A243","２．５：１看護加算無し６：１看護補助","２．５無補６"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A249","２．５：１看護加算不明６：１看護補助","２．５不補６"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A251","２．５：１看護Ａ加算８：１看護補助","２．５Ａ補８"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A252","２．５：１看護Ｂ加算８：１看護補助","２．５Ｂ補８"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A253","２．５：１看護加算無し８：１看護補助","２．５無補８"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A259","２．５：１看護加算不明８：１看護補助","２．５不補８"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A261","２．５：１看護Ａ加算１０：１看護補助","２．５Ａ補１０"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A262","２．５：１看護Ｂ加算１０：１看護補助","２．５Ｂ補１０"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A263","２．５：１看護加算無し１０：１看護補助","２．５無補１０"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A269","２．５：１看護加算不明１０：１看護補助","２．５不補１０"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A271","２．５：１看護Ａ加算１３：１看護補助","２．５Ａ補１３"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A272","２．５：１看護Ｂ加算１３：１看護補助","２．５Ｂ補１３"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A273","２．５：１看護加算無し１３：１看護補助","２．５無補１３"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A279","２．５：１看護加算不明１３：１看護補助","２．５不補１３"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A281","２．５：１看護Ａ加算１５：１看護補助","２．５Ａ補１５"
"09/13/2016 00:00:00","02/12/2017 00:00:00","False","Batch","09/12/2016 18:19:37","BATCH","02/13/2017 00:00:00","PVS_XP_2059","P","A133","２：１看護加算無し５：１看護補助","２無補５"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W005","障害者施設等１５対１入院基本料　加算","障１５入加"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W006","障害者施設等１５対１入院基本料","障１５入"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W007","障害者施設等１５対１入院基本料　３０：１看護補助　加算","障１５入補３０加"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W008","障害者施設等１５対１入院基本料　３０：１看護補助","障１５入補３０"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W009","障害者施設等１５対１入院基本料　５０：１看護補助　加算","障１５入補５０加"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W010","障害者施設等１５対１入院基本料　５０：１看護補助","障１５入補５０"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W011","障害者施設等１５対１入院基本料　７５：１看護補助　加算","障１５入補７５加"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W012","障害者施設等１５対１入院基本料　７５：１看護補助","障１５入補７５"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W013","障害者施設等７対１入院基本料","障７入"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W101","障害者施設等入院基本料１","障入１"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W102","障害者施設等入院基本料１　減算","障入１減"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W201","障害者施設等入院基本料２","障入２"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W202","障害者施設等入院基本料２　減算","障入２減"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W261","障害者施設等入院基本料２　１０：１看護補助","障入２補１０"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W262","障害者施設等入院基本料２　１０：１看護補助　減算","障入２補１０減"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W281","障害者施設等入院基本料２　１５：１看護補助","障入２補１５"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W282","障害者施設等入院基本料２　１５：１看護補助　減算","障入２補１５減"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W301","障害者施設等入院基本料３　看配","障入３看"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W302","障害者施設等入院基本料３","障入３"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W303","障害者施設等入院基本料３　減算","障入３減"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W341","障害者施設等入院基本料３　６：１看護補助　看配","障入３補６看"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W342","障害者施設等入院基本料３　６：１看護補助","障入３補６"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W343","障害者施設等入院基本料３　６：１看護補助　減算","障入３補６減"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W361","障害者施設等入院基本料３　１０：１看護補助　看配","障入３補１０看"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W362","障害者施設等入院基本料３　１０：１看護補助","障入３補１０"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W363","障害者施設等入院基本料３　１０：１看護補助　減算","障入３補１０減"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W381","障害者施設等入院基本料３　１５：１看護補助　看配","障入３補１５看"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W382","障害者施設等入院基本料３　１５：１看護補助","障入３補１５"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W383","障害者施設等入院基本料３　１５：１看護補助　減算","障入３補１５減"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W401","障害者施設等入院基本料４　看配","障入４看"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W402","障害者施設等入院基本料４","障入４"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W403","障害者施設等入院基本料４　減算","障入４減"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W431","障害者施設等入院基本料４　５：１看護補助　看配","障入４補５看"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W432","障害者施設等入院基本料４　５：１看護補助","障入４補５"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W433","障害者施設等入院基本料４　５：１看護補助　減算","障入４補５減"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W441","障害者施設等入院基本料４　６：１看護補助　看配","障入４補６看"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W442","障害者施設等入院基本料４　６：１看護補助","障入４補６"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W443","障害者施設等入院基本料４　６：１看護補助　減算","障入４補６減"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W461","障害者施設等入院基本料４　１０：１看護補助　看配","障入４補１０看"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W462","障害者施設等入院基本料４　１０：１看護補助","障入４補１０"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W463","障害者施設等入院基本料４　１０：１看護補助　減算","障入４補１０減"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W481","障害者施設等入院基本料４　１５：１看護補助　看配","障入４補１５看"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W482","障害者施設等入院基本料４　１５：１看護補助","障入４補１５"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W483","障害者施設等入院基本料４　１５：１看護補助　減算","障入４補１５減"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W501","障害者施設等入院基本料５　看配","障入５看"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W502","障害者施設等入院基本料５","障入５"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W503","障害者施設等入院基本料５　減算","障入５減"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W521","障害者施設等入院基本料５　４：１看護補助　看配","障入５補４看"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W522","障害者施設等入院基本料５　４：１看護補助","障入５補４"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W523","障害者施設等入院基本料５　４：１看護補助　減算","障入５補４減"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W531","障害者施設等入院基本料５　５：１看護補助　看配","障入５補５看"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W532","障害者施設等入院基本料５　５：１看護補助","障入５補５"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W533","障害者施設等入院基本料５　５：１看護補助　減算","障入５補５減"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W541","障害者施設等入院基本料５　６：１看護補助　看配","障入５補６看"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W542","障害者施設等入院基本料５　６：１看護補助","障入５補６"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W543","障害者施設等入院基本料５　６：１看護補助　減算","障入５補６減"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W561","障害者施設等入院基本料５　１０：１看護補助　看配","障入５補１０看"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W562","障害者施設等入院基本料５　１０：１看護補助","障入５補１０"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W563","障害者施設等入院基本料５　１０：１看護補助　減算","障入５補１０減"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W581","障害者施設等入院基本料５　１５：１看護補助　看配","障入５補１５看"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W582","障害者施設等入院基本料５　１５：１看護補助","障入５補１５"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W583","障害者施設等入院基本料５　１５：１看護補助　減算","障入５補１５減"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","W999","障害者施設等種別不明","障不明"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","X401","老人病棟入院基本料１","老入基１"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","X402","老人病棟入院基本料２","老入基２"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","X403","老人病棟入院基本料３","老入基３"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","X404","老人病棟入院基本料４","老入基４"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","X405","老人病棟入院基本料５","老入基５"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","X800","老人病棟特別入院基本料","老特別"
"04/01/2013 00:00:00","03/31/2015 00:00:00","False","Batch","03/29/2013 18:30:36","BATCH","04/01/2015 00:00:00","PVS_XP_2059","P","X999","老人病棟種別不明","老不明"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A282","２．５：１看護Ｂ加算１５：１看護補助","２．５Ｂ補１５"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A283","２．５：１看護加算無し１５：１看護補助","２．５無補１５"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A289","２．５：１看護加算不明１５：１看護補助","２．５不補１５"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A291","２．５：１看護Ａ加算１５：１未満看護補助","２．５Ａ補１５末"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A292","２．５：１看護Ｂ加算１５：１未満看護補助","２．５Ｂ補１５末"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A293","２．５：１看護加算無し１５：１未満看護補助","２．５無補１５末"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A299","２．５：１看護加算不明１５：１未満看護補助","２．５不補１５末"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A3 1","３：１看護Ａ加算看護補助不明","３Ａ補不"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A362","３：１看護Ｂ加算１０：１看護補助","３Ｂ補１０"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A363","３：１看護加算無し１０：１看護補助","３無補１０"
"04/01/2015 00:00:00","02/14/2016 00:00:00","False","Batch","03/31/2015 18:16:33","BATCH","02/15/2016 00:00:00","PVS_XP_2059","P","A369","３：１看護加算不明１０：１看護補助","３不補１０"
