"corporation_cd","product_cd","start_date","end_date","locale_id","pre_product_cd","std_manufacuturing_cost","remark","delete_flag","create_user_cd","create_date","record_user_cd","record_date"
"1000","257400","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","7533.030",,"0","im_job","01/24/2025 20:09:14","im_job","01/26/2026 20:13:28"
"1000","257400","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","7534.030",,"0","im_job","01/26/2026 20:13:28","im_job","04/01/2026 20:02:15"
"1000","259640","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","","230.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","259640","11/01/2017 00:00:00","12/31/2999 00:00:00","ja","","230.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","259657","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","","2197.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","259657","11/01/2017 00:00:00","12/31/2999 00:00:00","ja","","2197.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","259664","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","","887.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","259664","11/01/2017 00:00:00","12/31/2999 00:00:00","ja","","887.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","259671","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","","2583.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","259671","11/01/2017 00:00:00","12/31/2999 00:00:00","ja","","2583.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","259688","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","","974.000",,"0","im_job","01/23/2018 20:15:32","im_job","04/02/2018 20:01:08"
"1000","259695","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","","2833.000",,"0","im_job","01/23/2018 20:15:32","im_job","04/02/2018 20:01:08"
"1000","259701","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","","1630.000",,"0","im_job","01/23/2018 20:15:32","im_job","04/02/2018 20:01:08"
"1000","259718","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","","1404.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","259718","11/01/2017 00:00:00","12/31/2999 00:00:00","ja","","1404.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","259725","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","","887.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","259725","11/01/2017 00:00:00","12/31/2999 00:00:00","ja","","887.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","259732","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","","2583.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","259732","11/01/2017 00:00:00","12/31/2999 00:00:00","ja","","2583.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","259749","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","","1439.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","259749","11/01/2017 00:00:00","12/31/2999 00:00:00","ja","","1439.000","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","260738","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","","3407.000",,"0","im_job","01/23/2018 20:15:32","im_job","04/02/2018 20:01:08"
"1000","260752","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","","3000.000",,"0","im_job","01/23/2018 20:15:32","im_job","04/02/2018 20:01:08"
"1000","260820","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","","1432.000",,"0","im_job","01/23/2018 20:15:32","im_job","04/02/2018 20:01:08"
"1000","260844","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","","1432.000",,"0","im_job","01/23/2018 20:15:32","im_job","04/02/2018 20:01:08"
"1000","260851","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","","4295.000",,"0","im_job","01/23/2018 20:15:32","im_job","04/02/2018 20:01:08"
"1000","260868","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","","1271.600","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","260868","11/01/2017 00:00:00","03/31/2018 00:00:00","ja","","1271.600","","0","iko90001","11/08/2017 00:00:00","im_job","03/19/2018 20:10:07"
"1000","260868","04/01/2018 00:00:00","03/31/2020 00:00:00","ja","","1194.600",,"0","im_job","03/19/2018 20:10:07","im_job","01/22/2020 20:12:08"
"1000","260868","04/01/2020 00:00:00","03/31/2024 00:00:00","ja","","1192.600",,"0","im_job","01/22/2020 20:12:08","im_job","01/26/2024 19:34:21"
"1000","260868","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","1225.600",,"0","im_job","01/26/2024 19:34:21","im_job","01/24/2025 20:09:14"
"1000","260868","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","1224.600",,"0","im_job","01/24/2025 20:09:14","im_job","01/26/2026 20:13:28"
"1000","260868","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","1225.600",,"0","im_job","01/26/2026 20:13:28","im_job","04/01/2026 20:02:15"
"1000","260875","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","","1271.600","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","260875","11/01/2017 00:00:00","03/31/2018 00:00:00","ja","","1271.600","","0","iko90001","11/08/2017 00:00:00","im_job","03/19/2018 20:10:07"
"1000","260875","04/01/2018 00:00:00","03/31/2020 00:00:00","ja","","1194.600",,"0","im_job","03/19/2018 20:10:07","im_job","01/22/2020 20:12:08"
"1000","260875","04/01/2020 00:00:00","03/31/2024 00:00:00","ja","","1192.600",,"0","im_job","01/22/2020 20:12:08","im_job","01/26/2024 19:34:21"
"1000","260875","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","1225.600",,"0","im_job","01/26/2024 19:34:21","im_job","01/24/2025 20:09:14"
"1000","260875","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","1224.600",,"0","im_job","01/24/2025 20:09:14","im_job","01/26/2026 20:13:28"
"1000","260875","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","1225.600",,"0","im_job","01/26/2026 20:13:28","im_job","04/01/2026 20:02:15"
"1000","260882","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","","3814.800","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","260882","11/01/2017 00:00:00","03/31/2018 00:00:00","ja","","3814.800","","0","iko90001","11/08/2017 00:00:00","im_job","03/19/2018 20:10:07"
"1000","260882","04/01/2018 00:00:00","03/31/2020 00:00:00","ja","","3583.800",,"0","im_job","03/19/2018 20:10:07","im_job","01/22/2020 20:12:08"
"1000","260882","04/01/2020 00:00:00","03/31/2024 00:00:00","ja","","3577.800",,"0","im_job","01/22/2020 20:12:08","im_job","01/26/2024 19:34:21"
"1000","260882","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","3610.800",,"0","im_job","01/26/2024 19:34:21","im_job","01/24/2025 20:09:14"
"1000","260882","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","3609.800",,"0","im_job","01/24/2025 20:09:14","im_job","01/26/2026 20:13:28"
"1000","260882","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","3610.800",,"0","im_job","01/26/2026 20:13:28","im_job","04/01/2026 20:02:15"
"1000","262718","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","","1155.350","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","262718","11/01/2017 00:00:00","12/31/2999 00:00:00","ja","","1155.350","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","262725","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","","2080.000",,"0","im_job","01/23/2018 20:15:32","im_job","04/02/2018 20:01:08"
"1000","262749","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","","1155.350","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","262749","11/01/2017 00:00:00","12/31/2999 00:00:00","ja","","1155.350","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","262756","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","","1133.720","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","262756","11/01/2017 00:00:00","03/31/2019 00:00:00","ja","","1133.720","","0","iko90001","11/08/2017 00:00:00","im_job","02/13/2019 20:15:17"
"1000","262756","04/01/2019 00:00:00","03/31/2023 00:00:00","ja","","1136.720",,"0","im_job","02/13/2019 20:15:17","im_job","02/13/2023 20:19:16"
"1000","262756","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","","1142.000",,"0","im_job","02/13/2023 20:19:17","im_job","01/26/2024 19:34:21"
"1000","262756","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","1175.000",,"0","im_job","01/26/2024 19:34:21","im_job","01/24/2025 20:09:14"
"1000","262756","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","1174.000",,"0","im_job","01/24/2025 20:09:14","im_job","01/26/2026 20:13:28"
"1000","262756","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","1177.000",,"0","im_job","01/26/2026 20:13:28","im_job","04/01/2026 20:02:15"
"1000","262770","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","181402","760.520","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","262770","11/01/2017 00:00:00","03/31/2018 00:00:00","ja","181402","760.520","","0","iko90001","11/08/2017 00:00:00","im_job","01/23/2018 20:15:28"
"1000","262770","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","181402","760.900",,"0","im_job","01/23/2018 20:15:28","im_job","01/23/2019 21:29:34"
"1000","262770","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","181402","760.020",,"0","im_job","01/23/2019 21:29:34","im_job","02/13/2020 20:22:36"
"1000","262770","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","181402","718.330",,"0","im_job","02/13/2020 20:22:36","im_job","03/17/2021 20:41:28"
"1000","262770","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","181402","719.760",,"0","im_job","03/17/2021 20:41:28","im_job","02/10/2022 20:15:24"
"1000","262770","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","181402","726.160",,"0","im_job","02/10/2022 20:15:24","im_job","01/24/2023 20:14:21"
"1000","262770","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","181402","738.510",,"0","im_job","01/24/2023 20:14:21","im_job","01/26/2024 19:34:21"
"1000","262770","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","181402","839.030",,"0","im_job","01/26/2024 19:34:21","im_job","01/24/2025 20:09:14"
"1000","262770","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","181402","869.030",,"0","im_job","01/24/2025 20:09:14","im_job","01/26/2026 20:13:28"
"1000","262770","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","181402","896.440",,"0","im_job","01/26/2026 20:13:28","im_job","04/01/2026 20:02:15"
"1000","262855","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","181500","1113.400","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","262855","11/01/2017 00:00:00","12/31/2999 00:00:00","ja","181500","1113.400","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","262879","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","180136","857.560","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","262879","11/01/2017 00:00:00","03/31/2018 00:00:00","ja","180136","857.560","","0","iko90001","11/08/2017 00:00:00","im_job","01/23/2018 20:15:28"
"1000","262879","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","180136","2388.480",,"0","im_job","01/23/2018 20:15:28","im_job","01/23/2019 21:29:34"
"1000","262879","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","180136","590.000",,"0","im_job","01/23/2019 21:29:34","im_job","01/22/2020 20:10:08"
"1000","262879","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","180136","668.080",,"0","im_job","01/22/2020 20:10:08","im_job","03/17/2021 20:41:28"
"1000","262879","04/01/2021 00:00:00","03/31/2023 00:00:00","ja","180136","668.420",,"0","im_job","03/17/2021 20:41:28","im_job","01/24/2023 20:14:21"
"1000","262879","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","180136","672.370",,"0","im_job","01/24/2023 20:14:21","im_job","01/26/2024 19:34:21"
"1000","262879","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","180136","1766.380",,"0","im_job","01/26/2024 19:34:21","im_job","01/24/2025 20:09:14"
"1000","262879","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","180136","1809.160",,"0","im_job","01/24/2025 20:09:14","im_job","01/26/2026 20:13:28"
"1000","262879","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","180136","1843.070",,"0","im_job","01/26/2026 20:13:28","im_job","04/01/2026 20:02:15"
"1000","262886","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","180137","4284.330","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","262886","11/01/2017 00:00:00","03/31/2018 00:00:00","ja","180137","4284.330","","0","iko90001","11/08/2017 00:00:00","im_job","01/23/2018 20:15:28"
"1000","262886","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","180137","12035.170",,"0","im_job","01/23/2018 20:15:28","im_job","01/23/2019 21:29:34"
"1000","262886","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","180137","2850.000",,"0","im_job","01/23/2019 21:29:34","im_job","01/22/2020 20:10:08"
"1000","262886","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","180137","3235.190",,"0","im_job","01/22/2020 20:10:08","im_job","03/17/2021 20:41:28"
"1000","262886","04/01/2021 00:00:00","03/31/2023 00:00:00","ja","180137","3236.880",,"0","im_job","03/17/2021 20:41:28","im_job","01/24/2023 20:14:21"
"1000","262886","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","180137","3256.640",,"0","im_job","01/24/2023 20:14:21","im_job","01/26/2024 19:34:21"
"1000","262886","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","180137","8429.520",,"0","im_job","01/26/2024 19:34:21","im_job","01/24/2025 20:09:15"
"1000","262886","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","180137","8642.060",,"0","im_job","01/24/2025 20:09:15","im_job","01/26/2026 20:13:28"
"1000","262886","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","180137","8837.980",,"0","im_job","01/26/2026 20:13:28","im_job","04/01/2026 20:02:15"
"1000","264125","04/01/2018 00:00:00","12/31/2999 00:00:00","ja","","21710.000",,"0","im_job","01/23/2018 20:15:32","im_job","04/02/2018 20:01:08"
"1000","264316","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","","8494.440","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","264316","11/01/2017 00:00:00","03/31/2023 00:00:00","ja","","8494.440","","0","iko90001","11/08/2017 00:00:00","im_job","02/13/2023 20:19:16"
"1000","264316","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","","8494.000",,"0","im_job","02/13/2023 20:19:17","im_job","01/26/2024 19:34:21"
"1000","264316","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","","8527.000",,"0","im_job","01/26/2024 19:34:21","im_job","01/24/2025 20:09:15"
"1000","264316","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","","8526.000",,"0","im_job","01/24/2025 20:09:15","im_job","01/26/2026 20:13:28"
"1000","264316","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","","8923.000",,"0","im_job","01/26/2026 20:13:28","im_job","04/01/2026 20:02:15"
"1000","266235","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","180160","1883.080","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","266235","11/01/2017 00:00:00","03/31/2023 00:00:00","ja","180160","1883.080","","0","iko90001","11/08/2017 00:00:00","im_job","02/13/2023 20:17:26"
"1000","266235","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","180160","1883.000",,"0","im_job","02/13/2023 20:17:26","im_job","01/26/2024 19:34:21"
"1000","266235","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","180160","1916.000",,"0","im_job","01/26/2024 19:34:21","im_job","01/24/2025 20:09:15"
"1000","266235","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","180160","1940.000",,"0","im_job","01/24/2025 20:09:15","im_job","01/26/2026 20:13:28"
"1000","266235","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","180160","1983.000",,"0","im_job","01/26/2026 20:13:28","im_job","04/01/2026 20:02:15"
"1000","266273","08/01/2018 00:00:00","03/31/2019 00:00:00","ja","180252","1764.850",,"0","im_job","08/20/2018 20:02:37","im_job","01/23/2019 21:29:34"
"1000","266273","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","180252","539.010",,"0","im_job","01/23/2019 21:29:34","im_job","01/22/2020 20:10:08"
"1000","266273","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","180252","511.250",,"0","im_job","01/22/2020 20:10:08","im_job","01/21/2021 20:37:21"
"1000","266273","04/01/2021 00:00:00","12/31/2999 00:00:00","ja","180252","511.250",,"0","im_job","01/21/2021 20:37:00","im_job","02/10/2021 21:01:00"
"1000","266280","08/01/2018 00:00:00","03/31/2019 00:00:00","ja","180253","17613.160",,"0","im_job","08/20/2018 20:02:37","im_job","01/23/2019 21:29:34"
"1000","266280","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","180253","5351.680",,"0","im_job","01/23/2019 21:29:34","im_job","01/22/2020 20:10:08"
"1000","266280","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","180253","5072.640",,"0","im_job","01/22/2020 20:10:08","im_job","01/21/2021 20:37:21"
"1000","266280","04/01/2021 00:00:00","12/31/2999 00:00:00","ja","180253","5072.640",,"0","im_job","01/21/2021 20:37:00","im_job","02/10/2021 21:01:00"
"1000","266297","08/01/2018 00:00:00","03/31/2019 00:00:00","ja","180254","52735.820",,"0","im_job","08/20/2018 20:02:37","im_job","01/23/2019 21:29:34"
"1000","266297","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","180254","15946.470",,"0","im_job","01/23/2019 21:29:34","im_job","01/22/2020 20:10:08"
"1000","266297","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","180254","15129.580",,"0","im_job","01/22/2020 20:10:08","im_job","01/21/2021 20:37:21"
"1000","266297","04/01/2021 00:00:00","12/31/2999 00:00:00","ja","180254","15129.580",,"0","im_job","01/21/2021 20:37:00","im_job","02/10/2021 21:01:00"
"1000","266365","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","181125","188.720","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","266365","11/01/2017 00:00:00","03/31/2018 00:00:00","ja","181125","188.720","","0","iko90001","11/08/2017 00:00:00","im_job","01/23/2018 20:15:28"
"1000","266365","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","181125","188.730",,"0","im_job","01/23/2018 20:15:28","im_job","01/23/2019 21:29:34"
"1000","266365","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","181125","174.250",,"0","im_job","01/23/2019 21:29:34","im_job","01/22/2020 20:10:08"
"1000","266365","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","181125","176.850",,"0","im_job","01/22/2020 20:10:08","im_job","01/21/2021 20:37:21"
"1000","266365","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","181125","179.180",,"0","im_job","01/21/2021 20:37:21","im_job","01/24/2022 20:13:24"
"1000","266365","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","181125","178.950",,"0","im_job","01/24/2022 20:13:24","im_job","01/24/2023 20:14:21"
"1000","266365","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","181125","186.260",,"0","im_job","01/24/2023 20:14:21","im_job","01/26/2024 19:34:21"
"1000","266365","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","181125","219.430",,"0","im_job","01/26/2024 19:34:21","im_job","01/24/2025 20:09:15"
"1000","266365","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","181125","222.780",,"0","im_job","01/24/2025 20:09:15","im_job","01/26/2026 20:13:28"
"1000","266365","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","181125","231.900",,"0","im_job","01/26/2026 20:13:28","im_job","04/01/2026 20:02:15"
"1000","266372","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","181890","1096.170","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","266372","11/01/2017 00:00:00","03/31/2018 00:00:00","ja","181890","1096.170","","0","iko90001","11/08/2017 00:00:00","im_job","01/23/2018 20:15:28"
"1000","266372","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","181890","1096.190",,"0","im_job","01/23/2018 20:15:28","im_job","01/23/2019 21:29:34"
"1000","266372","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","181890","1062.330",,"0","im_job","01/23/2019 21:29:34","im_job","01/22/2020 20:10:08"
"1000","266372","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","181890","1095.720",,"0","im_job","01/22/2020 20:10:08","im_job","01/21/2021 20:37:21"
"1000","266372","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","181890","1107.300",,"0","im_job","01/21/2021 20:37:21","im_job","01/24/2022 20:13:24"
"1000","266372","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","181890","1106.170",,"0","im_job","01/24/2022 20:13:24","im_job","01/24/2023 20:14:21"
"1000","266372","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","181890","1142.730",,"0","im_job","01/24/2023 20:14:21","im_job","01/26/2024 19:34:21"
"1000","266372","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","181890","1231.880",,"0","im_job","01/26/2024 19:34:21","im_job","01/24/2025 20:09:15"
"1000","266372","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","181890","1267.710",,"0","im_job","01/24/2025 20:09:15","im_job","01/26/2026 20:13:28"
"1000","266372","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","181890","1312.640",,"0","im_job","01/26/2026 20:13:28","im_job","04/01/2026 20:02:15"
"1000","266389","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","181127","1746.330","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","266389","11/01/2017 00:00:00","03/31/2018 00:00:00","ja","181127","1746.330","","0","iko90001","11/08/2017 00:00:00","im_job","01/23/2018 20:15:28"
"1000","266389","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","181127","1746.370",,"0","im_job","01/23/2018 20:15:28","im_job","01/23/2019 21:29:34"
"1000","266389","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","181127","1616.630",,"0","im_job","01/23/2019 21:29:34","im_job","01/22/2020 20:10:08"
"1000","266389","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","181127","1642.610",,"0","im_job","01/22/2020 20:10:08","im_job","01/21/2021 20:37:21"
"1000","266389","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","181127","1665.810",,"0","im_job","01/21/2021 20:37:21","im_job","01/24/2022 20:13:24"
"1000","266389","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","181127","1663.540",,"0","im_job","01/24/2022 20:13:24","im_job","01/24/2023 20:14:21"
"1000","266389","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","181127","1736.640",,"0","im_job","01/24/2023 20:14:21","im_job","01/26/2024 19:34:21"
"1000","266389","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","181127","1800.970",,"0","im_job","01/26/2024 19:34:21","im_job","01/24/2025 20:09:15"
"1000","266389","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","181127","1869.850",,"0","im_job","01/24/2025 20:09:15","im_job","01/26/2026 20:13:28"
"1000","266389","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","181127","1925.510",,"0","im_job","01/26/2026 20:13:28","im_job","04/01/2026 20:02:15"
"1000","266501","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","180970","198.850","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","266501","11/01/2017 00:00:00","03/31/2018 00:00:00","ja","180970","198.850","","0","iko90001","11/08/2017 00:00:00","im_job","01/23/2018 20:15:28"
"1000","266501","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","180970","199.170",,"0","im_job","01/23/2018 20:15:28","im_job","01/23/2019 21:29:34"
"1000","266501","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","180970","188.640",,"0","im_job","01/23/2019 21:29:34","im_job","01/22/2020 20:10:08"
"1000","266501","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","180970","189.080",,"0","im_job","01/22/2020 20:10:08","im_job","01/21/2021 20:37:21"
"1000","266501","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","180970","185.730",,"0","im_job","01/21/2021 20:37:21","im_job","02/10/2022 20:15:24"
"1000","266501","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","180970","189.280",,"0","im_job","02/10/2022 20:15:24","im_job","01/24/2023 20:14:21"
"1000","266501","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","180970","439.590",,"0","im_job","01/24/2023 20:14:21","im_job","01/26/2024 19:34:21"
"1000","266501","04/01/2024 00:00:00","03/31/2025 00:00:00","ja","180970","489.730",,"0","im_job","01/26/2024 19:34:21","im_job","01/24/2025 20:09:15"
"1000","266501","04/01/2025 00:00:00","03/31/2026 00:00:00","ja","180970","548.080",,"0","im_job","01/24/2025 20:09:15","im_job","01/26/2026 20:13:28"
"1000","266501","04/01/2026 00:00:00","12/31/2999 00:00:00","ja","180970","574.610",,"0","im_job","01/26/2026 20:13:28","im_job","04/01/2026 20:02:15"
"1000","266518","10/01/2017 00:00:00","10/31/2017 00:00:00","ja","181891","1050.830","","0","iko90001","11/08/2017 00:00:00","iko90001","11/08/2017 00:00:00"
"1000","266518","11/01/2017 00:00:00","03/31/2018 00:00:00","ja","181891","1050.830","","0","iko90001","11/08/2017 00:00:00","im_job","01/23/2018 20:15:28"
"1000","266518","04/01/2018 00:00:00","03/31/2019 00:00:00","ja","181891","1052.440",,"0","im_job","01/23/2018 20:15:28","im_job","01/23/2019 21:29:34"
"1000","266518","04/01/2019 00:00:00","03/31/2020 00:00:00","ja","181891","1033.310",,"0","im_job","01/23/2019 21:29:35","im_job","01/22/2020 20:10:08"
"1000","266518","04/01/2020 00:00:00","03/31/2021 00:00:00","ja","181891","1045.690",,"0","im_job","01/22/2020 20:10:08","im_job","01/21/2021 20:37:21"
"1000","266518","04/01/2021 00:00:00","03/31/2022 00:00:00","ja","181891","1028.990",,"0","im_job","01/21/2021 20:37:21","im_job","02/10/2022 20:15:24"
"1000","266518","04/01/2022 00:00:00","03/31/2023 00:00:00","ja","181891","1046.770",,"0","im_job","02/10/2022 20:15:24","im_job","01/24/2023 20:14:21"
"1000","266518","04/01/2023 00:00:00","03/31/2024 00:00:00","ja","181891","1072.920",,"0","im_job","01/24/2023 20:14:21","im_job","01/26/2024 19:34:21"
