"TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Layout_KBN","Todofuken_CD","Shusei_KBN","Maintenance_DT","Tenso_DT","IryokenMaintenace_DT","Koji_DT","Seishin_KijunByosho","Seishin_KizonByosho","Seishin_Kizon_DT","Seishin_Kafusokusu","Kekkaku_KijunByosho","Kekkaku_KizonByosho","Kekkaku_Kizon_DT","Kekkaku_Kafusokusu","Kansen_KijunByosho","Kansen_KizonByosho","Kansen_Kizon_DT","Kansen_Kafusokusu"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","05","B","20240527","20240528","20240601","20240329","2969","3828","20230601","859","26","36","20230601","10","36","36","20230601","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","06","B","20240527","20240528","20240601","20240402","2927","3409","20231101","482","9","0","20231101","-9","20","20","20231101","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","07","B","20240527","20240528","20240601","20240329","4240","6613","20230930","2373","18","67","20230930","49","36","36","20230930","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","08","B","20240527","20240528","20240601","20240404","5551","7226","20230401","1675","56","70","20230401","14","48","48","20230401","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","09","B","20240527","20240528","20240601","20240423","3881","4941","20231201","1060","30","30","20231201","0","32","31","20231201","-1"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","11","B","20240527","20240528","20240601","20240329","12003","13405","20230331","1402","100","130","20230331","30","85","75","20230331","-10"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","12","B","20240527","20240528","20240601","20240401","10677","12135","20231001","1458","63","96","20231001","33","60","60","20231001","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","14","B","20240527","20240528","20240601","20240328","12080","13369","20230401","1289","124","146","20230401","22","62","74","20230401","12"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","15","B","20240527","20240528","20240601","20240402","5114","6060","20231001","946","18","30","20231001","12","36","36","20231001","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","18","B","20240527","20240528","20240601","20240329","1707","2144","20231031","437","17","28","20231031","11","20","20","20231031","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","19","B","20240527","20240528","20240601","20240328","1714","2209","20231227","495","16","22","20231227","6","20","28","20231227","8"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","20","B","20240527","20240528","20240601","20240329","3766","4459","20240101","693","34","45","20240101","11","46","46","20240101","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","21","B","20240527","20240528","20240601","20240329","3359","3799","20230930","440","48","101","20230930","53","30","30","20230930","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","22","B","20240527","20240528","20240601","20240329","5483","6400","20240101","917","56","92","20240101","36","51","48","20240101","-3"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","23","B","20240527","20240528","20240601","20240329","11508","12171","20230930","663","115","111","20230930","-4","72","66","20230930","-6"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","24","B","20240527","20240528","20240601","20240329","3748","4466","20231201","718","40","30","20231201","-10","24","24","20231201","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","25","B","20240527","20240528","20240601","20240329","1812","2238","20230401","426","21","63","20230401","42","34","34","20230401","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","26","B","20240527","20240528","20240601","20240329","4212","5451","20231201","1239","89","150","20231201","61","38","44","20231201","6"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","27","B","20240527","20240528","20240601","20240401","15992","17803","20230630","1811","232","253","20230630","21","78","78","20230630","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","28","B","20240527","20240528","20240601","20240401","9869","11160","20231001","1291","93","145","20231001","52","48","54","20231001","6"
"05/28/2025 00:00:00","11/25/2025 00:00:00","False","Batch","05/27/2025 18:58:54","BATCH","11/26/2025 00:00:00","PVS_XP_2060","121","10","B","20250526","20250527","20250601","20240401","4366","4977","20240930","611","31","65","20240930","34","52","52","20240930","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","30","B","20240527","20240528","20240601","20240412","1366","2033","20231231","667","16","15","20231231","-1","32","32","20231231","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","32","B","20240527","20240528","20240601","20240329","1829","2223","20230930","394","11","10","20230930","-1","30","30","20230930","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","33","B","20240527","20240528","20240601","20240329","3931","5119","20240301","1188","37","115","20240301","78","26","26","20240301","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","34","B","20240527","20240528","20240601","20240401","7045","8485","20230930","1440","33","87","20230930","54","36","30","20230930","-6"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","35","B","20240527","20240528","20240601","20240328","4727","5839","20231201","1112","23","60","20231201","37","40","40","20231201","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","36","B","20240527","20240528","20240601","20240402","2832","3533","20230331","701","27","37","20230331","10","23","23","20230331","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","37","B","20240527","20240528","20240601","20240325","2628","3250","20231130","622","24","32","20231130","8","24","24","20231130","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","38","B","20240527","20240528","20240601","20240402","3229","4310","20231031","1081","30","36","20231031","6","34","34","20231031","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","39","B","20240527","20240528","20240601","20240329","2747","3456","20231231","709","26","75","20231201","49","11","11","20231201","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","40","B","20240527","20240528","20240601","20240329","17040","20625","20231101","3585","105","209","20231101","104","66","66","20231101","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","41","B","20240527","20240528","20240601","20240401","3388","3941","20231031","553","20","30","20231031","10","24","24","20231031","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","42","B","20240527","20240528","20240601","20240329","5715","7661","20220630","1946","55","83","20231001","28","42","42","20231001","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","43","B","20240527","20240528","20240601","20240401","6812","8689","20230401","1877","21","69","20230401","48","44","44","20230401","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","44","B","20240527","20240528","20240601","20240329","4114","5274","20240101","1160","17","12","20240101","-5","40","40","20240101","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","45","B","20240527","20240528","20240601","20240401","4359","5828","20240105","1469","16","71","20240105","55","32","32","20240105","0"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","46","B","20240527","20240528","20240601","20240329","7313","9302","20240101","1989","68","68","20240101","0","46","45","20240101","-1"
"05/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","05/28/2024 18:42:44","BATCH","05/29/2024 00:00:00","PVS_XP_2060","121","47","B","20240527","20240528","20240601","20240329","4511","5281","20240229","770","30","47","20240229","17","26","24","20240229","-2"
"05/30/2018 00:00:00","06/25/2024 00:00:00","False","Batch","05/29/2018 19:02:23","BATCH","06/26/2024 00:00:00","PVS_XP_2060","121","02","B","20180528","20180529","20180601","20180401","3472","4453","20180101","981","33","60","20180101","27","30","29","20180101","-1"
"06/26/2024 00:00:00","12/31/9999 00:00:00","False","Batch","06/25/2024 18:30:46","BATCH","06/26/2024 00:00:00","PVS_XP_2060","121","02","B","20240624","20240625","20240701","20240531","3498","4199","20240101","701","19","33","20240101","14","28","27","20240101","-1"
"05/30/2018 00:00:00","07/28/2024 00:00:00","False","Batch","05/29/2018 19:02:23","BATCH","07/29/2024 00:00:00","PVS_XP_2060","121","31","B","20180528","20180529","20180601","20180417","1583","1905","20180401","322","16","16","20180401","0","12","12","20180401","0"
"07/29/2024 00:00:00","12/31/9999 00:00:00","False","Batch","07/26/2024 18:34:04","BATCH","07/29/2024 00:00:00","PVS_XP_2060","121","31","B","20240725","20240726","20240801","20240430","1345","1551","20240401","206","16","16","20240401","0","12","12","20240401","0"
"05/27/2021 00:00:00","08/27/2024 00:00:00","False","Batch","05/26/2021 18:58:20","BATCH","08/28/2024 00:00:00","PVS_XP_2060","121","03","B","20210525","20210526","20210601","20180406","3712","4078","20200930","366","23","91","20200930","68","40","38","20200930","-2"
"08/28/2024 00:00:00","12/31/9999 00:00:00","False","Batch","08/27/2024 18:38:47","BATCH","08/28/2024 00:00:00","PVS_XP_2060","121","03","B","20240826","20240827","20240901","20240712","3261","3928","20230930","667","23","91","20230930","68","40","38","20230930","-2"
"05/30/2018 00:00:00","09/25/2024 00:00:00","False","Batch","05/29/2018 19:02:23","BATCH","09/26/2024 00:00:00","PVS_XP_2060","121","17","B","20180528","20180529","20180601","20180401","3018","3749","20180331","731","48","82","20180331","34","20","20","20180331","0"
"09/26/2024 00:00:00","12/31/9999 00:00:00","False","Batch","09/25/2024 18:42:15","BATCH","09/26/2024 00:00:00","PVS_XP_2060","121","17","B","20240924","20240925","20241001","20240813","2846","3567","20240331","721","29","82","20240331","53","20","20","20240331","0"
"05/28/2025 00:00:00","12/31/9999 00:00:00","False","Batch","05/27/2025 18:58:54","BATCH","05/28/2025 00:00:00","PVS_XP_2060","121","16","B","20250526","20250527","20250601","20240329","2601","2914","20250401","313","26","44","20250401","18","25","26","20250401","1"
"05/28/2025 00:00:00","12/31/9999 00:00:00","False","Batch","05/27/2025 18:58:54","BATCH","05/28/2025 00:00:00","PVS_XP_2060","121","29","B","20250526","20250527","20250601","20240322","2423","2796","20250306","373","27","27","20250306","0","28","24","20250306","-4"
"05/28/2025 00:00:00","11/25/2025 00:00:00","False","Batch","05/27/2025 18:58:54","BATCH","11/26/2025 00:00:00","PVS_XP_2060","121","13","B","20250526","20250527","20250601","20240328","19396","20457","20240401","1061","216","280","20240401","64","153","145","20240401","-8"
"11/26/2025 00:00:00","12/31/9999 00:00:00","False","Batch","11/25/2025 18:55:47","BATCH","11/26/2025 00:00:00","PVS_XP_2060","121","10","B","20251121","20251125","20251201","20240401","4366","4977","20250331","611","31","65","20250331","34","52","52","20250331","0"
"11/26/2025 00:00:00","12/31/9999 00:00:00","False","Batch","11/25/2025 18:55:47","BATCH","11/26/2025 00:00:00","PVS_XP_2060","121","13","B","20251121","20251125","20251201","20240328","19396","20129","20250401","733","216","255","20250401","39","153","145","20250401","-8"
