"EisaiOroshiSoshiki_CD","TekiyoKaishi_DT","TekiyoShuryo_DT","KeishoMotoRecord_KEY","KeishoSakiRecord_KEY","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","OroshiSoshikiCode_ECONV","EisaiShishoka_ID","Data_Status"
"3014137","10/01/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","09/30/2021 00:00:00","PVU_XP_1102","itg36186","03/30/2026 15:48:22","PVU_XP_1102","","0","0"
"3014138","10/01/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","09/30/2021 00:00:00","PVU_XP_1102","itg36186","03/30/2026 15:48:22","PVU_XP_1102","","0","0"
"3014139","10/01/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","09/30/2021 00:00:00","PVU_XP_1102","itg36186","03/30/2026 15:48:22","PVU_XP_1102","","0","0"
"3014140","10/01/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","09/30/2021 00:00:00","PVU_XP_1102","itg39895","01/06/2025 10:38:03","PVU_XP_1102","","0","0"
"3014141","10/01/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","09/30/2021 00:00:00","PVU_XP_1102","itg39895","01/06/2025 10:38:03","PVU_XP_1102","","0","0"
"3014142","10/01/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","09/30/2021 00:00:00","PVU_XP_1102","itg36186","03/30/2026 15:48:22","PVU_XP_1102","","0","0"
"3014143","10/01/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","09/30/2021 00:00:00","PVU_XP_1102","itg39895","01/06/2025 10:38:03","PVU_XP_1102","","0","0"
"3014144","10/01/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","09/30/2021 00:00:00","PVU_XP_1102","itg36186","03/30/2026 15:48:22","PVU_XP_1102","","0","0"
"3014145","10/01/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","09/30/2021 00:00:00","PVU_XP_1102","itg39895","01/06/2025 10:38:03","PVU_XP_1102","","0","0"
"3014146","10/01/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","09/30/2021 00:00:00","PVU_XP_1102","itg39895","01/06/2025 10:38:03","PVU_XP_1102","","0","0"
"3014147","10/01/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","09/30/2021 00:00:00","PVU_XP_1102","itg36186","03/30/2026 15:48:22","PVU_XP_1102","","0","0"
"3014148","10/01/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","09/30/2021 00:00:00","PVU_XP_1102","itg39895","01/06/2025 10:38:03","PVU_XP_1102","","0","0"
"3014149","10/26/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","10/26/2021 00:00:00","PVU_XP_1102","itg36186","10/26/2021 14:31:18","PVU_XP_1302","23009025","3004262","1"
"3014150","11/01/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/28/2021 00:00:00","PVU_XP_1102","itg46273","02/26/2026 15:54:04","PVU_XP_1302","862","3004265","0"
"3014151","11/01/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","10/28/2021 00:00:00","PVU_XP_1102","itg46273","02/26/2026 15:54:04","PVU_XP_1302","758","3004263","0"
"3014152","12/01/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","11/30/2021 00:00:00","PVU_XP_1102","itg45886","03/27/2026 14:52:08","PVU_XP_1302","132733","3004269","0"
"3014153","01/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","11/30/2021 00:00:00","PVU_XP_1102","itg45886","03/27/2026 14:52:08","PVU_XP_1302","301112","4775","0"
"3014154","12/02/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","11/30/2021 00:00:00","PVU_XP_1102","itg45886","03/27/2026 14:52:08","PVU_XP_1302","231007","3004270","0"
"3014155","12/01/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","11/30/2021 00:00:00","PVU_XP_1102","itg39895","11/01/2022 10:38:15","PVU_XP_1102","911435","0","0"
"3014161","12/16/2021 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","12/16/2021 00:00:00","PVU_XP_1102","itg39895","01/05/2023 10:31:23","PVU_XP_1102","310114","2162","0"
"3014162","10/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","12/22/2021 00:00:00","PVU_XP_1102","itg45886","03/26/2026 16:24:38","PVU_XP_1302","68002","753","0"
"3014163","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","12/23/2021 00:00:00","PVU_XP_1102","itg36186","04/02/2026 16:25:03","PVU_XP_1302","40142Q00","3005177","0"
"3014164","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","12/23/2021 00:00:00","PVU_XP_1102","itg36186","04/02/2026 16:25:03","PVU_XP_1302","40142Q50","3005177","0"
"3014165","10/11/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","12/23/2021 00:00:00","PVU_XP_1102","itg39895","01/06/2025 10:38:03","PVU_XP_1102","40142Q90","0","0"
"3014166","01/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","12/23/2021 00:00:00","PVU_XP_1102","itg39895","03/31/2025 10:11:00","PVU_XP_1102","","0","0"
"3014167","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","01/05/2022 00:00:00","PVU_XP_1102","itg36186","04/06/2026 14:07:45","PVU_XP_1302","1113301","3006333","0"
"3014168","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","01/05/2022 00:00:00","PVU_XP_1102","itg36186","04/06/2026 14:07:45","PVU_XP_1302","1114601","3006333","0"
"3014169","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","01/05/2022 00:00:00","PVU_XP_1102","itg36186","04/06/2026 14:07:45","PVU_XP_1302","1124601","3006334","0"
"3014170","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","01/05/2022 00:00:00","PVU_XP_1102","itg36186","04/06/2026 14:07:45","PVU_XP_1302","1214601","3006336","0"
"3014171","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","01/05/2022 00:00:00","PVU_XP_1102","itg36186","04/06/2026 14:07:45","PVU_XP_1302","1224601","3006336","0"
"3014172","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","01/05/2022 00:00:00","PVU_XP_1102","itg36186","04/06/2026 14:07:45","PVU_XP_1302","1244601","3006337","0"
"3014173","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","01/05/2022 00:00:00","PVU_XP_1102","itg36186","04/06/2026 14:07:45","PVU_XP_1302","1254601","3006338","0"
"3014174","01/13/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","01/07/2022 00:00:00","PVU_XP_1102","itg45886","03/27/2026 15:19:35","PVU_XP_1302","421130","3004277","0"
"3014175","02/14/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","02/07/2022 00:00:00","PVU_XP_1102","itg45886","03/27/2026 14:52:08","PVU_XP_1302","301000","4775","0"
"3014176","05/07/2025 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","02/07/2022 00:00:00","PVU_XP_1102","itg45886","03/27/2026 14:52:08","PVU_XP_1302","261126","3003797","0"
"3014177","02/10/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","02/07/2022 00:00:00","PVU_XP_1102","itg39895","06/04/2024 09:12:25","PVU_XP_1302","381226","5329","0"
"3014178","02/10/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","02/07/2022 00:00:00","PVU_XP_1102","itg45886","03/27/2026 15:19:35","PVU_XP_1302","421153","3004279","0"
"3014179","05/09/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/01/2022 00:00:00","PVU_XP_1102","itg45886","03/27/2026 14:52:08","PVU_XP_1302","133543","2283","0"
"3014180","03/02/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/01/2022 00:00:00","PVU_XP_1102","itg45886","03/27/2026 15:19:35","PVU_XP_1302","441006","3004283","0"
"3014181","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/28/2022 00:00:00","PVU_XP_1102","itg46273","03/31/2026 10:20:24","PVU_XP_1302","74","3004284","0"
"3014182","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/28/2022 00:00:00","PVU_XP_1102","itg46273","03/31/2026 10:20:24","PVU_XP_1302","75","3004126","2"
"3014183","04/04/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/29/2022 00:00:00","PVU_XP_1102","itg45886","03/31/2026 11:21:52","PVU_XP_1302","G101121","2797","0"
"3014184","04/01/2025 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/29/2022 00:00:00","PVU_XP_1102","itg45886","03/31/2026 11:21:52","PVU_XP_1302","G101131","3004286","0"
"3014185","04/02/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/29/2022 00:00:00","PVU_XP_1102","itg45886","03/31/2026 11:21:51","PVU_XP_1302","G101132","3006530","2"
"3014186","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/29/2022 00:00:00","PVU_XP_1102","itg45886","03/31/2026 11:21:52","PVU_XP_1302","G105112","3005808","0"
"3014187","04/02/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/29/2022 00:00:00","PVU_XP_1102","itg45886","03/31/2026 11:21:52","PVU_XP_1302","G105113","3006523","0"
"3014188","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/29/2022 00:00:00","PVU_XP_1102","itg45886","03/31/2026 11:21:52","PVU_XP_1302","G105121","3005808","0"
"3014189","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/29/2022 00:00:00","PVU_XP_1102","itg36186","03/31/2026 15:50:31","PVU_XP_1302","G105131","3005810","0"
"3014190","04/02/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/29/2022 00:00:00","PVU_XP_1102","itg45886","03/31/2026 11:21:52","PVU_XP_1302","G105141","3006523","0"
"3014191","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/29/2022 00:00:00","PVU_XP_1102","itg45886","03/31/2026 11:21:52","PVU_XP_1302","G108121","3005801","0"
"3014192","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/29/2022 00:00:00","PVU_XP_1102","itg45886","03/31/2026 11:21:52","PVU_XP_1302","G108131","3005803","0"
"3014193","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/29/2022 00:00:00","PVU_XP_1102","itg45886","03/31/2026 11:21:52","PVU_XP_1302","G108141","3005803","0"
"3014194","04/02/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/29/2022 00:00:00","PVU_XP_1102","itg45886","03/31/2026 11:21:52","PVU_XP_1302","G109121","3005806","0"
"3014195","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/29/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:56:57","PVU_XP_1102","011068","0","0"
"3014196","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:56:57","PVU_XP_1102","271930","0","0"
"3014197","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","402050","0","0"
"3014198","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","402120","0","0"
"3014199","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","402140","0","0"
"3014200","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","402910","0","0"
"3014201","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","402911","0","0"
"3014202","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","402912","0","0"
"3014203","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","402913","0","0"
"3014204","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","403000","0","0"
"3014205","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","403050","0","0"
"3014206","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","403110","0","0"
"3014207","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","403120","0","0"
"3014208","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","403130","0","0"
"3014209","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","404130","0","0"
"3014210","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","404050","0","0"
"3014211","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg39895","05/31/2024 09:47:33","PVU_XP_1102","404120","0","0"
"3014212","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","411000","0","0"
"3014213","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","411050","0","0"
"3014214","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","411110","0","0"
"3014215","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","411120","0","0"
"3014216","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","421000","0","0"
"3014217","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","421180","0","0"
"3014218","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","421050","0","0"
"3014219","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","421110","0","0"
"3014220","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","421120","0","0"
"3014221","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","432050","0","0"
"3014222","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","432110","0","0"
"3014223","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","441050","0","0"
"3014224","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","441120","0","0"
"3014225","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","441130","0","0"
"3014226","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","441140","0","0"
"3014227","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","441150","0","0"
"3014228","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","451000","0","0"
"3014229","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","451050","0","0"
"3014230","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","451110","0","0"
"3014231","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","451120","0","0"
"3014232","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","462000","0","0"
"3014233","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg39895","11/30/2023 10:56:50","PVU_XP_1102","462050","0","0"
"3014234","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg39895","05/31/2024 09:47:33","PVU_XP_1102","462110","0","0"
"3014235","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg39895","05/31/2024 09:47:33","PVU_XP_1102","462114","0","0"
"3014236","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","462120","0","0"
"3014237","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","462140","0","0"
"3014238","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","462150","0","0"
"3014239","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","462180","0","0"
"3014240","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","777000","0","0"
"3014241","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","","0","0"
"3014242","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","","0","0"
"3014243","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","","0","0"
"3014244","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","","0","0"
"3014245","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","","0","0"
"3014246","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","","0","0"
"3014247","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","","0","0"
"3014248","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","","0","0"
"3014249","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","","0","0"
"3014250","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","","0","0"
"3014251","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","03/30/2022 00:00:00","PVU_XP_1102","itg36186","03/26/2026 15:58:54","PVU_XP_1102","","0","0"
"3014252","04/07/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11114211","3004328","0"
"3014253","04/07/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11114212","3004329","0"
"3014254","04/07/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11114213","5730","0"
"3014255","04/07/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11114312","3004327","0"
"3014256","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131101","3004413","0"
"3014257","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131111","3004414","0"
"3014258","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131121","3004415","0"
"3014259","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131141","3004416","0"
"3014260","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131211","3004404","0"
"3014261","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131221","3004405","0"
"3014262","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131231","3004406","0"
"3014263","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131241","3004407","0"
"3014264","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131311","3004417","0"
"3014265","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131321","3004418","0"
"3014266","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131331","3004419","0"
"3014267","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131341","3004420","0"
"3014268","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131411","3004426","0"
"3014269","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131421","3004427","0"
"3014270","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131431","3004428","0"
"3014271","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131441","3004429","0"
"3014272","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131451","3004430","0"
"3014273","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131461","3004431","0"
"3014274","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131471","3004432","0"
"3014275","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131511","3004439","0"
"3014276","05/27/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg19647","03/31/2022 00:00:00","PVU_XP_1102","itg45886","04/02/2026 16:16:54","PVU_XP_1302","11131521","3004440","0"
