"TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Meisho_KBN","Meisho_CD","Meisho_KJ","YobiKomoku_1","YobiKomoku_2","YobiKomoku_3","YobiKomoku_4","YobiKomoku_5","Biko"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0001"," ","変更","","","","","","前回納品から今回納品までに何らかのアイテムに変更があったデータ"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0001","1","追加","","","","","","前回納品から今回納品までに追加されたデータ"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0001","2","削除","","","","","","前回納品から今回納品までに削除されたデータ"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0001","PVZ_U0001","予備／追加削除区分","","","","","","親子関係があるファイルの子ファイルに於けるデータ更新内容"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0002","1","ケアミックス","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0002","2","全床療養","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0002","9","不明","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0002","PVZ_U0002","ケアミックス区分","","","","","","当該施設がケアミックス等を表す区分がセットされる。療養型病床群にフラグありの場合にのみセットされる。"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0003","1","完全型","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0003","2","移行型","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0003","3","完全型・移行型","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0003","9","不明","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0003","PVZ_U0003","完全型・移行型区分","","","","","","当該施設の療養型病床群が完全型か移行型かを表す区分がセットされる。"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0004"," ","先進医療Ａ（旧：先進医療承認技術）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0004","1","保険適用された為、先進医療より外れた技術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0004","2","有用性なしと認められた為、先進医療より外れた技術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0004","3","実施施設からの辞退（申請）により先進医療より外れた技術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0004","4","再編された技術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0004","5","先進医療Ｂ（旧：高度医療技術）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0004","8","その他理由により先進医療より外れた技術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0004","9","当社にて誤って重複してコード設定したもの","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0004","PVZ_U0004","先進医療区分","","","","","","先進医療実施医療機関１～４０（コード３桁＋区分１桁）。区分は先進医療技術より外れた場合（保険適用化、技術の再編等）及び高度医療技術の場合にセットされ、通常の先進医療技術の場合はスペースがセットされる。"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0005","1","ナショナルセンター","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0005","2","高度専門医療施設","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0005","3","全国災害医療病院","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0005","4","広域災害拠点病院","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0005","5","基幹医療施設","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0005","6","防災拠点国立病院","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0005","7","専門医療施設","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0005","8","地方拠点病院","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0005","9","不明","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0005","PVZ_U0005","政策医療区分","","","","","","当該分野での役割りが区分１桁でセットされる"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0006","P","看護種別区分","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0006","PVZ_U0006","看護種別区分","","","","","","看護種別区分 現在未使用"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0007"," ","外総診の取得・取消なし","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0007","1","外総診を取得している","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0007","2","外総診を一度取得したが辞退した","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0007","3","外総診を再度取得した","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0007","PVZ_U0007","外総診_フラグ","","","","","","外総診（外来総合診療料）につきましては、平成14年9月30日をもって制度上廃止となりました。廃止から10年近くが経過した為、平成25年2月の当社次期システムへの移行を機に、外総診のデータ部分はブランクとなります。"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0008","A","新規","","","","","","前回納品から今回納品までに新規登録されたデータ"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0008","B","変更","","","","","","前回納品から今回納品までに何らかのアイテムの変更があったデータ"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0008","C","削除","","","","","","前回納品から今回納品までに削除されたデータ"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0008","PVZ_U0008","修正区分","","","","","","データの新規、変更、削除を表す区分"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0009","1","廃院（ＴＥＬ確認済み）","","","","","","施設直接電話で廃院の確認がとれた"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0009","2","廃院（保健所等の行政機関へ確認済み）","","","","","","保健所等で確認がとれた"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0009","3","院長死亡による廃院","","","","","","院長が死亡で廃院となった。（会員データによる）"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0009","4","院長高齢による廃院","","","","","","院長が高齢で廃院となった。（会員データによる）"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0009","5","重複により削除","","","","","","重複登録があり、一方を削除"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0009","6","登録対象外の為の削除","","","","","","誤登録の施設を削除"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0009","7","吸収・合併により廃院","","","","","","吸収または合併により廃院（閉鎖）となった"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0009","8","応答なし長期不通","","","","","","ＮＴＴに確認したが登録がなかった（保健所等でも未確認）"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0009","9","ユーザ確認","","","","","","会員からのフィードバック情報"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0009","D","削除新規","","","","","","削除新規処理"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0009","PVZ_U0009","削除予定理由","","","","","","削除予定の理由を表す区分"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0010","1","あて名に尋ねあたらない","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0010","2","あて名不完全（新住居表示変更も含む）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0010","3","転居先不明","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0010","4","転居先の有効期限（１年）が切れました","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0010","6","削除予定に掲載中","","","","","","廃院のフィードバックがあった施設。または死亡、重複、誤登録だった個人。"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0010","7","自宅情報の利用停止要求あり","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0010","8","住所不明後丸１年経過によりスペース","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0010","PVZ_U0010","住所不明","","","","","","住所不明の理由"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0011","1","大学","","A","","","","国立大学法人附属・都道府県立・市立・私立大学附属病院"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0011","2","国立","","B","","","","厚生労働省開設の国立病院(独立行政法人国立病院機構を含む)"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0011","3","公立","","C","","","","都道府県立・市町村立病院"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0011","4","公的","","D","","","","※公的区分として何があるかはマニュアル参照のこと"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0011","5","一般","","E","","","","コードA～D以外の法人・個人等の開設病院"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0011","6","診療所","","F","","","","開業医、診療所（上記の区分に関係なく患者１９人以下の収容施設のものを全ていれる。）"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0011","9","その他、不明、医学部",""," ","","","","その他、不明、医学部"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0011","PVZ_U0011","再審査区分","","","","","","再審査申請用の施設区分をコードでセットする"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0012","1","全病棟閉鎖","","","","","","「病棟閉鎖」「休床」"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0012","2","一部病棟閉鎖","","","","","","例えば一般病床20床・精神病床20床の内、精神病床のみが休床（閉鎖）中のことを言う。"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_U0012","PVZ_U0012","病棟閉鎖フラグ","","","","","","病院の病棟が閉鎖されている事実を示すフラグ"
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX031","001","集中治療室（ＩＣＵ）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX031","002","冠状動脈疾患専用集中治療室（ＣＣＵ）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX031","003","脳卒中専用集中治療室（ＳＣＵ）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX031","004","呼吸器疾患専用集中治療室（ＲＣＵ）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX031","005","新生児集中治療室（ＮＩＣＵ）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX031","006","母体胎児集中治療室（ＭＦＩＣＵ）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX031","007","広範囲熱傷特定集中治療室","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX031","008","手術室","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX031","009","無菌治療室","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX031","010","機能訓練室","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX031","011","精神科保護室","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX031","012","病理解剖室","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX031","013","高気圧酸素治療室","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX031","014","患者搬送車（ヘリコプター含む）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX031","015","新生児搬送車","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX031","PVZ_UX031","施設設備コード","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0101","皮膚・形成外科領域　　皮膚･形成外科領域の一次診療","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0102","皮膚・形成外科領域　　真菌検査（顕微鏡検査）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0103","皮膚・形成外科領域　　皮膚生検","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0104","皮膚・形成外科領域　　凍結療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0105","皮膚・形成外科領域　　光線療法（紫外線・赤外線・ＰＵＶＡ）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0106","皮膚・形成外科領域　　中等症の熱傷の入院治療","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0107","皮膚・形成外科領域　　顔面外傷の治療","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0108","皮膚・形成外科領域　　皮膚悪性腫瘍手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0109","皮膚・形成外科領域　　皮膚悪性腫瘍化学療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0110","皮膚・形成外科領域　　良性腫瘍・母斑その他の切除・縫合手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0111","皮膚・形成外科領域　　マイクロサージェリーによる遊離組織移植","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0112","皮膚・形成外科領域　　唇顎口蓋裂手術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0113","皮膚・形成外科領域　　アトピー性皮膚炎の治療","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0201","神経・脳血管領域　　神経･脳血管領域の一次診療","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0202","神経・脳血管領域　　脳波検査","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0203","神経・脳血管領域　　長期継続頭蓋内脳波検査","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0204","神経・脳血管領域　　光トポグラフィー","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0205","神経・脳血管領域　　神経磁気診断","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0206","神経・脳血管領域　　頭蓋内圧持続測定","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0207","神経・脳血管領域　　頸部動脈血栓内膜剥離術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0208","神経・脳血管領域　　選択的脳血栓・塞栓溶解術（終日対応）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0209","神経・脳血管領域　　選択的脳血栓・塞栓溶解術（終日対応以外）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0210","神経・脳血管領域　　抗血栓療法","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0211","神経・脳血管領域　　頭蓋内血腫除去術（終日対応）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0212","神経・脳血管領域　　頭蓋内血腫除去術（終日対応以外）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0213","神経・脳血管領域　　脳動脈瘤根治術（被包術、クリッピング）（終日対応）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0214","神経・脳血管領域　　脳動脈瘤根治術（被包術、クリッピング）（終日対応以外）","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0215","神経・脳血管領域　　脳動静脈奇形摘出術","","","","","",""
"06/13/2013 00:00:00","12/31/9999 00:00:00","False","itg02109","06/14/2013 00:00:00","BATCH","04/14/2026 00:00:00","PVS_XP_2096","PVZ_UX032","0216","神経・脳血管領域　　脳血管内手術","","","","","",""
