"JIS_Ken_CD","JIS_Shikuchoson_CD","Corp_ID","Segment_KBN","Himozuke_KBN","Himozuke_SEQ","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Himozuke_KBN_KJ","Himozuke_CD","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Shinseisha_ID","Shinsei_DT"
"08","560","EA","0","PVS_J0001","1","04/01/2022 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","021099","INTAGE","02/10/2018 00:00:00","itg41755","03/16/2022 00:00:00","PVS_XP_2002","itg41755","03/16/2022 00:00:00"
"08","560","EA","0","PVS_J0001","1","10/01/2017 00:00:00","03/31/2022 00:00:00","False","市区町村と地域連携統括部の紐付け","031099","INTAGE","02/10/2018 00:00:00","INTAGE","02/10/2018 00:00:00","PVS_XP_2002","INTAGE","02/10/2018 00:00:00"
"08","560","ECL","1","PVS_J0001","1","04/01/2016 00:00:00","03/31/2017 00:00:00","False","市区町村と地域連携統括部の紐付け","232002","itg04213","03/03/2016 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/03/2016 00:00:00"
"08","560","ECL","1","PVS_J0001","1","04/01/2017 00:00:00","03/31/2020 00:00:00","False","市区町村と地域連携統括部の紐付け","232003","itg04213","04/01/2017 00:00:00","BATCH","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/23/2017 00:00:00"
"08","560","ECL","1","PVS_J0001","1","04/01/2020 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","23201101","ITSP","03/06/2020 00:00:00","ITSP","03/06/2020 00:00:00","PVS_XP_2002","ITSP","03/06/2020 00:00:00"
"08","561","EA","0","PVS_J0001","1","04/01/2022 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","021099","INTAGE","02/10/2018 00:00:00","itg41755","03/16/2022 00:00:00","PVS_XP_2002","itg41755","03/16/2022 00:00:00"
"08","561","EA","0","PVS_J0001","1","10/01/2017 00:00:00","03/31/2022 00:00:00","False","市区町村と地域連携統括部の紐付け","031099","INTAGE","02/10/2018 00:00:00","INTAGE","02/10/2018 00:00:00","PVS_XP_2002","INTAGE","02/10/2018 00:00:00"
"08","561","ECL","1","PVS_J0001","1","04/01/2016 00:00:00","03/31/2017 00:00:00","False","市区町村と地域連携統括部の紐付け","232002","itg04213","03/03/2016 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/03/2016 00:00:00"
"08","561","ECL","1","PVS_J0001","1","04/01/2017 00:00:00","03/31/2020 00:00:00","False","市区町村と地域連携統括部の紐付け","232003","itg04213","04/01/2017 00:00:00","BATCH","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/23/2017 00:00:00"
"08","561","ECL","1","PVS_J0001","1","04/01/2020 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","23201101","ITSP","03/06/2020 00:00:00","ITSP","03/06/2020 00:00:00","PVS_XP_2002","ITSP","03/06/2020 00:00:00"
"08","564","EA","0","PVS_J0001","1","04/01/2022 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","021099","INTAGE","02/10/2018 00:00:00","itg41755","03/16/2022 00:00:00","PVS_XP_2002","itg41755","03/16/2022 00:00:00"
"08","564","EA","0","PVS_J0001","1","10/01/2017 00:00:00","03/31/2022 00:00:00","False","市区町村と地域連携統括部の紐付け","031099","INTAGE","02/10/2018 00:00:00","INTAGE","02/10/2018 00:00:00","PVS_XP_2002","INTAGE","02/10/2018 00:00:00"
"08","564","ECL","1","PVS_J0001","1","04/01/2013 00:00:00","02/05/2014 00:00:00","False","市区町村と包括組織の紐付け","132001","BATCH","03/15/2013 21:27:33","itg04213","02/06/2014 00:00:00","PVS_XP_2002","BATCH","03/15/2013 21:27:33"
"08","564","ECL","1","PVS_J0001","1","02/06/2014 00:00:00","11/06/2014 00:00:00","False","市区町村と包括組織の紐付け","132006","BATCH","02/06/2014 00:00:00","itg04213","11/07/2014 00:00:00","PVS_XP_2002","BATCH","02/06/2014 00:00:00"
"08","564","ECL","1","PVS_J0001","1","11/07/2014 00:00:00","03/31/2015 00:00:00","False","市区町村と包括組織の紐付け","132006","itg04213","11/06/2014 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2002","itg04213","03/06/2015 00:00:00"
"08","564","ECL","1","PVS_J0001","1","12/01/2012 00:00:00","03/31/2013 00:00:00","False","医組織と市区郡の紐付け","161006","BATCH","12/27/2012 17:26:15","BATCH","03/18/2013 00:00:00","PVS_XP_2002","IKOU","12/27/2012 17:26:15"
"08","564","ECL","1","PVS_J0001","1","04/01/2016 00:00:00","03/31/2017 00:00:00","False","市区町村と地域連携統括部の紐付け","232002","itg04213","03/03/2016 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/03/2016 00:00:00"
"08","564","ECL","1","PVS_J0001","1","04/01/2017 00:00:00","03/31/2020 00:00:00","False","市区町村と地域連携統括部の紐付け","232003","itg04213","04/01/2017 00:00:00","BATCH","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/23/2017 00:00:00"
"08","564","ECL","1","PVS_J0001","1","04/01/2020 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","23201101","ITSP","03/06/2020 00:00:00","ITSP","03/06/2020 00:00:00","PVS_XP_2002","ITSP","03/06/2020 00:00:00"
"08","564","ECL","1","PVS_J0001","1","04/01/2015 00:00:00","03/31/2016 00:00:00","False","市区町村と包括組織の紐付け","262001","itg04213","11/06/2014 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","itg04213","03/25/2015 00:00:00"
"08","564","EMEC","0","PVS_J0003","1","10/15/2013 00:00:00","03/31/2016 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0070","itg34781","10/15/2013 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","EMEC","10/15/2013 00:00:00"
"08","564","EMEC","0","PVS_J0003","1","04/10/2017 00:00:00","04/10/2018 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0132","itg04213","03/31/2017 00:00:00","itg04213","04/10/2017 00:00:00","PVS_XP_2002","itg04213","03/31/2017 00:00:00"
"08","564","EMEC","0","PVS_J0003","1","04/11/2018 00:00:00","08/05/2018 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0132","ITSP","04/04/2018 00:00:00","ITSP","04/04/2018 00:00:00","PVS_XP_2002","ITSP","04/04/2018 00:00:00"
"08","564","EMEC","0","PVS_J0003","1","08/06/2018 00:00:00","09/30/2019 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0152","ITSP","04/04/2018 00:00:00","unyo","10/01/2019 00:00:00","PVS_XP_2002","ITSP","08/02/2018 09:53:28"
"08","564","EMEC","0","PVS_J0003","1","04/01/2013 00:00:00","10/14/2013 00:00:00","False","ＥＥ担当者と市区郡の紐付け","5085","itg04213","04/15/2013 00:00:00","itg34781","10/15/2013 00:00:00","PVS_XP_2002","EMEC","04/15/2013 00:00:00"
"09","000","EA","0","PVS_J0001","1","04/01/2022 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","021099","INTAGE","02/10/2018 00:00:00","itg41755","03/16/2022 00:00:00","PVS_XP_2002","itg41755","03/16/2022 00:00:00"
"09","000","EA","0","PVS_J0001","1","10/01/2017 00:00:00","03/31/2022 00:00:00","False","市区町村と地域連携統括部の紐付け","031099","INTAGE","02/10/2018 00:00:00","INTAGE","02/10/2018 00:00:00","PVS_XP_2002","INTAGE","02/10/2018 00:00:00"
"09","000","EA","0","PVS_J0004","1","04/01/2022 00:00:00","12/31/9999 00:00:00","False","都道府県と流通推進部の紐付け","02","ITSP","04/04/2018 00:00:00","itg41755","03/16/2022 00:00:00","PVS_XP_2002","itg41755","03/16/2022 00:00:00"
"09","000","EA","0","PVS_J0004","1","04/01/2018 00:00:00","03/31/2022 00:00:00","False","都道府県と流通推進部の紐付け","03","ITSP","04/04/2018 00:00:00","ITSP","04/04/2018 00:00:00","PVS_XP_2002","ITSP","04/04/2018 00:00:00"
"09","000","ECL","1","PVS_J0001","1","02/06/2014 00:00:00","11/06/2014 00:00:00","False","市区町村と包括組織の紐付け","142001","BATCH","02/06/2014 00:00:00","itg04213","11/07/2014 00:00:00","PVS_XP_2002","BATCH","02/06/2014 00:00:00"
"09","000","ECL","1","PVS_J0001","1","11/07/2014 00:00:00","03/31/2015 00:00:00","False","市区町村と包括組織の紐付け","142001","itg04213","11/06/2014 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2002","itg04213","03/06/2015 00:00:00"
"09","000","ECL","1","PVS_J0001","1","04/01/2016 00:00:00","03/31/2017 00:00:00","False","市区町村と地域連携統括部の紐付け","232003","itg04213","03/03/2016 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/03/2016 00:00:00"
"09","000","ECL","1","PVS_J0001","1","04/01/2017 00:00:00","03/31/2020 00:00:00","False","市区町村と地域連携統括部の紐付け","232004","itg04213","04/01/2017 00:00:00","BATCH","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/23/2017 00:00:00"
"09","000","ECL","1","PVS_J0001","1","04/01/2020 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","23201201","ITSP","03/06/2020 00:00:00","ITSP","03/06/2020 00:00:00","PVS_XP_2002","ITSP","03/06/2020 00:00:00"
"09","000","ECL","1","PVS_J0001","1","04/01/2015 00:00:00","03/31/2016 00:00:00","False","市区町村と包括組織の紐付け","272001","itg04213","11/06/2014 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","itg04213","03/25/2015 00:00:00"
"09","000","ECL","1","PVS_J0002","1","04/01/2013 00:00:00","06/30/2014 00:00:00","False","都道府県と薬支店・ＯＮＣエリアの紐付け","01","BATCH","03/15/2013 21:27:33","itg04213","07/01/2014 00:00:00","PVS_XP_2002","BATCH","03/15/2013 21:27:33"
"09","000","ECL","1","PVS_J0002","1","07/01/2014 00:00:00","03/31/2015 00:00:00","False","都道府県と薬支店・ＯＮＣエリアの紐付け","02","BATCH","03/15/2013 21:27:33","itg04213","04/01/2015 00:00:00","PVS_XP_2002","itg04213","03/06/2015 00:00:00"
"09","000","ECL","1","PVS_J0002","1","04/01/2015 00:00:00","03/31/2016 00:00:00","False","都道府県と薬支店・ＯＮＣエリアの紐付け","03","BATCH","03/15/2013 21:27:33","itg04213","04/01/2016 00:00:00","PVS_XP_2002","itg04213","03/06/2015 00:00:00"
"09","000","ECL","1","PVS_J0002","1","04/01/2016 00:00:00","03/31/2017 00:00:00","False","都道府県と薬支店・ＯＮＣ統括部の紐付け","03","itg04213","03/03/2016 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/03/2016 00:00:00"
"09","000","ECL","1","PVS_J0002","1","12/01/2012 00:00:00","03/31/2013 00:00:00","False","支店・エリアと都道府県の紐付け","16","batch","12/27/2012 17:26:15","BATCH","03/18/2013 00:00:00","PVS_XP_2002","IKOU","12/27/2012 17:26:15"
"09","000","ECL","1","PVS_J0002","1","04/01/2017 00:00:00","12/31/9999 00:00:00","False","都道府県と薬支店・ＯＮＣ統括部の紐付け","23","itg04213","04/01/2017 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/23/2017 00:00:00"
"09","000","ECL","1","PVS_J0004","1","04/01/2013 00:00:00","03/31/2016 00:00:00","False","都道府県と流通８エリアの紐付け","50","BATCH","03/15/2013 21:27:33","itg04213","04/01/2016 00:00:00","PVS_XP_2002","BATCH","03/15/2013 21:27:33"
"09","000","ECL","1","PVS_J0004","1","04/01/2016 00:00:00","12/31/9999 00:00:00","False","都道府県と流通推進部の紐付け","51","itg04213","03/03/2016 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","itg04213","03/03/2016 00:00:00"
"09","000","ECL","2","PVS_J0002","1","04/15/2021 00:00:00","03/31/2022 00:00:00","False","都道府県と薬支店・ＯＮＣ統括部の紐付け","15","itg04213","04/01/2017 00:00:00","itg04213","04/15/2021 00:00:00","PVS_XP_2002","itg04213","04/15/2021 00:00:00"
"09","000","ECL","2","PVS_J0002","1","07/01/2013 00:00:00","05/14/2015 00:00:00","False","都道府県と薬支店・ＯＮＣエリアの紐付け","16","itg04213","06/11/2013 00:00:00","itg04213","05/15/2015 00:00:00","PVS_XP_2002","itg04213","05/14/2015 00:00:00"
"09","000","ECL","2","PVS_J0002","1","04/01/2017 00:00:00","04/14/2021 00:00:00","False","都道府県と薬支店・ＯＮＣ統括部の紐付け","16","itg04213","04/01/2017 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/23/2017 00:00:00"
"09","000","ECL","2","PVS_J0002","1","04/01/2022 00:00:00","03/31/2023 00:00:00","False","都道府県と薬支店・ＯＮＣ統括部の紐付け","16","itg43581","03/24/2022 00:00:00","itg43581","03/24/2022 00:00:00","PVS_XP_2002","itg43581","03/24/2022 00:00:00"
"09","000","ECL","2","PVS_J0002","1","04/01/2023 00:00:00","12/31/9999 00:00:00","False","都道府県と薬支店・ＯＮＣ統括部の紐付け","16","itg43581","03/24/2022 00:00:00","itg04213","03/27/2023 00:00:00","PVS_XP_2002","itg04213","03/27/2023 00:00:00"
"09","000","ECL","2","PVS_J0002","1","05/15/2015 00:00:00","03/31/2016 00:00:00","False","都道府県と薬支店・ＯＮＣエリアの紐付け","17","itg04213","05/15/2015 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","itg04213","05/14/2015 00:00:00"
"09","000","ECL","2","PVS_J0002","1","04/01/2016 00:00:00","03/31/2017 00:00:00","False","都道府県と薬支店・ＯＮＣ統括部の紐付け","17","itg04213","03/03/2016 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/03/2016 00:00:00"
"09","000","ECL","2","PVS_J0002","1","12/01/2012 00:00:00","03/31/2013 00:00:00","False","支店・エリアと都道府県の紐付け","20","batch","12/27/2012 17:26:15","itg04213","06/11/2013 00:00:00","PVS_XP_2002","IKOU","12/27/2012 17:26:15"
"09","000","ECL","2","PVS_J0002","1","04/01/2013 00:00:00","06/30/2013 00:00:00","False","都道府県と薬支店・ＯＮＣエリアの紐付け","20","batch","12/27/2012 17:26:15","itg04213","06/11/2013 00:00:00","PVS_XP_2002","IKOU","12/27/2012 17:26:15"
"09","000","EMEC","0","PVS_J0003","1","04/01/2013 00:00:00","10/14/2013 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0021","itg04213","04/15/2013 00:00:00","itg34781","10/15/2013 00:00:00","PVS_XP_2002","EMEC","04/15/2013 00:00:00"
"09","000","EMEC","0","PVS_J0003","1","10/15/2013 00:00:00","03/31/2016 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0093","itg34781","10/15/2013 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","EMEC","10/15/2013 00:00:00"
"09","201","EA","0","PVS_J0001","1","04/01/2022 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","021099","INTAGE","02/10/2018 00:00:00","itg41755","03/16/2022 00:00:00","PVS_XP_2002","itg41755","03/16/2022 00:00:00"
"09","201","EA","0","PVS_J0001","1","10/01/2017 00:00:00","03/31/2022 00:00:00","False","市区町村と地域連携統括部の紐付け","031099","INTAGE","02/10/2018 00:00:00","INTAGE","02/10/2018 00:00:00","PVS_XP_2002","INTAGE","02/10/2018 00:00:00"
"09","201","ECL","1","PVS_J0001","1","04/01/2013 00:00:00","02/05/2014 00:00:00","False","市区町村と包括組織の紐付け","142001","BATCH","03/15/2013 21:27:33","itg04213","02/06/2014 00:00:00","PVS_XP_2002","BATCH","03/15/2013 21:27:33"
"09","201","ECL","1","PVS_J0001","1","02/06/2014 00:00:00","11/06/2014 00:00:00","False","市区町村と包括組織の紐付け","142005","BATCH","02/06/2014 00:00:00","itg04213","11/07/2014 00:00:00","PVS_XP_2002","BATCH","02/06/2014 00:00:00"
"09","201","ECL","1","PVS_J0001","1","11/07/2014 00:00:00","03/31/2015 00:00:00","False","市区町村と包括組織の紐付け","142005","itg04213","11/06/2014 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2002","itg04213","03/06/2015 00:00:00"
"09","201","ECL","1","PVS_J0001","1","12/01/2012 00:00:00","03/31/2013 00:00:00","False","医組織と市区郡の紐付け","161007","BATCH","12/27/2012 17:26:15","BATCH","03/18/2013 00:00:00","PVS_XP_2002","IKOU","12/27/2012 17:26:15"
"09","201","ECL","1","PVS_J0001","1","04/01/2016 00:00:00","03/31/2017 00:00:00","False","市区町村と地域連携統括部の紐付け","232003","itg04213","03/03/2016 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/03/2016 00:00:00"
"09","201","ECL","1","PVS_J0001","1","04/01/2017 00:00:00","03/31/2020 00:00:00","False","市区町村と地域連携統括部の紐付け","232004","itg04213","04/01/2017 00:00:00","BATCH","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/23/2017 00:00:00"
"09","201","ECL","1","PVS_J0001","1","04/01/2020 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","23201201","ITSP","03/06/2020 00:00:00","ITSP","03/06/2020 00:00:00","PVS_XP_2002","ITSP","03/06/2020 00:00:00"
"09","201","ECL","1","PVS_J0001","1","04/01/2015 00:00:00","03/31/2016 00:00:00","False","市区町村と包括組織の紐付け","272001","itg04213","11/06/2014 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","itg04213","03/25/2015 00:00:00"
"09","201","EMEC","0","PVS_J0003","1","04/01/2013 00:00:00","10/14/2013 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0021","itg04213","04/15/2013 00:00:00","itg34781","10/15/2013 00:00:00","PVS_XP_2002","EMEC","04/15/2013 00:00:00"
"09","201","EMEC","0","PVS_J0003","1","04/10/2017 00:00:00","10/09/2017 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0070","itg04213","03/31/2017 00:00:00","itg04213","09/28/2017 00:00:00","PVS_XP_2002","itg04213","03/31/2017 00:00:00"
"09","201","EMEC","0","PVS_J0003","1","10/15/2013 00:00:00","03/31/2016 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0093","itg34781","10/15/2013 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","EMEC","10/15/2013 00:00:00"
"09","201","EMEC","0","PVS_J0003","1","10/10/2017 00:00:00","04/10/2018 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0152","itg04213","03/31/2017 00:00:00","itg04213","09/28/2017 00:00:00","PVS_XP_2002","itg04213","03/31/2017 00:00:00"
"09","201","EMEC","0","PVS_J0003","1","04/11/2018 00:00:00","09/30/2019 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0152","ITSP","04/04/2018 00:00:00","unyo","10/01/2019 00:00:00","PVS_XP_2002","ITSP","04/04/2018 00:00:00"
"09","202","EA","0","PVS_J0001","1","04/01/2022 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","021099","INTAGE","02/10/2018 00:00:00","itg41755","03/16/2022 00:00:00","PVS_XP_2002","itg41755","03/16/2022 00:00:00"
"09","202","EA","0","PVS_J0001","1","10/01/2017 00:00:00","03/31/2022 00:00:00","False","市区町村と地域連携統括部の紐付け","031099","INTAGE","02/10/2018 00:00:00","INTAGE","02/10/2018 00:00:00","PVS_XP_2002","INTAGE","02/10/2018 00:00:00"
"09","202","ECL","1","PVS_J0001","1","04/01/2013 00:00:00","02/05/2014 00:00:00","False","市区町村と包括組織の紐付け","142001","BATCH","03/15/2013 21:27:33","itg04213","02/06/2014 00:00:00","PVS_XP_2002","BATCH","03/15/2013 21:27:33"
"09","202","ECL","1","PVS_J0001","1","02/06/2014 00:00:00","11/06/2014 00:00:00","False","市区町村と包括組織の紐付け","142006","BATCH","02/06/2014 00:00:00","itg04213","11/07/2014 00:00:00","PVS_XP_2002","BATCH","02/06/2014 00:00:00"
"09","202","ECL","1","PVS_J0001","1","11/07/2014 00:00:00","03/31/2015 00:00:00","False","市区町村と包括組織の紐付け","142006","itg04213","11/06/2014 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2002","itg04213","03/06/2015 00:00:00"
"09","202","ECL","1","PVS_J0001","1","12/01/2012 00:00:00","03/31/2013 00:00:00","False","医組織と市区郡の紐付け","161008","BATCH","12/27/2012 17:26:15","BATCH","03/18/2013 00:00:00","PVS_XP_2002","IKOU","12/27/2012 17:26:15"
"09","202","ECL","1","PVS_J0001","1","04/01/2016 00:00:00","03/31/2017 00:00:00","False","市区町村と地域連携統括部の紐付け","232003","itg04213","03/03/2016 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/03/2016 00:00:00"
"09","202","ECL","1","PVS_J0001","1","04/01/2017 00:00:00","03/31/2020 00:00:00","False","市区町村と地域連携統括部の紐付け","232004","itg04213","04/01/2017 00:00:00","BATCH","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/23/2017 00:00:00"
"09","202","ECL","1","PVS_J0001","1","04/01/2020 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","23201201","ITSP","03/06/2020 00:00:00","ITSP","03/06/2020 00:00:00","PVS_XP_2002","ITSP","03/06/2020 00:00:00"
"09","202","ECL","1","PVS_J0001","1","04/01/2015 00:00:00","03/31/2016 00:00:00","False","市区町村と包括組織の紐付け","272001","itg04213","11/06/2014 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","itg04213","03/25/2015 00:00:00"
"09","202","EMEC","0","PVS_J0003","1","04/01/2013 00:00:00","10/14/2013 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0021","itg04213","04/15/2013 00:00:00","itg34781","10/15/2013 00:00:00","PVS_XP_2002","EMEC","04/15/2013 00:00:00"
"09","202","EMEC","0","PVS_J0003","1","04/10/2017 00:00:00","10/09/2017 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0070","itg04213","03/31/2017 00:00:00","itg04213","09/28/2017 00:00:00","PVS_XP_2002","itg04213","03/31/2017 00:00:00"
"09","202","EMEC","0","PVS_J0003","1","10/15/2013 00:00:00","03/31/2016 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0093","itg34781","10/15/2013 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","EMEC","10/15/2013 00:00:00"
"09","202","EMEC","0","PVS_J0003","1","10/10/2017 00:00:00","04/10/2018 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0152","itg04213","03/31/2017 00:00:00","itg04213","09/28/2017 00:00:00","PVS_XP_2002","itg04213","03/31/2017 00:00:00"
"09","202","EMEC","0","PVS_J0003","1","04/11/2018 00:00:00","09/30/2019 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0152","ITSP","04/04/2018 00:00:00","unyo","10/01/2019 00:00:00","PVS_XP_2002","ITSP","04/04/2018 00:00:00"
"09","203","EA","0","PVS_J0001","1","04/01/2022 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","021099","INTAGE","02/10/2018 00:00:00","itg41755","03/16/2022 00:00:00","PVS_XP_2002","itg41755","03/16/2022 00:00:00"
"09","203","EA","0","PVS_J0001","1","10/01/2017 00:00:00","03/31/2022 00:00:00","False","市区町村と地域連携統括部の紐付け","031099","INTAGE","02/10/2018 00:00:00","INTAGE","02/10/2018 00:00:00","PVS_XP_2002","INTAGE","02/10/2018 00:00:00"
"09","203","ECL","1","PVS_J0001","1","04/01/2013 00:00:00","02/05/2014 00:00:00","False","市区町村と包括組織の紐付け","142001","BATCH","03/15/2013 21:27:33","itg04213","02/06/2014 00:00:00","PVS_XP_2002","BATCH","03/15/2013 21:27:33"
"09","203","ECL","1","PVS_J0001","1","02/06/2014 00:00:00","11/06/2014 00:00:00","False","市区町村と包括組織の紐付け","142006","BATCH","02/06/2014 00:00:00","itg04213","11/07/2014 00:00:00","PVS_XP_2002","BATCH","02/06/2014 00:00:00"
"09","203","ECL","1","PVS_J0001","1","11/07/2014 00:00:00","03/31/2015 00:00:00","False","市区町村と包括組織の紐付け","142006","itg04213","11/06/2014 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2002","itg04213","03/06/2015 00:00:00"
"09","203","ECL","1","PVS_J0001","1","12/01/2012 00:00:00","03/31/2013 00:00:00","False","医組織と市区郡の紐付け","161008","BATCH","12/27/2012 17:26:15","BATCH","03/18/2013 00:00:00","PVS_XP_2002","IKOU","12/27/2012 17:26:15"
"09","203","ECL","1","PVS_J0001","1","04/01/2016 00:00:00","03/31/2017 00:00:00","False","市区町村と地域連携統括部の紐付け","232003","itg04213","03/03/2016 00:00:00","itg04213","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/03/2016 00:00:00"
"09","203","ECL","1","PVS_J0001","1","04/01/2017 00:00:00","03/31/2020 00:00:00","False","市区町村と地域連携統括部の紐付け","232004","itg04213","04/01/2017 00:00:00","BATCH","04/01/2017 00:00:00","PVS_XP_2002","itg04213","03/23/2017 00:00:00"
"09","203","ECL","1","PVS_J0001","1","04/01/2020 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","23201201","ITSP","03/06/2020 00:00:00","ITSP","03/06/2020 00:00:00","PVS_XP_2002","ITSP","03/06/2020 00:00:00"
"09","203","ECL","1","PVS_J0001","1","04/01/2015 00:00:00","03/31/2016 00:00:00","False","市区町村と包括組織の紐付け","272001","itg04213","11/06/2014 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","itg04213","03/25/2015 00:00:00"
"09","203","EMEC","0","PVS_J0003","1","04/01/2013 00:00:00","10/14/2013 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0021","itg04213","04/15/2013 00:00:00","itg34781","10/15/2013 00:00:00","PVS_XP_2002","EMEC","04/15/2013 00:00:00"
"09","203","EMEC","0","PVS_J0003","1","04/10/2017 00:00:00","10/09/2017 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0070","itg04213","03/31/2017 00:00:00","itg04213","09/28/2017 00:00:00","PVS_XP_2002","itg04213","03/31/2017 00:00:00"
"09","203","EMEC","0","PVS_J0003","1","10/15/2013 00:00:00","03/31/2016 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0093","itg34781","10/15/2013 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2002","EMEC","10/15/2013 00:00:00"
"09","203","EMEC","0","PVS_J0003","1","10/10/2017 00:00:00","04/10/2018 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0152","itg04213","03/31/2017 00:00:00","itg04213","09/28/2017 00:00:00","PVS_XP_2002","itg04213","03/31/2017 00:00:00"
"09","203","EMEC","0","PVS_J0003","1","04/11/2018 00:00:00","09/30/2019 00:00:00","False","ＥＥ担当者と市区郡の紐付け","0152","ITSP","04/04/2018 00:00:00","unyo","10/01/2019 00:00:00","PVS_XP_2002","ITSP","04/04/2018 00:00:00"
"09","204","EA","0","PVS_J0001","1","04/01/2022 00:00:00","12/31/9999 00:00:00","False","市区町村と地域連携統括部の紐付け","021099","INTAGE","02/10/2018 00:00:00","itg41755","03/16/2022 00:00:00","PVS_XP_2002","itg41755","03/16/2022 00:00:00"
"09","204","EA","0","PVS_J0001","1","10/01/2017 00:00:00","03/31/2022 00:00:00","False","市区町村と地域連携統括部の紐付け","031099","INTAGE","02/10/2018 00:00:00","INTAGE","02/10/2018 00:00:00","PVS_XP_2002","INTAGE","02/10/2018 00:00:00"
