"TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Layout_KBN","ShisetsuKBN_CD","Shusei_KBN","Maintenance_DT","Tenso_DT","Meisho"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","M1","A","20130215","20130218","スポーツ関連施設"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","M9","A","20130215","20130218","その他のスポーツ関連施設"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","N1","A","20130215","20130218","農業関連施設"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","N2","A","20130215","20130218","農業協同組合"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","N3","A","20130215","20130218","ＮＯＳＡＩ関連団体"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","N4","A","20130215","20130218","ＮＯＳＡＩ家畜診療所"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","N5","A","20130215","20130218","家畜保健衛生所"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","N6","A","20130215","20130218","家畜商業協同組合"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","N7","A","20130215","20130218","動物指導センター"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","N8","A","20130215","20130218","食品関連団体・協会"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","N9","A","20130215","20130218","その他の農業関連団体"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","O1","A","20130215","20130218","保育所（児童福祉施設）"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","O2","A","20130215","20130218","その他の児童福祉施設"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","O3","A","20130215","20130218","障害者福祉施設"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","O4","A","20130215","20130218","保護施設・婦人保護施設・母子福祉施設"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","O9","A","20130215","20130218","その他の社会福祉施設"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","P1","A","20130215","20130218","検査技師会"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","P2","A","20130215","20130218","アイバンク・臍帯血関連"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","P3","A","20130215","20130218","日本赤十字社"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","P9","A","20130215","20130218","その他の医療系団体"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","Q1","A","20130215","20130218","卸会社"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","Q2","A","20130215","20130218","購入窓口会社"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","Q3","A","20130215","20130218","健保組合・医療生協・各種組合・団体等"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","Q4","A","20130215","20130218","ＳＰＤ受託会社"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","Q9","A","20130215","20130218","その他流通業"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","S1","A","20130215","20130218","歯科診療所"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","S2","A","20130215","20130218","歯科関連学校"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","S9","A","20130215","20130218","歯科関連施設"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","Z8","A","20130215","20130218","未設定種別"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:33","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","Z9","A","20130215","20130218","区分不明"
"04/02/2018 00:00:00","12/31/9999 00:00:00","False","Batch","03/30/2018 19:29:56","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","47","A","20180329","20180331","介護医療院"
"12/10/2018 00:00:00","12/31/9999 00:00:00","False","Batch","12/07/2018 19:00:23","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","A6","A","20181206","20181208","カイロ・整体"
"12/10/2018 00:00:00","12/31/9999 00:00:00","False","Batch","12/07/2018 19:00:23","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","D4","A","20181206","20181208","冠婚・葬祭施設"
"12/10/2018 00:00:00","12/31/9999 00:00:00","False","Batch","12/07/2018 19:00:23","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","D9","B","20181206","20181208","その他の特殊施設"
"12/10/2018 00:00:00","12/31/9999 00:00:00","False","Batch","12/07/2018 19:00:23","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","E9","B","20181206","20181208","その他の保養施設"
"12/10/2018 00:00:00","12/31/9999 00:00:00","False","Batch","12/07/2018 19:00:23","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","F0","B","20181206","20181208","農場"
"12/10/2018 00:00:00","12/31/9999 00:00:00","False","Batch","12/07/2018 19:00:23","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","I2","B","20181206","20181208","歯科技工所"
"12/10/2018 00:00:00","12/31/9999 00:00:00","False","Batch","12/07/2018 19:00:23","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","K1","B","20181206","20181208","都道府県庁・市役所・区役所・役場"
"12/10/2018 00:00:00","12/31/9999 00:00:00","False","Batch","12/07/2018 19:00:23","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","K2","B","20181206","20181208","消防署・海上保安庁・警察関連"
"12/10/2018 00:00:00","12/31/9999 00:00:00","False","Batch","12/07/2018 19:00:23","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","M2","A","20181206","20181208","レジャー関連施設"
"02/12/2019 00:00:00","12/31/9999 00:00:00","False","Batch","02/08/2019 19:18:22","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","33","B","20190207","20190209","在宅・往診診療所"
"11/30/2020 00:00:00","12/31/9999 00:00:00","False","Batch","11/27/2020 18:57:14","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","82","B","20201126","20201128","店舗販売業（Ｂ）（旧薬種商販売業）"
"09/13/2021 00:00:00","12/31/9999 00:00:00","False","Batch","09/10/2021 20:05:16","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","34","A","20210909","20210911","臨時医療施設"
"09/25/2023 00:00:00","12/31/9999 00:00:00","False","Batch","09/22/2023 19:22:39","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","30","B","20230921","20230923","検診センター・健診センター・人間ドック"
"01/27/2025 00:00:00","12/31/9999 00:00:00","False","Batch","01/24/2025 18:47:16","BATCH","04/14/2026 00:00:00","PVS_XP_2088","011","56","A","20250123","20250125","高齢者向け住宅"
