"TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Layout_KBN","KangoShubetsu_CD","Shusei_KBN","Maintenance_DT","Tenso_DT","Meisho_KJ"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A321","A","20121127","20121203","３：１看護Ａ加算４：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A322","A","20121127","20121203","３：１看護Ｂ加算４：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A323","A","20121127","20121203","３：１看護加算無し４：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A329","A","20121127","20121203","３：１看護加算不明４：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A331","A","20121127","20121203","３：１看護Ａ加算５：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A332","A","20121127","20121203","３：１看護Ｂ加算５：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A333","A","20121127","20121203","３：１看護加算無し５：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A339","A","20121127","20121203","３：１看護加算不明５：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A341","A","20121127","20121203","３：１看護Ａ加算６：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A342","A","20121127","20121203","３：１看護Ｂ加算６：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A343","A","20121127","20121203","３：１看護加算無し６：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A349","A","20121127","20121203","３：１看護加算不明６：１看護補助"
"12/01/2012 00:00:00","02/17/2013 00:00:00","False","Batch","12/27/2012 13:22:05","BATCH","04/14/2026 00:00:00","PVS_XP_2091","023","A351","A","20121127","20121203","３：１看護Ａ加算８：１看護補助"
