"DairitenTK_CD","Corp_ID","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","RyutsuSoshiki_CD","RyutsuBuin_CD","SalsTokei_KBN","Hosho_FLG","DairitenTokeiShitei_FLG"
"32888","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"32889","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"33888","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"33889","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"34003","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"34010","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"34012","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"34019","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"34031","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"34037","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"34040","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"34041","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"34044","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"34888","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"34889","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"34890","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"35002","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"35003","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"35013","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"35019","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"35022","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"35888","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"35889","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"36888","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"36889","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"37001","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"37010","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"37017","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"37021","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"37023","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"37888","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"37889","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"38010","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"38019","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"38888","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"38889","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"39001","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"39017","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"39888","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"39889","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","07","","","0",""
"40001","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40003","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40004","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40005","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40007","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40010","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40014","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40016","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40018","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40022","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40026","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40035","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40046","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40047","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40048","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40051","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40054","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40061","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40080","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40081","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40082","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40083","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40084","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40085","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40090","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40091","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40098","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40888","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40889","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"40890","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"41001","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"41002","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"41003","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"41007","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"41010","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"41888","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"41889","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"42001","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"42002","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"42004","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"42009","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"42017","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"42018","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"42019","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"42888","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"42889","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"43001","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"43002","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"43003","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"43004","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"43006","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"43007","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"43011","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"43014","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"43022","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"43023","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"43024","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"43099","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"43888","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"43889","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"44001","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"44002","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"44003","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"44013","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"44014","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"44018","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"44888","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"44889","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"45001","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"45002","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"45008","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"45009","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"45012","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"45017","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"45888","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"46001","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"46002","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"46005","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"46007","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"46015","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"46026","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"46027","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"46888","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"46889","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"47001","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"47002","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"47007","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"47008","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"47010","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"47011","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"47014","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"47016","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"47888","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"47889","EA","03/27/2018 00:00:00","04/04/2022 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","ITSP","03/30/2018 21:56:22","ENW","08","","","0",""
"01001","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"01003","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"01005","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"01020","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"01029","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"01048","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"01049","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"01050","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"01051","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"01053","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"01888","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"01889","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"02001","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"02003","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"02004","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"02017","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"02018","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"02026","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"02027","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"02888","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"02889","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"03002","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"03005","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
"03010","EMEC","03/27/2018 00:00:00","10/09/2019 00:00:00","0","ITSP","03/30/2018 21:56:22","ENW","itg40916","10/09/2019 00:00:00","H191136","24","","","0",""
