"Meisho_KBN","Meisho_CD","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","CodeKubun_KJ","CodeKubun_KJR","CodeKubun_KN","CodeKubun_KNR","Kaiso_KBN","Komoku_SEQ","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Shinseisha_ID","Shinsei_DT"
"PVS_Z0183","PVS_Z0183","03/29/2017 00:00:00","12/31/9999 00:00:00","False","夜間休日救急搬送医学管理料","夜間休日救急搬送医学管理料","ﾔｶﾝｷﾕｳｼﾞﾂｷﾕｳｷﾕｳﾊﾝｿｳｲｶﾞｸｶﾝﾘﾘﾖｳ","ﾔｶﾝｷﾕｳｼﾞﾂｷﾕｳｷﾕｳﾊﾝｿｳｲｶﾞｸｶﾝﾘﾘﾖｳ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0182","PVS_Z0182","03/29/2017 00:00:00","12/31/9999 00:00:00","False","入院精神療法（Ⅰ）","入院精神療法（Ⅰ）","ﾆﾕｳｲﾝｾｲｼﾝﾘﾖｳﾎｳ(ｲﾁ)","ﾆﾕｳｲﾝｾｲｼﾝﾘﾖｳﾎｳ(ｲﾁ)","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0181","PVS_Z0181","03/29/2017 00:00:00","12/31/9999 00:00:00","False","肝動脈塞栓を伴う抗悪性腫瘍剤肝動脈内注入","肝動脈塞栓を伴う抗悪性腫瘍剤肝動脈内注入","ｶﾝﾄﾞｳﾐﾔｸｿｸｾﾝｦﾄﾓﾅｳｺｳｱｸｾｲｼﾕｳﾖｳｻﾞｲｶﾝﾄﾞｳﾐﾔｸﾅｲﾁﾕｳﾆﾕｳ","ｶﾝﾄﾞｳﾐﾔｸｿｸｾﾝｦﾄﾓﾅｳｺｳｱｸｾｲｼﾕｳﾖｳｻﾞｲｶﾝﾄﾞｳﾐﾔｸﾅｲﾁﾕｳﾆﾕｳ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0180","PVS_Z0180","03/29/2017 00:00:00","12/31/9999 00:00:00","False","抗悪性腫瘍剤局所持続注入","抗悪性腫瘍剤局所持続注入","ｺｳｱｸｾｲｼﾕﾖｳｻﾞｲｷﾖｸｼﾖｼﾞｿﾞｸﾁﾕｳﾆﾕｳ","ｺｳｱｸｾｲｼﾕﾖｳｻﾞｲｷﾖｸｼﾖｼﾞｿﾞｸﾁﾕｳﾆﾕｳ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0179","PVS_Z0179","03/29/2017 00:00:00","12/31/9999 00:00:00","False","がん患者指導管理料１及び２","がん患者指導管理料１及び２","ｶﾞﾝｶﾝｼﾞﾔｼﾄﾞｳｶﾝﾘﾘﾖｳ1ｵﾖﾋﾞ2","ｶﾞﾝｶﾝｼﾞﾔｼﾄﾞｳｶﾝﾘﾘﾖｳ1ｵﾖﾋﾞ2","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0178","PVS_Z0178","03/29/2017 00:00:00","12/31/9999 00:00:00","False","化学療法","化学療法","ｶｶﾞｸﾘﾖｳﾎｳ","ｶｶﾞｸﾘﾖｳﾎｳ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0177","PVS_Z0177","03/29/2017 00:00:00","12/31/9999 00:00:00","False","放射線治療","放射線治療","ﾎｳｼﾔｾﾝﾁﾘﾖｳ","ﾎｳｼﾔｾﾝﾁﾘﾖｳ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0176","PVS_Z0176","03/29/2017 00:00:00","12/31/9999 00:00:00","False","術中迅速病理組織標本作製","術中迅速病理組織標本作製","ｼﾞﾕﾂﾁﾕｳｼﾞﾝｿｸﾋﾞﾖｳﾘｿｼｷﾋﾖｳﾎﾝｻｸｾｲ","ｼﾞﾕﾂﾁﾕｳｼﾞﾝｿｸﾋﾞﾖｳﾘｿｼｷﾋﾖｳﾎﾝｻｸｾｲ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0175","PVS_Z0175","03/29/2017 00:00:00","12/31/9999 00:00:00","False","病理組織標本作製","病理組織標本作製","ﾋﾞﾖｳﾘｿｼｷﾋﾖｳﾎﾝｻｸｾｲ","ﾋﾞﾖｳﾘｿｼｷﾋﾖｳﾎﾝｻｸｾｲ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0174","PVS_Z0174","03/29/2017 00:00:00","12/31/9999 00:00:00","False","悪性腫瘍手術","悪性腫瘍手術","ｱｸｾｲｼﾖｳｼﾕｼﾞﾕﾂ","ｱｸｾｲｼﾖｳｼﾕｼﾞﾕﾂ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0173","PVS_Z0173","03/29/2017 00:00:00","12/31/9999 00:00:00","False","連携医療機関以外での看取り数","連携医療機関以外での看取り数","ﾚﾝｹｲｲﾘﾖｳｷｶﾝｲｶﾞｲﾃﾞﾉﾐﾄﾘｽｳ","ﾚﾝｹｲｲﾘﾖｳｷｶﾝｲｶﾞｲﾃﾞﾉﾐﾄﾘｽｳ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0172","PVS_Z0172","03/29/2017 00:00:00","12/31/9999 00:00:00","False","連携医療機関での看取り数","連携医療機関での看取り数","ﾚﾝｹｲｲﾘﾖｳｷｶﾝﾃﾞﾉﾐﾄﾘｽｳ","ﾚﾝｹｲｲﾘﾖｳｷｶﾝﾃﾞﾉﾐﾄﾘｽｳ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0171","PVS_Z0171","03/29/2017 00:00:00","12/31/9999 00:00:00","False","医療機関での看取り数（年間）","医療機関での看取り数（年間）","ｲﾘﾖｳｷｶﾝﾃﾞﾉﾐﾄﾘｽｳ(ﾈﾝｶﾝ)","ｲﾘﾖｳｷｶﾝﾃﾞﾉﾐﾄﾘｽｳ(ﾈﾝｶﾝ)","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0170","PVS_Z0170","03/29/2017 00:00:00","12/31/9999 00:00:00","False","自宅以外での看取り数","自宅以外での看取り数","ｼﾞﾀｸｲｶﾞｲﾃﾞﾉﾐﾄﾘｽｳ","ｼﾞﾀｸｲｶﾞｲﾃﾞﾉﾐﾄﾘｽｳ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0169","PVS_Z0169","03/29/2017 00:00:00","12/31/9999 00:00:00","False","自宅での看取り数","自宅での看取り数","ｼﾞﾀｸﾃﾞﾉﾐﾄﾘｽｳ","ｼﾞﾀｸﾃﾞﾉﾐﾄﾘｽｳ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0168","PVS_Z0168","03/29/2017 00:00:00","12/31/9999 00:00:00","False","医療機関以外での看取り数（年間）","医療機関以外での看取り数（年間）","ｲﾘﾖｳｷｶﾝｲｶﾞｲﾃﾞﾉﾐﾄﾘｽｳ(ﾈﾝｶﾝ)","ｲﾘﾖｳｷｶﾝｲｶﾞｲﾃﾞﾉﾐﾄﾘｽｳ(ﾈﾝｶﾝ)","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0167","PVS_Z0167","03/29/2017 00:00:00","12/31/9999 00:00:00","False","退院後１Ｍ以内に在宅医療実施予定が不明の患者数","退院後１Ｍ以内に在宅医療実施予定が不明の患者数","ﾀｲｲﾝｺﾞ1Mｲﾅｲﾆｻﾞｲﾀｸｲﾘﾖｳｼﾞﾂｼﾖﾃｲｶﾞﾌﾒｲﾉｶﾝｼﾞﾔｽｳ","ﾀｲｲﾝｺﾞ1Mｲﾅｲﾆｻﾞｲﾀｸｲﾘﾖｳｼﾞﾂｼﾖﾃｲｶﾞﾌﾒｲﾉｶﾝｼﾞﾔｽｳ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0166","PVS_Z0166","03/29/2017 00:00:00","12/31/9999 00:00:00","False","退院後１Ｍ以内に在宅医療不要の患者（含死亡退院）","退院後１Ｍ以内に在宅医療不要の患者（含死亡退院）","ﾀｲｲﾝｺﾞ1Mｲﾅｲﾆｻﾞｲﾀｸｲﾘﾖｳﾌﾖｳﾉｶﾝｼﾞﾔ(ｼﾎﾞｳﾀｲｲﾝﾌｸﾑ)","ﾀｲｲﾝｺﾞ1Mｲﾅｲﾆｻﾞｲﾀｸｲﾘﾖｳﾌﾖｳﾉｶﾝｼﾞﾔ(ｼﾎﾞｳﾀｲｲﾝﾌｸﾑ)","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0165","PVS_Z0165","03/29/2017 00:00:00","12/31/9999 00:00:00","False","退院後１Ｍ以内に他施設が在宅医療提供予定の患者数","退院後１Ｍ以内に他施設が在宅医療提供予定の患者数","ﾀｲｲﾝｺﾞ1Mｲﾅｲﾆﾀｼｾﾂｶﾞｻﾞｲﾀｷﾘﾖｳﾃｲｷﾖｳﾖﾃｲﾉｶﾝｼﾞﾔｽｳ","ﾀｲｲﾝｺﾞ1Mｲﾅｲﾆﾀｼｾﾂｶﾞｻﾞｲﾀｷﾘﾖｳﾃｲｷﾖｳﾖﾃｲﾉｶﾝｼﾞﾔｽｳ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0164","PVS_Z0164","03/29/2017 00:00:00","12/31/9999 00:00:00","False","退院後１Ｍ以内に自院が在宅医療提供予定の患者数","退院後１Ｍ以内に自院が在宅医療提供予定の患者数","ﾀｲｲﾝｺﾞ1Mｲﾅｲﾆｼﾞｲﾝｶﾞｻﾞｲﾀｷﾘﾖｳﾃｲｷﾖｳﾖﾃｲﾉｶﾝｼﾞﾔｽｳ","ﾀｲｲﾝｺﾞ1Mｲﾅｲﾆｼﾞｲﾝｶﾞｻﾞｲﾀｷﾘﾖｳﾃｲｷﾖｳﾖﾃｲﾉｶﾝｼﾞﾔｽｳ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0163","PVS_Z0163","03/29/2017 00:00:00","12/31/9999 00:00:00","False","退院患者数（１ヶ月間）","退院患者数（１ヶ月間）","ﾀｲｲﾝｶﾝｼﾞﾔｽｳ(1ｶｹﾞﾂ)","ﾀｲｲﾝｶﾝｼﾞﾔｽｳ(1ｶｹﾞﾂ)","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0162","PVS_Z0162","03/29/2017 00:00:00","12/31/9999 00:00:00","False","退棟先の場所　その他","退棟先の場所　その他","ﾀｲﾄｳｶﾝｼﾞﾔｽｳﾉﾊﾞｼﾖｿﾉﾀｿﾉﾀ","ﾀｲﾄｳｶﾝｼﾞﾔｽｳﾉﾊﾞｼﾖｿﾉﾀｿﾉﾀ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0161","PVS_Z0161","03/29/2017 00:00:00","12/31/9999 00:00:00","False","退棟先の場所　うち死亡退院等","退棟先の場所　うち死亡退院等","ﾀｲﾄｳｶﾝｼﾞﾔｽｳﾉﾊﾞｼﾖｳﾁｼﾎﾞｳﾀｲｲﾝﾄｳ","ﾀｲﾄｳｶﾝｼﾞﾔｽｳﾉﾊﾞｼﾖｳﾁｼﾎﾞｳﾀｲｲﾝﾄｳ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0160","PVS_Z0160","03/29/2017 00:00:00","12/31/9999 00:00:00","False","退棟先の場所　うち社福・有老等に入所","退棟先の場所　うち社福・有老等に入所","ﾀｲﾄｳｶﾝｼﾞﾔｽｳﾉﾊﾞｼﾖｳﾁｼﾔﾌｸ･ﾕｳﾛｳﾄｳﾆﾆﾕｳｼﾖ","ﾀｲﾄｳｶﾝｼﾞﾔｽｳﾉﾊﾞｼﾖｳﾁｼﾔﾌｸ･ﾕｳﾛｳﾄｳﾆﾆﾕｳｼﾖ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0159","PVS_Z0159","03/29/2017 00:00:00","12/31/9999 00:00:00","False","退棟先の場所　うち介護老人福祉施設に入所","退棟先の場所　うち介護老人福祉施設に入所","ﾀｲﾄｳｶﾝｼﾞﾔｽｳﾉﾊﾞｼﾖｳﾁｶｲｺﾞﾛｳｼﾞﾝﾌｸｼｼｾﾂﾆﾆﾕｳｼﾖ","ﾀｲﾄｳｶﾝｼﾞﾔｽｳﾉﾊﾞｼﾖｳﾁｶｲｺﾞﾛｳｼﾞﾝﾌｸｼｼｾﾂﾆﾆﾕｳｼﾖ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0158","PVS_Z0158","03/29/2017 00:00:00","12/31/9999 00:00:00","False","退棟先の場所　うち介護老人保健施設に入所","退棟先の場所　うち介護老人保健施設に入所","ﾀｲﾄｳｶﾝｼﾞﾔｽｳﾉﾊﾞｼﾖｳﾁｶｲｺﾞﾛｳｼﾞﾝﾎｹﾝｼｾﾂﾆﾆﾕｳｼﾖ","ﾀｲﾄｳｶﾝｼﾞﾔｽｳﾉﾊﾞｼﾖｳﾁｶｲｺﾞﾛｳｼﾞﾝﾎｹﾝｼｾﾂﾆﾆﾕｳｼﾖ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0157","PVS_Z0157","03/29/2017 00:00:00","12/31/9999 00:00:00","False","退棟先の場所　うち他の病院、診療所へ転院","退棟先の場所　うち他の病院、診療所へ転院","ﾀｲﾄｳｶﾝｼﾞﾔｽｳﾉﾊﾞｼﾖｳﾁﾎｶﾉﾋﾞﾖｳｲﾝｼﾝﾘﾖｳｼﾞﾖﾍﾃﾝｲﾝ","ﾀｲﾄｳｶﾝｼﾞﾔｽｳﾉﾊﾞｼﾖｳﾁﾎｶﾉﾋﾞﾖｳｲﾝｼﾝﾘﾖｳｼﾞﾖﾍﾃﾝｲﾝ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0156","PVS_Z0156","03/29/2017 00:00:00","12/31/9999 00:00:00","False","退棟先の場所　うち家庭へ退院","退棟先の場所　うち家庭へ退院","ﾀｲﾄｳｶﾝｼﾞﾔｽｳﾉﾊﾞｼﾖｳﾁｶﾃｲﾍﾀｲｲﾝ","ﾀｲﾄｳｶﾝｼﾞﾔｽｳﾉﾊﾞｼﾖｳﾁｶﾃｲﾍﾀｲｲﾝ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0155","PVS_Z0155","03/29/2017 00:00:00","12/31/9999 00:00:00","False","退棟先の場所　うち院内の他病棟へ転棟","退棟先の場所　うち院内の他病棟へ転棟","ﾀｲﾄｳｶﾝｼﾞﾔｽｳﾉﾊﾞｼﾖｳﾁｲﾝﾅｲﾉﾀﾋﾞﾖｳﾄｳﾍﾃﾝﾄｳ","ﾀｲﾄｳｶﾝｼﾞﾔｽｳﾉﾊﾞｼﾖｳﾁｲﾝﾅｲﾉﾀﾋﾞﾖｳﾄｳﾍﾃﾝﾄｳ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0154","PVS_Z0154","03/29/2017 00:00:00","12/31/9999 00:00:00","False","退棟患者数（１ヶ月間）","退棟患者数（１ヶ月間）","ﾀｲﾄｳｶﾝｼﾞﾔｽｳ(1ｶｹﾞﾂ)","ﾀｲﾄｳｶﾝｼﾞﾔｽｳ(1ｶｹﾞﾂ)","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0153","PVS_Z0153","03/29/2017 00:00:00","12/31/9999 00:00:00","False","入棟前の場所　その他","入棟前の場所　その他","ﾆﾕｳﾄｳﾏｴﾉﾊﾞｼﾖｿﾉﾀ","ﾆﾕｳﾄｳﾏｴﾉﾊﾞｼﾖｿﾉﾀ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0152","PVS_Z0152","03/29/2017 00:00:00","12/31/9999 00:00:00","False","入棟前の場所　うち院内の出生","入棟前の場所　うち院内の出生","ﾆﾕｳﾄｳﾏｴﾉﾊﾞｼﾖｳﾁｲﾝﾅｲﾉｼﾕﾂｾｲ","ﾆﾕｳﾄｳﾏｴﾉﾊﾞｼﾖｳﾁｲﾝﾅｲﾉｼﾕﾂｾｲ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0151","PVS_Z0151","03/29/2017 00:00:00","12/31/9999 00:00:00","False","入棟前の場所　うち介護施設、福祉施設からの入院","入棟前の場所　うち介護施設、福祉施設からの入院","ﾆﾕｳﾄｳﾏｴﾉﾊﾞｼﾖｳﾁｶｲｺﾞｼｾﾂﾌｸｼｼｾﾂｶﾗﾉﾆﾕｳｲﾝ","ﾆﾕｳﾄｳﾏｴﾉﾊﾞｼﾖｳﾁｶｲｺﾞｼｾﾂﾌｸｼｼｾﾂｶﾗﾉﾆﾕｳｲﾝ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0150","PVS_Z0150","03/29/2017 00:00:00","12/31/9999 00:00:00","False","入棟前の場所　うち他の病院、診療所からの転院","入棟前の場所　うち他の病院、診療所からの転院","ﾆﾕｳﾄｳﾏｴﾉﾊﾞｼﾖｳﾁﾎｶﾉﾋﾞﾖｳｲﾝｼﾝﾘﾖｳｼﾞﾖｶﾗﾉﾆﾕｳｲﾝ","ﾆﾕｳﾄｳﾏｴﾉﾊﾞｼﾖｳﾁﾎｶﾉﾋﾞﾖｳｲﾝｼﾝﾘﾖｳｼﾞﾖｶﾗﾉﾆﾕｳｲﾝ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0149","PVS_Z0149","03/29/2017 00:00:00","12/31/9999 00:00:00","False","入棟前の場所　うち家庭からの入院","入棟前の場所　うち家庭からの入院","ﾆﾕｳﾄｳﾏｴﾉﾊﾞｼﾖｳﾁｶﾃｲｶﾗﾉﾆﾕｳｲﾝ","ﾆﾕｳﾄｳﾏｴﾉﾊﾞｼﾖｳﾁｶﾃｲｶﾗﾉﾆﾕｳｲﾝ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0148","PVS_Z0148","03/29/2017 00:00:00","12/31/9999 00:00:00","False","入棟前の場所　うち院内の他病棟からの転棟","入棟前の場所　うち院内の他病棟からの転棟","ﾆﾕｳﾄｳﾏｴﾉﾊﾞｼﾖｳﾁｲﾝﾅｲﾉﾀﾋﾞﾖｳﾄｳｶﾗﾉﾃﾝﾄｳ","ﾆﾕｳﾄｳﾏｴﾉﾊﾞｼﾖｳﾁｲﾝﾅｲﾉﾀﾋﾞﾖｳﾄｳｶﾗﾉﾃﾝﾄｳ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0147","PVS_Z0147","03/29/2017 00:00:00","12/31/9999 00:00:00","False","新規入棟患者数（１ヶ月間）","新規入棟患者数（１ヶ月間）","ｼﾝｷﾆﾕｳﾄｳｶﾝｼﾞﾔｽｳ(1ｶｹﾞﾂ)","ｼﾝｷﾆﾕｳﾄｳｶﾝｼﾞﾔｽｳ(1ｶｹﾞﾂ)","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0146","PVS_Z0146","03/29/2017 00:00:00","12/31/9999 00:00:00","False","退棟患者数（年間）","退棟患者数（年間）","ﾀｲﾄｳｶﾝｼﾞﾔｽｳ(ﾈﾝｶﾝ)","ﾀｲﾄｳｶﾝｼﾞﾔｽｳ(ﾈﾝｶﾝ)","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0145","PVS_Z0145","03/29/2017 00:00:00","12/31/9999 00:00:00","False","在棟患者延べ数（年間）","在棟患者延べ数（年間）","ｻﾞｲﾄｳｶﾝｼﾞﾔﾉﾍﾞｽｳ(ﾈﾝｶﾝ)","ｻﾞｲﾄｳｶﾝｼﾞﾔﾉﾍﾞｽｳ(ﾈﾝｶﾝ)","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0144","PVS_Z0144","03/29/2017 00:00:00","12/31/9999 00:00:00","False","うち救急医療入院以外の予定外入院の患者","うち救急医療入院以外の予定外入院の患者","ｳﾁｷﾝｷﾕｳｲﾘﾖｳﾆﾕｳｲﾝｲｶﾞｲﾉﾖﾃｲｶﾞｲﾆﾕｳｲﾝﾉｶﾝｼﾞﾔ","ｳﾁｷﾝｷﾕｳｲﾘﾖｳﾆﾕｳｲﾝｲｶﾞｲﾉﾖﾃｲｶﾞｲﾆﾕｳｲﾝﾉｶﾝｼﾞﾔ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0143","PVS_Z0143","03/29/2017 00:00:00","12/31/9999 00:00:00","False","うち救急医療入院の予定外入院の患者","うち救急医療入院の予定外入院の患者","ｳﾁｷﾝｷﾕｳｲﾘﾖｳﾆﾕｳｲﾝﾉﾖﾃｲｶﾞｲﾆﾕｳｲﾝﾉｶﾝｼﾞﾔ","ｳﾁｷﾝｷﾕｳｲﾘﾖｳﾆﾕｳｲﾝﾉﾖﾃｲｶﾞｲﾆﾕｳｲﾝﾉｶﾝｼﾞﾔ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0142","PVS_Z0142","03/29/2017 00:00:00","12/31/9999 00:00:00","False","うち予定入院の患者・院内の他病棟からの転棟患者","うち予定入院の患者・院内の他病棟からの転棟患者","ｳﾁﾖﾃｲﾆﾕｳｲﾝﾉｶﾝｼﾞﾔ･ｲﾝﾅｲﾉﾀﾋﾞﾖｳﾄｳｶﾗﾉﾃﾝﾄｳｶﾝｼﾞﾔ","ｳﾁﾖﾃｲﾆﾕｳｲﾝﾉｶﾝｼﾞﾔ･ｲﾝﾅｲﾉﾀﾋﾞﾖｳﾄｳｶﾗﾉﾃﾝﾄｳｶﾝｼﾞﾔ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0141","PVS_Z0141","03/29/2017 00:00:00","12/31/9999 00:00:00","False","新規入棟患者数（年間）","新規入棟患者数（年間）","ｼﾝｷﾆﾕｳﾄｳｶﾝｼﾞﾔｽｳ(ﾈﾝｶﾝ)","ｼﾝｷﾆﾕｳﾄｳｶﾝｼﾞﾔｽｳ(ﾈﾝｶﾝ)","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0140","PVS_Z0140","03/29/2017 00:00:00","12/31/9999 00:00:00","False","遠隔操作式密封小線源治療装置","遠隔操作式密封小線源治療装置","ｴﾝｶｸｿｳｻｼｷﾐﾂﾌﾟｳｼﾖｳｾﾝｹﾞﾝﾁﾘﾖｳｿｳﾁ","ｴﾝｶｸｿｳｻｼｷﾐﾂﾌﾟｳｼﾖｳｾﾝｹﾞﾝﾁﾘﾖｳｿｳﾁ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0139","PVS_Z0139","03/29/2017 00:00:00","12/31/9999 00:00:00","False","強度変調放射線治療器","強度変調放射線治療器","ｷﾖｳﾄﾞﾍﾝﾁﾖｳﾎｳｼﾔｾﾝﾁﾘﾖｳｷ","ｷﾖｳﾄﾞﾍﾝﾁﾖｳﾎｳｼﾔｾﾝﾁﾘﾖｳｷ","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0138","PVS_Z0138","03/29/2017 00:00:00","12/31/9999 00:00:00","False","ＰＥＴＭＲＩ","ＰＥＴＭＲＩ","PETMRI","PETMRI","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0137","PVS_Z0137","03/29/2017 00:00:00","12/31/9999 00:00:00","False","ＰＥＴＣＴ","ＰＥＴＣＴ","PETCT","PETCT","01","1","itg34781","03/29/2017 00:00:00","itg34781","03/29/2017 00:00:00","PVS_XP_2000","itg34781","03/29/2017 00:00:00"
"PVS_Z0087","PVS_Z0087","06/12/2017 00:00:00","09/30/2018 00:00:00","False","在宅がん医療総合診療料","在宅がん総","ｻﾞｲﾀｸｶﾞﾝｲﾘﾖｳｿｳｺﾞｳｼﾝﾘﾖｳﾘﾖｳ","ｻﾞｲﾀｸｶﾞﾝｿｳ","01","1","itg04213","06/24/2016 00:00:00","itg04213","08/06/2018 00:00:00","PVS_XP_2000","itg04213","08/06/2018 00:00:00"
