"KozaDairiten_CD","OroshiNonyusaki_CD","Shishoka_CD","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","DaihyoDairiten_CD","TofuRiyu_KBN"
"23002","335131","882","08/08/2016 00:00:00","12/31/9999 00:00:00","0","itg36186","08/08/2016 00:00:00","PVS_EX_0012","itg36186","08/08/2016 00:00:00","PVS_EX_0012","23002","1"
"23002","335162","882","06/17/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/17/2015 00:00:00","PVS_EX_0012","itg36186","06/17/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","335291","854","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","335669","881","08/07/2019 00:00:00","12/31/9999 00:00:00","0","itg36186","08/07/2019 00:00:00","PVS_EX_0012","itg36186","08/07/2019 00:00:00","PVS_EX_0012","23002","1"
"23002","335850","853","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","335850","854","05/15/2024 00:00:00","12/31/9999 00:00:00","0","itg42390","05/15/2024 00:00:00","PVS_EX_0012","itg42390","05/15/2024 00:00:00","PVS_EX_0012","23002","1"
"23002","335850","855","10/10/2024 00:00:00","12/31/9999 00:00:00","0","itg42390","10/10/2024 00:00:00","PVS_EX_0012","itg42390","10/10/2024 00:00:00","PVS_EX_0012","23002","1"
"23002","336706","546","05/17/2016 00:00:00","12/31/9999 00:00:00","0","itg36186","05/17/2016 00:00:00","PVS_EX_0012","itg36186","05/17/2016 00:00:00","PVS_EX_0012","23002","1"
"23002","336706","853","05/13/2024 00:00:00","12/31/9999 00:00:00","0","itg39895","05/13/2024 00:00:00","PVS_EX_0012","itg39895","05/13/2024 00:00:00","PVS_EX_0012","23002","1"
"23002","336706","854","10/10/2024 00:00:00","12/31/9999 00:00:00","0","itg42390","10/10/2024 00:00:00","PVS_EX_0012","itg42390","10/10/2024 00:00:00","PVS_EX_0012","23002","1"
"23002","336834","853","10/09/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","10/09/2015 00:00:00","PVS_EX_0012","itg36186","10/09/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","336834","854","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","337118","853","10/09/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","10/09/2015 00:00:00","PVS_EX_0012","itg36186","10/09/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","337118","854","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","337503","881","05/15/2023 00:00:00","12/31/9999 00:00:00","0","itg42390","05/15/2023 00:00:00","PVS_EX_0012","itg42390","05/15/2023 00:00:00","PVS_EX_0012","23002","1"
"23002","337548","853","03/15/2016 00:00:00","12/31/9999 00:00:00","0","itg36186","03/15/2016 00:00:00","PVS_EX_0012","itg36186","03/15/2016 00:00:00","PVS_EX_0012","23002","1"
"23002","337548","854","07/12/2024 00:00:00","12/31/9999 00:00:00","0","itg42390","07/12/2024 00:00:00","PVS_EX_0012","itg42390","07/12/2024 00:00:00","PVS_EX_0012","23002","1"
"23002","337548","855","10/10/2024 00:00:00","12/31/9999 00:00:00","0","itg42390","10/10/2024 00:00:00","PVS_EX_0012","itg42390","10/10/2024 00:00:00","PVS_EX_0012","23002","1"
"23002","337582","881","06/16/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/16/2015 00:00:00","PVS_EX_0012","itg36186","06/16/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","337693","853","01/12/2017 00:00:00","12/31/9999 00:00:00","0","itg36186","01/12/2017 00:00:00","PVS_EX_0012","itg36186","01/12/2017 00:00:00","PVS_EX_0012","23002","1"
"23002","337693","855","04/08/2020 00:00:00","12/31/9999 00:00:00","0","itg42390","04/08/2020 00:00:00","PVS_EX_0012","itg42390","04/08/2020 00:00:00","PVS_EX_0012","23002","1"
"23002","337920","867","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","337964","853","09/26/2016 00:00:00","12/31/9999 00:00:00","0","itg36186","09/26/2016 00:00:00","PVS_EX_0012","itg36186","09/26/2016 00:00:00","PVS_EX_0012","23002","1"
"23002","337964","854","10/08/2019 00:00:00","12/31/9999 00:00:00","0","itg35724","10/08/2019 00:00:00","PVS_EX_0012","itg35724","10/08/2019 00:00:00","PVS_EX_0012","23002","1"
"23002","338536","867","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","339191","857","07/08/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","07/08/2015 00:00:00","PVS_EX_0012","itg36186","07/08/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","339999","854","07/21/2016 00:00:00","12/31/9999 00:00:00","0","itg36186","07/21/2016 00:00:00","PVS_EX_0012","itg36186","07/21/2016 00:00:00","PVS_EX_0012","23002","1"
"23002","340051","854","06/08/2016 00:00:00","12/31/9999 00:00:00","0","itg36186","06/08/2016 00:00:00","PVS_EX_0012","itg36186","06/08/2016 00:00:00","PVS_EX_0012","23002","1"
"23002","340101","853","06/08/2021 00:00:00","12/31/9999 00:00:00","0","itg42390","06/08/2021 00:00:00","PVS_EX_0012","itg42390","06/08/2021 00:00:00","PVS_EX_0012","23002","1"
"23002","340101","854","10/08/2024 00:00:00","12/31/9999 00:00:00","0","itg42390","10/08/2024 00:00:00","PVS_EX_0012","itg42390","10/08/2024 00:00:00","PVS_EX_0012","23002","1"
"23002","340101","855","10/10/2024 00:00:00","12/31/9999 00:00:00","0","itg42390","10/10/2024 00:00:00","PVS_EX_0012","itg42390","10/10/2024 00:00:00","PVS_EX_0012","23002","1"
"23002","340783","854","12/21/2016 00:00:00","12/31/9999 00:00:00","0","itg36186","12/21/2016 00:00:00","PVS_EX_0012","itg36186","12/21/2016 00:00:00","PVS_EX_0012","23002","1"
"23002","340783","855","04/25/2024 00:00:00","12/31/9999 00:00:00","0","itg39895","04/25/2024 00:00:00","PVS_EX_0012","itg39895","04/25/2024 00:00:00","PVS_EX_0012","23002","1"
"23002","341324","882","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","342326","881","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","342760","881","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","342773","881","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","342840","867","03/07/2018 00:00:00","12/31/9999 00:00:00","0","itg36186","03/07/2018 00:00:00","PVS_EX_0012","itg36186","03/07/2018 00:00:00","PVS_EX_0012","23002","1"
"23002","343251","881","06/23/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/23/2015 00:00:00","PVS_EX_0012","itg36186","06/23/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","343442","858","11/09/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","11/09/2015 00:00:00","PVS_EX_0012","itg36186","11/09/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","345574","857","05/20/2016 00:00:00","12/31/9999 00:00:00","0","itg36186","05/20/2016 00:00:00","PVS_EX_0012","itg36186","05/20/2016 00:00:00","PVS_EX_0012","23002","1"
"23002","345574","863","06/24/2022 00:00:00","12/31/9999 00:00:00","0","itg42390","06/24/2022 00:00:00","PVS_EX_0012","itg42390","06/24/2022 00:00:00","PVS_EX_0012","23002","1"
"23002","345939","872","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","345960","867","03/07/2016 00:00:00","12/31/9999 00:00:00","0","itg36186","03/07/2016 00:00:00","PVS_EX_0012","itg36186","03/07/2016 00:00:00","PVS_EX_0012","23002","1"
"23002","346194","857","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","346194","863","04/22/2025 00:00:00","12/31/9999 00:00:00","0","itg39895","04/22/2025 00:00:00","PVS_EX_0012","itg39895","04/22/2025 00:00:00","PVS_EX_0012","23002","1"
"23002","346562","853","05/13/2016 00:00:00","12/31/9999 00:00:00","0","itg35724","05/13/2016 00:00:00","PVS_EX_0012","itg35724","05/13/2016 00:00:00","PVS_EX_0012","23002","1"
"23002","346562","855","04/10/2020 00:00:00","12/31/9999 00:00:00","0","itg35724","04/10/2020 00:00:00","PVS_EX_0012","itg35724","04/10/2020 00:00:00","PVS_EX_0012","23002","1"
"23002","346913","876","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","347134","876","12/21/2020 00:00:00","12/31/9999 00:00:00","0","itg42390","12/21/2020 00:00:00","PVS_EX_0012","itg42390","12/21/2020 00:00:00","PVS_EX_0012","23002","9"
"23002","347724","882","11/27/2018 00:00:00","12/31/9999 00:00:00","0","itg35724","11/27/2018 00:00:00","PVS_EX_0012","itg35724","11/27/2018 00:00:00","PVS_EX_0012","23002","1"
"23002","348899","872","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","348965","855","10/15/2021 00:00:00","12/31/9999 00:00:00","0","itg35724","10/15/2021 00:00:00","PVS_EX_0012","itg35724","10/15/2021 00:00:00","PVS_EX_0012","23002","1"
"23002","349905","853","01/12/2023 00:00:00","12/31/9999 00:00:00","0","itg42390","01/12/2023 00:00:00","PVS_EX_0012","itg42390","01/12/2023 00:00:00","PVS_EX_0012","23002","1"
"23002","350033","853","10/09/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","10/09/2015 00:00:00","PVS_EX_0012","itg36186","10/09/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","350033","854","07/16/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","07/16/2015 00:00:00","PVS_EX_0012","itg36186","07/16/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","350033","855","05/20/2020 00:00:00","12/31/9999 00:00:00","0","itg35724","05/20/2020 00:00:00","PVS_EX_0012","itg35724","05/20/2020 00:00:00","PVS_EX_0012","23002","1"
"23002","350748","854","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","350748","855","06/17/2020 00:00:00","12/31/9999 00:00:00","0","itg42390","06/17/2020 00:00:00","PVS_EX_0012","itg42390","06/17/2020 00:00:00","PVS_EX_0012","23002","1"
"23002","350796","858","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","351004","854","11/18/2015 00:00:00","12/31/9999 00:00:00","0","itg37109","11/18/2015 00:00:00","PVS_EX_0012","itg37109","11/18/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","351004","855","04/16/2025 00:00:00","12/31/9999 00:00:00","0","itg42390","04/16/2025 00:00:00","PVS_EX_0012","itg42390","04/16/2025 00:00:00","PVS_EX_0012","23002","1"
"23002","351593","876","07/10/2017 00:00:00","12/31/9999 00:00:00","0","itg35724","07/10/2017 00:00:00","PVS_EX_0012","itg35724","07/10/2017 00:00:00","PVS_EX_0012","23002","1"
"23002","351608","858","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","351895","880","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","352422","858","12/25/2019 00:00:00","12/31/9999 00:00:00","0","itg35724","12/25/2019 00:00:00","PVS_EX_0012","itg35724","12/25/2019 00:00:00","PVS_EX_0012","23002","1"
"23002","352516","882","04/10/2019 00:00:00","12/31/9999 00:00:00","0","itg35724","04/10/2019 00:00:00","PVS_EX_0012","itg35724","04/10/2019 00:00:00","PVS_EX_0012","23002","1"
"23002","352977","867","07/28/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","07/28/2015 00:00:00","PVS_EX_0012","itg36186","07/28/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","352977","872","12/10/2018 00:00:00","12/31/9999 00:00:00","0","itg36186","12/10/2018 00:00:00","PVS_EX_0012","itg36186","12/10/2018 00:00:00","PVS_EX_0012","23002","1"
"23002","353535","857","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","353709","854","08/24/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","08/24/2015 00:00:00","PVS_EX_0012","itg36186","08/24/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","353709","855","05/13/2024 00:00:00","12/31/9999 00:00:00","0","itg39895","05/13/2024 00:00:00","PVS_EX_0012","itg39895","05/13/2024 00:00:00","PVS_EX_0012","23002","1"
"23002","353726","854","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","353788","854","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","353788","855","04/23/2024 00:00:00","12/31/9999 00:00:00","0","itg39895","04/23/2024 00:00:00","PVS_EX_0012","itg39895","04/23/2024 00:00:00","PVS_EX_0012","23002","1"
"23002","353806","854","08/22/2016 00:00:00","12/31/9999 00:00:00","0","itg36186","08/22/2016 00:00:00","PVS_EX_0012","itg36186","08/22/2016 00:00:00","PVS_EX_0012","23002","1"
"23002","353841","853","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","353841","854","10/07/2015 00:00:00","12/31/9999 00:00:00","0","itg37109","10/07/2015 00:00:00","PVS_EX_0012","itg37109","10/07/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","353868","853","10/08/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","10/08/2015 00:00:00","PVS_EX_0012","itg36186","10/08/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","353868","854","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","353885","853","03/16/2016 00:00:00","12/31/9999 00:00:00","0","itg37109","03/16/2016 00:00:00","PVS_EX_0012","itg37109","03/16/2016 00:00:00","PVS_EX_0012","23002","1"
"23002","353885","854","12/06/2019 00:00:00","12/31/9999 00:00:00","0","itg42390","12/06/2019 00:00:00","PVS_EX_0012","itg42390","12/06/2019 00:00:00","PVS_EX_0012","23002","1"
"23002","353899","853","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","353921","853","10/08/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","10/08/2015 00:00:00","PVS_EX_0012","itg36186","10/08/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","353921","854","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","353921","855","01/21/2021 00:00:00","12/31/9999 00:00:00","0","itg35724","01/21/2021 00:00:00","PVS_EX_0012","itg35724","01/21/2021 00:00:00","PVS_EX_0012","23002","1"
"23002","353951","853","05/25/2020 00:00:00","12/31/9999 00:00:00","0","itg42390","05/25/2020 00:00:00","PVS_EX_0012","itg42390","05/25/2020 00:00:00","PVS_EX_0012","23002","1"
"23002","353951","854","04/23/2024 00:00:00","12/31/9999 00:00:00","0","itg39895","04/23/2024 00:00:00","PVS_EX_0012","itg39895","04/23/2024 00:00:00","PVS_EX_0012","23002","1"
"23002","353951","855","10/10/2024 00:00:00","12/31/9999 00:00:00","0","itg42390","10/10/2024 00:00:00","PVS_EX_0012","itg42390","10/10/2024 00:00:00","PVS_EX_0012","23002","1"
"23002","353982","853","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","353982","855","08/07/2025 00:00:00","12/31/9999 00:00:00","0","itg42390","08/07/2025 00:00:00","PVS_EX_0012","itg42390","08/07/2025 00:00:00","PVS_EX_0012","23002","1"
"23002","354000","855","12/25/2024 00:00:00","12/31/9999 00:00:00","0","itg39895","12/25/2024 00:00:00","PVS_EX_0012","itg39895","12/25/2024 00:00:00","PVS_EX_0012","23002","1"
"23002","354013","853","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","354013","854","04/23/2024 00:00:00","12/31/9999 00:00:00","0","itg39895","04/23/2024 00:00:00","PVS_EX_0012","itg39895","04/23/2024 00:00:00","PVS_EX_0012","23002","1"
"23002","354013","855","10/10/2024 00:00:00","12/31/9999 00:00:00","0","itg42390","10/10/2024 00:00:00","PVS_EX_0012","itg42390","10/10/2024 00:00:00","PVS_EX_0012","23002","1"
"23002","354031","853","10/08/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","10/08/2015 00:00:00","PVS_EX_0012","itg36186","10/08/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","354031","854","06/22/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/22/2015 00:00:00","PVS_EX_0012","itg36186","06/22/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","354058","853","06/22/2016 00:00:00","12/31/9999 00:00:00","0","itg36186","06/22/2016 00:00:00","PVS_EX_0012","itg36186","06/22/2016 00:00:00","PVS_EX_0012","23002","1"
"23002","354058","854","10/08/2019 00:00:00","12/31/9999 00:00:00","0","itg35724","10/08/2019 00:00:00","PVS_EX_0012","itg35724","10/08/2019 00:00:00","PVS_EX_0012","23002","1"
"23002","354061","853","10/08/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","10/08/2015 00:00:00","PVS_EX_0012","itg36186","10/08/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","354061","854","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","354075","853","10/08/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","10/08/2015 00:00:00","PVS_EX_0012","itg36186","10/08/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","354075","854","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","354169","882","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","354270","854","11/27/2015 00:00:00","12/31/9999 00:00:00","0","itg37109","11/27/2015 00:00:00","PVS_EX_0012","itg37109","11/27/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","354461","882","01/26/2016 00:00:00","12/31/9999 00:00:00","0","itg35724","01/26/2016 00:00:00","PVS_EX_0012","itg35724","01/26/2016 00:00:00","PVS_EX_0012","23002","1"
"23002","354510","858","08/24/2021 00:00:00","12/31/9999 00:00:00","0","itg35724","08/24/2021 00:00:00","PVS_EX_0012","itg35724","08/24/2021 00:00:00","PVS_EX_0012","23002","1"
"23002","354537","858","07/08/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","07/08/2015 00:00:00","PVS_EX_0012","itg36186","07/08/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","354541","858","01/29/2020 00:00:00","12/31/9999 00:00:00","0","itg35724","01/29/2020 00:00:00","PVS_EX_0012","itg35724","01/29/2020 00:00:00","PVS_EX_0012","23002","1"
"23002","354568","858","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","354665","881","08/19/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","08/19/2015 00:00:00","PVS_EX_0012","itg36186","08/19/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","354905","858","09/07/2016 00:00:00","12/31/9999 00:00:00","0","itg19647","09/07/2016 00:00:00","PVS_EX_0012","itg19647","09/07/2016 00:00:00","PVS_EX_0012","23002","1"
"23002","355112","882","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","355414","854","07/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","07/15/2015 00:00:00","PVS_EX_0012","itg36186","07/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","355414","855","04/23/2024 00:00:00","12/31/9999 00:00:00","0","itg39895","04/23/2024 00:00:00","PVS_EX_0012","itg39895","04/23/2024 00:00:00","PVS_EX_0012","23002","1"
"23002","356131","881","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","356451","881","02/08/2016 00:00:00","12/31/9999 00:00:00","0","itg36186","02/08/2016 00:00:00","PVS_EX_0012","itg36186","02/08/2016 00:00:00","PVS_EX_0012","23002","1"
"23002","357275","853","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","357275","854","10/07/2015 00:00:00","12/31/9999 00:00:00","0","itg37109","10/07/2015 00:00:00","PVS_EX_0012","itg37109","10/07/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","358197","853","10/08/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","10/08/2015 00:00:00","PVS_EX_0012","itg36186","10/08/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","358197","854","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","358391","876","10/13/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","10/13/2015 00:00:00","PVS_EX_0012","itg36186","10/13/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","358499","853","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","358499","855","04/13/2020 00:00:00","12/31/9999 00:00:00","0","itg35724","04/13/2020 00:00:00","PVS_EX_0012","itg35724","04/13/2020 00:00:00","PVS_EX_0012","23002","1"
"23002","358579","876","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","358582","854","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","358582","855","05/21/2024 00:00:00","12/31/9999 00:00:00","0","itg39895","05/21/2024 00:00:00","PVS_EX_0012","itg39895","05/21/2024 00:00:00","PVS_EX_0012","23002","1"
"23002","358760","876","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","359789","881","08/09/2017 00:00:00","12/31/9999 00:00:00","0","itg19647","08/09/2017 00:00:00","PVS_EX_0012","itg19647","08/09/2017 00:00:00","PVS_EX_0012","23002","1"
"23002","365139","912","08/04/2015 00:00:00","12/31/9999 00:00:00","0","itg35724","08/04/2015 00:00:00","PVS_EX_0012","itg35724","08/04/2015 00:00:00","PVS_EX_0012","23002","9"
"23002","365156","912","08/04/2016 00:00:00","12/31/9999 00:00:00","0","itg35724","08/04/2016 00:00:00","PVS_EX_0012","itg35724","08/04/2016 00:00:00","PVS_EX_0012","23002","9"
"23002","367482","455","07/08/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","07/08/2015 00:00:00","PVS_EX_0012","itg36186","07/08/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","367482","735","04/25/2018 00:00:00","12/31/9999 00:00:00","0","itg35724","04/25/2018 00:00:00","PVS_EX_0012","itg35724","04/25/2018 00:00:00","PVS_EX_0012","23002","1"
"23002","367482","736","10/05/2018 00:00:00","12/31/9999 00:00:00","0","itg35724","10/05/2018 00:00:00","PVS_EX_0012","itg35724","10/05/2018 00:00:00","PVS_EX_0012","23002","1"
"23002","369060","882","11/07/2018 00:00:00","12/31/9999 00:00:00","0","itg36186","11/07/2018 00:00:00","PVS_EX_0012","itg36186","11/07/2018 00:00:00","PVS_EX_0012","23002","1"
"23002","369313","853","10/08/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","10/08/2015 00:00:00","PVS_EX_0012","itg36186","10/08/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","369313","854","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
"23002","369313","855","06/09/2020 00:00:00","12/31/9999 00:00:00","0","itg42390","06/09/2020 00:00:00","PVS_EX_0012","itg42390","06/09/2020 00:00:00","PVS_EX_0012","23002","1"
"23002","369327","853","06/15/2015 00:00:00","12/31/9999 00:00:00","0","itg36186","06/15/2015 00:00:00","PVS_EX_0012","itg36186","06/15/2015 00:00:00","PVS_EX_0012","23002","1"
