"Joi_DairitenTK_CD","DairitenTK_Kaiso_KBN","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","DairitenTokeiName_KJKC","DairitenTokeiName_KJ","DairitenTokeiName_KJR","DairitenTokeiName_KJK","DairitenTokeiName_KN","DairitenTokeiName_KNR"
"11024","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）カクサン","（株）カクサン","カクサン","カクサン","KKｶｸｻﾝ","ｶｸｻﾝ"
"11111","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","実績振替用","実績振替用","実績振替用","実績振替用","ｼﾞﾂｾｷﾌﾘｶｴﾖｳ","ｼﾞﾂｾｷﾌﾘｶｴ"
"11111","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","実績振替用","実績振替用","実績振替用","実績振替用","ｼﾞﾂｾｷﾌﾘｶｴﾖｳ","ｼﾞﾂｾｷﾌﾘｶｴ"
"11887","PVU_K0001","08/29/2016 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","アイン一括購入","アイン一括購入","アイン一括購入","アイン一括","ｱｲﾝｲｯｶﾂｺｳﾆｭｳ","ｱｲﾝｲｯｶﾂ"
"11889","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","埼玉の代理店","埼玉の代理店","埼玉の代理店","埼・代理店","ｻｲﾀﾏﾉ ﾀﾞｲﾘﾃﾝ","ｻｲﾀﾏ"
"11890","PVU_K0004","09/01/2011 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","アルフレッサヘルスケア（株）関東支社","アルフレッサＨＣ関東支社","アルフレッサＨＣ関東","アルフ関東","ｱﾙﾌﾚﾂｻﾍﾙｽｹｱｶﾝﾄｳ","ｱﾙﾌｶﾝﾄｳ"
"12001","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","岩渕薬品（株）","岩渕薬品（株）","岩渕薬品","岩渕","ｲﾜﾌﾞﾁ ﾔｸﾋﾝ KK","ｲﾜﾌﾞﾁ"
"12001","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","岩渕薬品（株）","岩渕薬品（株）","岩渕薬品","岩渕","ｲﾜﾌﾞﾁ ﾔｸﾋﾝ KK","ｲﾜﾌﾞﾁ"
"12001","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","岩渕薬品（株）","岩渕薬品（株）","岩渕薬品","岩渕","ｲﾜﾌﾞﾁ ﾔｸﾋﾝ KK","ｲﾜﾌﾞﾁ"
"12033","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）ＰＡＬＴＡＣ東京支社　第一営業部","（株）ＰＡＬＴＡＣ東京第一","ＰＡＬＴＡＣ東京第一","ＰＴ東京一","ﾊﾟﾙﾀﾂｸﾄｳｷﾖｳﾀﾞｲｲﾁ","ﾊﾟﾙﾄｳｷﾖｳｲﾁ"
"13001","PVU_K0001","05/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","05/08/2019 11:24:24","PVU_EX_1400","itg40916","05/08/2019 11:24:24","PVU_EX_1400","コプロ用代理店","コプロ用代理店","コプロ用代理店","コプロ用","ｺﾌﾟﾛﾖｳﾀﾞｲﾘﾃﾝ","ｺﾌﾟﾛﾖｳ"
"13001","PVU_K0003","05/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","05/08/2019 11:26:52","PVU_EX_1400","itg40916","05/08/2019 11:26:52","PVU_EX_1400","株式会社メッツ","株式会社メッツ","（株）メッツ","メッツ","ｶﾌﾞｼｷｶﾞｲｼｬﾒｯﾂ","ﾒｯﾂ"
"13002","PVU_K0001","04/25/2022 00:00:00","12/31/9999 00:00:00","0","itg19647","04/25/2022 16:23:18","PVU_EX_1400","itg19647","04/25/2022 16:23:18","PVU_EX_1400","ＥＡファーマの代理店","ＥＡファーマの代理店","ＥＡファーマの代理店","ＥＡ代理店","EAﾌｧｰﾏﾉﾀﾞｲﾘﾃﾝ","EAﾉﾀﾞｲﾘﾃﾝ"
"13003","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","イワキ株式会社","イワキ株式会社","イワキ","イワキ","ｲﾜｷ KK","ｲﾜｷ"
"13003","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","イワキ株式会社","イワキ株式会社","イワキ","イワキ","ｲﾜｷ KK","ｲﾜｷ"
"13003","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","イワキ株式会社","イワキ株式会社","イワキ","イワキ","ｲﾜｷ KK","ｲﾜｷ"
"13007","PVU_K0001","01/01/2000 00:00:00","08/29/2013 00:00:00","0","ITSP","03/30/2018 00:00:00","ENW","ITSP","03/30/2018 00:00:00","ENW","（株）Ｐａｌｔａｃ東京埼玉","（株）Ｐａｌｔａｃ東京埼玉","Ｐａｌｔａｃ東京埼玉","ＰＴ東京埼","ﾊﾟﾙﾀﾂｸKSﾄｳｷﾖｳｼｼﾔｻｲﾀﾏ","PTﾄｳｷﾖｳｻｲﾀ"
"13010","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","酒井薬品（株）","酒井薬品（株）","酒井薬品","酒井","ｻｶｲ ﾔｸﾋﾝ KK","ｻｶｲ"
"13010","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","酒井薬品（株）","酒井薬品（株）","酒井薬品","酒井","ｻｶｲ ﾔｸﾋﾝ KK","ｻｶｲ"
"13012","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","アルフレッサヘルスケア（株）","アルフレッサヘルスケア（株","アルフレッサヘルスケ","アルフＨＣ","ｱﾙﾌﾚﾂｻﾍﾙｽｹｱ","ｱﾙﾌﾚﾂｻHC"
"13012","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","アルフレッサヘルスケア（株）","アルフレッサヘルスケア（株","アルフレッサヘルスケ","アルフＨＣ","ｱﾙﾌﾚﾂｻﾍﾙｽｹｱ","ｱﾙﾌﾚﾂｻHC"
"13012","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","アルフレッサヘルスケア（株）","アルフレッサヘルスケア（株","アルフレッサヘルスケ","アルフＨＣ","ｱﾙﾌﾚﾂｻﾍﾙｽｹｱ","ｱﾙﾌﾚﾂｻHC"
"13013","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","東邦薬品（株）","東邦薬品（株）","東邦薬品","東邦","ﾄｳﾎｳ ﾔｸﾋﾝ KK","ﾄｳﾎｳ"
"13013","PVU_K0002","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","東邦薬品（株）Ｇ","東邦薬品（株）Ｇ","東邦薬品Ｇ","東邦Ｇ","ﾄｳﾎｳ ﾔｸﾋﾝ KKG","ﾄｳﾎｳG"
"13013","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","東邦薬品（株）","東邦薬品（株）","東邦薬品","東邦","ﾄｳﾎｳ ﾔｸﾋﾝ KK","ﾄｳﾎｳ"
"13013","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","東邦薬品（株）","東邦薬品（株）","東邦薬品","東邦","ﾄｳﾎｳ ﾔｸﾋﾝ KK","ﾄｳﾎｳ"
"13013","PVU_K0005","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","東邦薬品（株）","東邦薬品（株）","東邦薬品","東邦","ﾄｳﾎｳ ﾔｸﾋﾝ KK","ﾄｳﾎｳ"
"13014","PVU_K0002","10/01/2025 00:00:00","12/31/9999 00:00:00","0","itg46273","09/12/2025 13:17:10","PVU_EX_1400","itg46273","09/12/2025 13:17:10","PVU_EX_1400","東邦薬品グループ","東邦薬品グループ","東邦薬品Ｇ","東邦Ｇ","ﾄｳﾎｳ ﾔｸﾋﾝ G","ﾄｳﾎｳ G"
"13015","PVU_K0003","10/01/2025 00:00:00","12/31/9999 00:00:00","0","itg46273","09/12/2025 13:33:09","PVU_EX_1400","itg46273","09/12/2025 13:33:09","PVU_EX_1400","東邦薬品（株）","東邦薬品（株）","東邦薬品","東邦","ﾄｳﾎｳ ﾔｸﾋﾝ KK","ﾄｳﾎｳ"
"13038","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","森川産業株式会社","森川産業株式会社","森川産業","森川産業","ﾓﾘｶﾜｻﾝｷﾞﾖｳ KK","ﾓﾘｶﾜｻﾝｷﾞﾖｳ"
"13049","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","積水メディカル株式会社","積水メディカル株式会社","積水メディカル（株）","積水メディ","ｾｷｽｲﾒﾃﾞｲｶﾙｶﾌﾞｼｷｶｲｼﾔ","ｾｷｽｲ"
"13049","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","積水メディカル株式会社","積水メディカル株式会社","積水メディカル（株）","積水メディ","ｾｷｽｲﾒﾃﾞｲｶﾙｶﾌﾞｼｷｶｲｼﾔ","ｾｷｽｲ"
"13049","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","積水メディカル株式会社","積水メディカル株式会社","積水メディカル（株）","積水メディ","ｾｷｽｲﾒﾃﾞｲｶﾙｶﾌﾞｼｷｶｲｼﾔ","ｾｷｽｲ"
"13049","PVU_K0005","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","積水メディカル株式会社","積水メディカル株式会社","積水メディカル（株）","積水メディ","ｾｷｽｲﾒﾃﾞｲｶﾙｶﾌﾞｼｷｶｲｼﾔ","ｾｷｽｲ"
"13079","PVU_K0002","10/01/2025 00:00:00","12/31/9999 00:00:00","0","itg46273","09/12/2025 13:55:58","PVU_EX_1400","itg46273","09/12/2025 13:55:58","PVU_EX_1400","（株）バイタルケーエスケー・ホールディングス","バイタルケーエスケーＨＤ","バイタルケーエスケー","ＶＮＫＳＫ","ﾊﾞｲﾀﾙｹｰｴｽｹｰHD","ﾊﾞｲﾀﾙｹｰｴｽ"
"13093","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","中央物産株式会社","中央物産株式会社","中央物産（株）","中央物産","ﾁﾕｳｵｳﾌﾞﾂｻﾝKK","ﾁﾕｳｵｳﾌﾞﾂｻﾝ"
"13093","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","中央物産株式会社","中央物産株式会社","中央物産（株）","中央物産","ﾁﾕｳｵｳﾌﾞﾂｻﾝKK","ﾁﾕｳｵｳﾌﾞﾂｻﾝ"
"13093","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","中央物産株式会社","中央物産株式会社","中央物産（株）","中央物産","ﾁﾕｳｵｳﾌﾞﾂｻﾝKK","ﾁﾕｳｵｳﾌﾞﾂｻﾝ"
"13147","PVU_K0002","10/01/2025 00:00:00","12/31/9999 00:00:00","0","itg46273","09/12/2025 13:22:33","PVU_EX_1400","itg46273","09/12/2025 13:22:33","PVU_EX_1400","アルフレッサグループ","アルフレッサグループ","アルフレッサＧ","アルフレッ","ｱﾙﾌﾚﾂｻ G","ｱﾙﾌﾚﾂｻ G"
"13148","PVU_K0003","10/01/2025 00:00:00","12/31/9999 00:00:00","0","itg46273","09/12/2025 13:35:06","PVU_EX_1400","itg46273","09/12/2025 13:35:06","PVU_EX_1400","アルフレッサ（株）","アルフレッサ（株）","アルフレッサ","アルフレッ","ｱﾙﾌﾚﾂｻ KK","ｱﾙﾌﾚﾂｻ KK"
"13149","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","アルフレッサ（株）","アルフレッサ（株）","アルフレッサ（株）","アルフレッ","ｱﾙﾌﾚﾂｻ KK","ｱﾙﾌﾚﾂｻ KK"
"13149","PVU_K0002","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","アルフレッサ（株）Ｇ","アルフレッサ（株）Ｇ","アルフレッサ（株）Ｇ","アルフレＧ","ｱﾙﾌﾚﾂｻ KKG","ｱﾙﾌﾚﾂｻ KKG"
"13149","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","アルフレッサ（株）","アルフレッサ（株）","アルフレッサ（株）","アルフレッ","ｱﾙﾌﾚﾂｻ KK","ｱﾙﾌﾚﾂｻ KK"
"13149","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","アルフレッサ（株）","アルフレッサ（株）","アルフレッサ（株）","アルフレッ","ｱﾙﾌﾚﾂｻ KK","ｱﾙﾌﾚﾂｻ KK"
"13153","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","シ－エス薬品（株）関東営業","シ－エス薬品（株）関東営業","シーエス関東営業部","ＣＳ関東営","ｼ-ｴｽｶﾝﾄｳｴｲｷﾞﾖｳ","ｼ-ｴｽｶﾝﾄｳ"
"13157","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","株式会社　大木","株式会社　大木","（株）大木","大木","KK ｵｵｷ","ｵｵｷ"
"13157","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","株式会社　大木","株式会社　大木","（株）大木","大木","KK ｵｵｷ","ｵｵｷ"
"13157","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","株式会社　大木","株式会社　大木","（株）大木","大木","KK ｵｵｷ","ｵｵｷ"
"13159","PVU_K0003","10/01/2025 00:00:00","12/31/9999 00:00:00","0","itg46273","09/12/2025 13:43:43","PVU_EX_1400","itg46273","09/12/2025 13:43:43","PVU_EX_1400","（株）メディセオ","（株）メディセオ","（株）メディセオ","ＭＣ","ﾒﾃﾞｲｾｵ","ﾒﾃﾞｲｾｵ"
"13160","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）メディセオ","メディセオ","メディセオ","ＭＣ","ﾒﾃﾞｲｾｵ","ﾒﾃﾞｲｾｵ"
"13160","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）メディセオ","メディセオ","メディセオ","ＭＣ","ﾒﾃﾞｲｾｵ","ﾒﾃﾞｲｾｵ"
"13160","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","東京支社","東京支社","東京支社","東京","ﾄｳｷﾖｳｼｼﾔ","ﾄｳｷﾖｳｼｼﾔ"
"13163","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","Ｓ・首都圏ブロック","Ｓ・首都圏ブロック","首都圏ブ","Ｓ首","ｽｽﾞｹﾝｼﾕﾄｹﾝﾌﾞﾛﾂｸ","ｼﾕﾄｹﾝﾌﾞ"
"13181","PVU_K0003","10/01/2013 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）リードＨＣ　広域第二営業部","（株）リードＨＣ　広域第二","リードＨＣ広域第二","ＲＨＣ広２","ﾘ-ﾄﾞﾍﾙｽｹｱｺｳｲｷﾀﾞｲﾆ","ﾘ-ﾄﾞｺｳｲｷ2"
"13181","PVU_K0004","10/01/2013 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）リードＨＣ　広域第二営業部","（株）リードＨＣ　広域第二","リードＨＣ広域第二","ＲＨＣ広２","ﾘ-ﾄﾞﾍﾙｽｹｱｺｳｲｷﾀﾞｲﾆ","ﾘ-ﾄﾞｺｳｲｷ2"
"13193","PVU_K0001","01/23/2017 00:00:00","02/28/2019 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","株式会社　全老健共済会","全老健共済会","全老健共済会","全老健共済","ｾﾞﾝﾛｳｹﾝｷﾖｳｻｲｶｲ","ｾﾞﾝﾛｳｹﾝｷﾖｳ"
"13193","PVU_K0001","03/01/2019 00:00:00","12/31/9999 00:00:00","0","itg04213","02/15/2019 13:57:00","PVU_EX_1400","itg04213","02/15/2019 14:10:43","PVU_EX_1400","Ｂ２Ｂ","Ｂ２Ｂ","Ｂ２Ｂ","Ｂ２Ｂ","ﾋﾞ-ﾂ-ﾋﾞ-","ﾋﾞ-ﾂ-ﾋﾞ-"
"13193","PVU_K0003","09/01/2016 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","株式会社　全老健共済会","全老健共済会","全老健共済会","全老健共済","ｾﾞﾝﾛｳｹﾝｷﾖｳｻｲｶｲ","ｾﾞﾝﾛｳｹﾝｷﾖｳ"
"13193","PVU_K0004","09/01/2016 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","株式会社　全老健共済会","全老健共済会","全老健共済会","全老健共済","ｾﾞﾝﾛｳｹﾝｷﾖｳｻｲｶｲ","ｾﾞﾝﾛｳｹﾝｷﾖｳ"
"13200","PVU_K0001","09/21/2017 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","ＨＳ","ＨＳ","ＨＳ","ＨＳ","ｴｲﾁｴｽ","ｴｲﾁｴｽ"
"13200","PVU_K0003","09/01/2017 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","ＨＳ","ＨＳ","ＨＳ","ＨＳ","ｴｲﾁｴｽ","ｴｲﾁｴｽ"
"13200","PVU_K0004","09/01/2017 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","ＨＳ","ＨＳ","ＨＳ","ＨＳ","ｴｲﾁｴｽ","ｴｲﾁｴｽ"
"13201","PVU_K0001","10/16/2017 00:00:00","02/28/2019 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","itg04213","02/15/2019 00:00:00","Tenyuryoku","社会医療法人北斗会　メデックス","医）北斗会メデックス","ＢＢＯＳ１","ＢＢＯＳ１","ﾋﾞ-ﾎﾞｽ1","ﾋﾞ-ﾎﾞｽ1"
"13201","PVU_K0003","10/01/2017 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","社会医療法人北斗会　メデックス","医）北斗会メデックス","ＢＢＯＳ１","ＢＢＯＳ１","ﾋﾞ-ﾎﾞｽ1","ﾋﾞ-ﾎﾞｽ1"
"13201","PVU_K0004","10/01/2017 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","社会医療法人北斗会　メデックス","医）北斗会メデックス","ＢＢＯＳ１","ＢＢＯＳ１","ﾋﾞ-ﾎﾞｽ1","ﾋﾞ-ﾎﾞｽ1"
"13214","PVU_K0001","04/01/2018 00:00:00","12/31/9999 00:00:00","0","itg04213","03/31/2018 16:35:04","PVU_EX_1400","itg04213","03/31/2018 16:35:04","PVU_EX_1400","ヘルシーフード株式会社","ヘルシーフード株式会社","ヘルシーフード株式会","ヘルシーフ","ﾍﾙｼｰﾌｰﾄﾞｶﾌﾞｼｷｶｲｼﾔ","ﾍﾙｼｰﾌｰﾄﾞ"
"13217","PVU_K0003","03/01/2019 00:00:00","12/31/9999 00:00:00","0","itg04213","02/15/2019 13:53:11","PVU_EX_1400","itg04213","02/15/2019 14:14:16","PVU_EX_1400","セコムメディファーマ株式会社","セコムメディファーマ（株）","ＳＭＰ","ＳＭＰ","ｴｽｴﾑﾋﾟ-","ｴｽｴﾑﾋﾟ-"
"13217","PVU_K0004","03/01/2019 00:00:00","12/31/9999 00:00:00","0","itg04213","02/15/2019 13:54:12","PVU_EX_1400","itg04213","02/15/2019 14:15:12","PVU_EX_1400","セコムメディファーマ株式会社","セコムメディファーマ（株）","ＳＭＰ","ＳＭＰ","ｴｽｴﾑﾋﾟ-","ｴｽｴﾑﾋﾟ-"
"13777","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","自衛隊本部","自衛隊本部","自衛隊本部","自衛隊本部","ｼﾞｴｲﾀｲﾎﾝﾌﾞ","ｼﾞｴｲﾀｲﾎﾝﾌﾞ"
"13777","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","自衛隊本部","自衛隊本部","自衛隊本部","自衛隊本部","ｼﾞｴｲﾀｲﾎﾝﾌﾞ","ｼﾞｴｲﾀｲﾎﾝﾌﾞ"
"13777","PVU_K0004","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","自衛隊本部","自衛隊本部","自衛隊本部","自衛隊本部","ｼﾞｴｲﾀｲﾎﾝﾌﾞ","ｼﾞｴｲﾀｲﾎﾝﾌﾞ"
"13803","PVU_K0001","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）井田両国堂","（株）井田両国堂","井田両国堂","井田両国堂","KK ｲﾀﾞ ﾘﾖｳｺﾞｸﾄﾞｳ","ｲﾀﾞﾘﾖｳｺﾞｸ"
"13803","PVU_K0003","01/01/2000 00:00:00","12/31/9999 00:00:00","0","IKOU-KUN","03/29/2018 20:43:37","IKOU-STP","IKOU-SAN","03/29/2018 20:43:37","IKOU-CYAN","（株）井田両国堂","（株）井田両国堂","井田両国堂","井田両国堂","KK ｲﾀﾞ ﾘﾖｳｺﾞｸﾄﾞｳ","ｲﾀﾞﾘﾖｳｺﾞｸ"
