"KakuCorp_ID","KakuTantosha_CD","Tantosha_KBN","Corp_ID","Tantosha_CD","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Tanto_SEQ","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Shinseisha_ID","Shinsei_DT"
"ECL","74242","PVS_T0008","ECL","10181","04/01/2018 00:00:00","09/30/2018 00:00:00","False","2","itg37554","04/01/2018 00:00:00","itg40435","10/01/2018 00:00:00","PVS_XP_2006","itg37554","04/01/2018 00:00:00"
"ECL","74243","PVS_T0008","ECL","07401","04/01/2018 00:00:00","07/17/2018 00:00:00","False","4","itg37554","04/01/2018 00:00:00","itg40435","07/17/2018 00:00:00","PVS_XP_2006","itg40435","07/17/2018 00:00:00"
"ECL","74243","PVS_T0008","ECL","09654","04/01/2018 00:00:00","07/17/2018 00:00:00","False","2","itg37554","04/01/2018 00:00:00","itg40435","07/17/2018 00:00:00","PVS_XP_2006","itg40435","07/17/2018 00:00:00"
"ECL","74243","PVS_T0008","ECL","09710","04/01/2018 00:00:00","07/17/2018 00:00:00","False","1","itg37554","04/01/2018 00:00:00","itg40435","07/17/2018 00:00:00","PVS_XP_2006","itg40435","07/17/2018 00:00:00"
"ECL","74243","PVS_T0008","ECL","10129","04/01/2018 00:00:00","07/17/2018 00:00:00","False","3","itg37554","04/01/2018 00:00:00","itg40435","07/17/2018 00:00:00","PVS_XP_2006","itg40435","07/17/2018 00:00:00"
"ECL","75102","PVS_T0008","ECL","05475","04/01/2018 00:00:00","05/07/2018 00:00:00","False","1","itg37554","04/01/2018 00:00:00","itg37554","05/08/2018 00:00:00","PVS_XP_2006","itg37554","05/08/2018 00:00:00"
"ECL","75102","PVS_T0008","ECL","10054","04/01/2018 00:00:00","05/07/2018 00:00:00","False","2","itg37554","04/01/2018 00:00:00","itg37554","05/08/2018 00:00:00","PVS_XP_2006","itg37554","05/08/2018 00:00:00"
"ECL","76108","PVS_T0008","ECL","07987","04/01/2018 00:00:00","03/31/2019 00:00:00","False","1","itg37554","04/01/2018 00:00:00","itg04213","04/01/2019 00:00:00","PVS_XP_2006","itg04213","03/12/2019 00:00:00"
"ECL","76108","PVS_T0008","ECL","08820","04/01/2018 00:00:00","03/31/2019 00:00:00","False","2","itg37554","04/01/2018 00:00:00","itg04213","04/01/2019 00:00:00","PVS_XP_2006","itg04213","03/12/2019 00:00:00"
"ECL","76232","PVS_T0008","ECL","09351","04/01/2018 00:00:00","01/06/2019 00:00:00","False","1","itg37554","04/01/2018 00:00:00","itg04213","01/07/2019 00:00:00","PVS_XP_2006","itg04213","12/21/2018 00:00:00"
"ECL","76232","PVS_T0008","ECL","10352","04/01/2018 00:00:00","01/06/2019 00:00:00","False","2","itg37554","04/01/2018 00:00:00","itg04213","01/07/2019 00:00:00","PVS_XP_2006","itg04213","12/21/2018 00:00:00"
"ECL","76233","PVS_T0008","ECL","08560","04/01/2018 00:00:00","09/30/2018 00:00:00","False","1","itg37554","04/01/2018 00:00:00","itg04213","10/01/2018 00:00:00","PVS_XP_2006","itg04213","09/05/2018 00:00:00"
"ECL","76233","PVS_T0008","ECL","09351","04/01/2018 00:00:00","09/30/2018 00:00:00","False","2","itg37554","04/01/2018 00:00:00","itg04213","10/01/2018 00:00:00","PVS_XP_2006","itg04213","09/05/2018 00:00:00"
"ECL","76233","PVS_T0008","ECL","10352","04/01/2018 00:00:00","09/30/2018 00:00:00","False","3","itg37554","04/01/2018 00:00:00","itg04213","10/01/2018 00:00:00","PVS_XP_2006","itg04213","09/05/2018 00:00:00"
"ECL","72207","PVS_T0008","ECL","09012","04/01/2018 00:00:00","09/30/2019 00:00:00","False","1","itg37554","04/01/2018 00:00:00","itg40916","10/01/2019 00:00:00","PVS_XP_2006","itg40916","10/01/2019 00:00:00"
"ECL","72207","PVS_T0008","ECL","10043","04/01/2018 00:00:00","09/30/2019 00:00:00","False","2","itg37554","04/01/2018 00:00:00","itg40916","10/01/2019 00:00:00","PVS_XP_2006","itg40916","10/01/2019 00:00:00"
"ECL","72207","PVS_T0008","ECL","10297","04/01/2018 00:00:00","03/31/2019 00:00:00","False","3","itg37554","04/01/2018 00:00:00","itg04213","04/01/2019 00:00:00","PVS_XP_2006","itg04213","03/12/2019 00:00:00"
"ECL","73223","PVS_T0008","ECL","07325","04/01/2018 00:00:00","03/31/2019 00:00:00","False","2","itg37554","04/01/2018 00:00:00","itg04213","04/01/2019 00:00:00","PVS_XP_2006","itg04213","03/12/2019 00:00:00"
"ECL","73223","PVS_T0008","ECL","09215","04/01/2018 00:00:00","03/31/2019 00:00:00","False","1","itg37554","04/01/2018 00:00:00","itg04213","04/01/2019 00:00:00","PVS_XP_2006","itg04213","03/12/2019 00:00:00"
"ECL","73224","PVS_T0008","ECL","07325","04/01/2018 00:00:00","03/31/2019 00:00:00","False","2","itg37554","04/01/2018 00:00:00","itg04213","04/01/2019 00:00:00","PVS_XP_2006","itg04213","03/12/2019 00:00:00"
"ECL","73224","PVS_T0008","ECL","09433","04/01/2018 00:00:00","03/31/2019 00:00:00","False","1","itg37554","04/01/2018 00:00:00","itg04213","04/01/2019 00:00:00","PVS_XP_2006","itg04213","03/12/2019 00:00:00"
"ECL","74244","PVS_T0008","ECL","08791","04/01/2018 00:00:00","03/31/2019 00:00:00","False","1","itg37554","04/01/2018 00:00:00","itg04213","04/01/2019 00:00:00","PVS_XP_2006","itg04213","03/12/2019 00:00:00"
"ECL","74244","PVS_T0008","ECL","09662","04/01/2018 00:00:00","03/31/2019 00:00:00","False","2","itg37554","04/01/2018 00:00:00","itg04213","04/01/2019 00:00:00","PVS_XP_2006","itg04213","03/12/2019 00:00:00"
"ECL","76234","PVS_T0008","ECL","08377","04/01/2018 00:00:00","09/30/2018 00:00:00","False","1","itg37554","04/01/2018 00:00:00","itg04213","10/01/2018 00:00:00","PVS_XP_2006","itg04213","09/05/2018 00:00:00"
"ECL","76234","PVS_T0008","ECL","09313","04/01/2018 00:00:00","09/30/2018 00:00:00","False","2","itg37554","04/01/2018 00:00:00","itg04213","10/01/2018 00:00:00","PVS_XP_2006","itg04213","09/05/2018 00:00:00"
"ECL","76235","PVS_T0008","ECL","08348","04/01/2018 00:00:00","03/31/2019 00:00:00","False","1","itg37554","04/01/2018 00:00:00","itg04213","04/01/2019 00:00:00","PVS_XP_2006","itg04213","03/12/2019 00:00:00"
"ECL","76235","PVS_T0008","ECL","10116","04/01/2018 00:00:00","03/31/2019 00:00:00","False","2","itg37554","04/01/2018 00:00:00","itg04213","04/01/2019 00:00:00","PVS_XP_2006","itg04213","03/12/2019 00:00:00"
"ECL","72208","PVS_T0008","ECL","08427","04/01/2018 00:00:00","09/30/2019 00:00:00","False","1","itg37554","04/02/2018 00:00:00","itg40916","10/01/2019 00:00:00","PVS_XP_2006","itg40916","10/01/2019 00:00:00"
"ECL","72208","PVS_T0008","ECL","10036","04/01/2018 00:00:00","09/30/2019 00:00:00","False","2","itg37554","04/02/2018 00:00:00","itg40916","10/01/2019 00:00:00","PVS_XP_2006","itg40916","10/01/2019 00:00:00"
"ECL","76236","PVS_T0008","ECL","06806","04/04/2018 00:00:00","09/30/2018 00:00:00","False","1","itg37554","04/04/2018 00:00:00","itg04213","10/01/2018 00:00:00","PVS_XP_2006","itg04213","09/05/2018 00:00:00"
"ECL","76236","PVS_T0008","ECL","10298","04/04/2018 00:00:00","09/30/2018 00:00:00","False","2","itg37554","04/04/2018 00:00:00","itg04213","10/01/2018 00:00:00","PVS_XP_2006","itg04213","09/05/2018 00:00:00"
"ECL","76237","PVS_T0008","ECL","07834","07/01/2018 00:00:00","09/30/2018 00:00:00","False","1","itg40435","07/01/2018 00:00:00","itg04213","10/01/2018 00:00:00","PVS_XP_2006","itg04213","09/05/2018 00:00:00"
"ECL","76237","PVS_T0008","ECL","08800","07/01/2018 00:00:00","09/30/2018 00:00:00","False","2","itg40435","07/01/2018 00:00:00","itg04213","10/01/2018 00:00:00","PVS_XP_2006","itg04213","09/05/2018 00:00:00"
"ECL","74245","PVS_T0008","ECL","09270","07/01/2018 00:00:00","03/31/2020 00:00:00","False","2","itg40435","07/01/2018 00:00:00","ITSP","03/10/2020 00:00:00","PVS_XP_2006","ITSP","03/10/2020 00:00:00"
"ECL","74245","PVS_T0008","ECL","09379","07/01/2018 00:00:00","03/31/2020 00:00:00","False","1","itg40435","07/01/2018 00:00:00","ITSP","03/10/2020 00:00:00","PVS_XP_2006","ITSP","03/10/2020 00:00:00"
"ECL","72402","PVS_T0008","ECL","09275","10/01/2013 00:00:00","03/31/2015 00:00:00","False","4","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","72501","PVS_T0008","ECL","07018","10/01/2013 00:00:00","03/31/2015 00:00:00","False","1","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","72501","PVS_T0008","ECL","09359","10/01/2013 00:00:00","03/31/2015 00:00:00","False","2","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","72502","PVS_T0008","ECL","07375","10/01/2013 00:00:00","03/31/2015 00:00:00","False","1","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","72502","PVS_T0008","ECL","09496","10/01/2013 00:00:00","03/31/2015 00:00:00","False","2","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","72603","PVS_T0008","ECL","07548","10/01/2013 00:00:00","03/31/2015 00:00:00","False","1","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","72603","PVS_T0008","ECL","08231","10/01/2013 00:00:00","03/31/2015 00:00:00","False","2","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","72611","PVS_T0008","ECL","06808","10/01/2013 00:00:00","03/31/2014 00:00:00","False","1","BATCH","10/01/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/07/2014 00:00:00"
"ECL","72611","PVS_T0008","ECL","09843","10/01/2013 00:00:00","03/31/2014 00:00:00","False","2","BATCH","10/01/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/07/2014 00:00:00"
"ECL","72901","PVS_T0008","ECL","07510","10/01/2013 00:00:00","03/31/2015 00:00:00","False","1","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","72901","PVS_T0008","ECL","09660","10/01/2013 00:00:00","03/31/2015 00:00:00","False","2","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","72902","PVS_T0008","ECL","06541","10/01/2013 00:00:00","03/31/2015 00:00:00","False","1","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","72902","PVS_T0008","ECL","09871","10/01/2013 00:00:00","03/31/2015 00:00:00","False","2","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","73102","PVS_T0008","ECL","06351","10/01/2013 00:00:00","03/31/2014 00:00:00","False","1","BATCH","10/01/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/07/2014 00:00:00"
"ECL","73102","PVS_T0008","ECL","06513","10/01/2013 00:00:00","03/31/2014 00:00:00","False","2","BATCH","10/01/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/07/2014 00:00:00"
"ECL","73202","PVS_T0008","ECL","07669","10/01/2013 00:00:00","03/31/2015 00:00:00","False","2","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","73202","PVS_T0008","ECL","08888","10/01/2013 00:00:00","03/31/2015 00:00:00","False","1","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","73202","PVS_T0008","ECL","09922","10/01/2013 00:00:00","03/31/2015 00:00:00","False","3","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","71803","PVS_T0008","ECL","09666","10/01/2013 00:00:00","03/31/2015 00:00:00","False","3","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","73903","PVS_T0008","ECL","07355","10/01/2013 00:00:00","03/31/2014 00:00:00","False","1","BATCH","10/01/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/06/2014 00:00:00"
"ECL","73903","PVS_T0008","ECL","07839","10/01/2013 00:00:00","03/31/2014 00:00:00","False","2","BATCH","10/01/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/06/2014 00:00:00"
"ECL","73904","PVS_T0008","ECL","07839","10/01/2013 00:00:00","03/31/2014 00:00:00","False","2","BATCH","10/01/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/06/2014 00:00:00"
"ECL","73904","PVS_T0008","ECL","07843","10/01/2013 00:00:00","03/31/2014 00:00:00","False","1","BATCH","10/01/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/06/2014 00:00:00"
"ECL","74301","PVS_T0008","ECL","08272","10/01/2013 00:00:00","03/31/2015 00:00:00","False","1","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","74301","PVS_T0008","ECL","09126","10/01/2013 00:00:00","10/06/2013 00:00:00","False","3","BATCH","10/07/2013 00:00:00","itg34781","10/07/2013 00:00:00","PVS_XP_2006","BATCH","10/07/2013 00:00:00"
"ECL","74301","PVS_T0008","ECL","09267","10/01/2013 00:00:00","10/06/2013 00:00:00","False","2","BATCH","10/01/2013 00:00:00","itg34781","10/07/2013 00:00:00","PVS_XP_2006","BATCH","10/07/2013 00:00:00"
"ECL","74304","PVS_T0008","ECL","07049","10/01/2013 00:00:00","03/31/2015 00:00:00","False","1","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","74304","PVS_T0008","ECL","09219","10/01/2013 00:00:00","03/31/2015 00:00:00","False","2","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","79504","PVS_T0008","ECL","05477","10/01/2013 00:00:00","09/30/2014 00:00:00","False","1","itg34781","10/01/2013 00:00:00","itg34781","10/01/2014 00:00:00","PVS_XP_2006","BATCH","10/01/2014 00:00:00"
"ECL","74401","PVS_T0008","ECL","08179","10/01/2013 00:00:00","03/31/2015 00:00:00","False","1","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","74401","PVS_T0008","ECL","09589","10/01/2013 00:00:00","03/31/2015 00:00:00","False","2","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","74601","PVS_T0008","ECL","08800","10/01/2013 00:00:00","03/31/2015 00:00:00","False","1","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","74601","PVS_T0008","ECL","09130","10/01/2013 00:00:00","03/31/2015 00:00:00","False","2","BATCH","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","79504","PVS_T0008","ECL","05696","10/01/2013 00:00:00","09/30/2014 00:00:00","False","2","itg34781","10/01/2013 00:00:00","itg34781","10/01/2014 00:00:00","PVS_XP_2006","BATCH","10/01/2014 00:00:00"
"ECL","79505","PVS_T0008","ECL","05477","10/01/2013 00:00:00","09/30/2014 00:00:00","False","1","itg34781","10/01/2013 00:00:00","itg34781","10/01/2014 00:00:00","PVS_XP_2006","BATCH","10/01/2014 00:00:00"
"ECL","79505","PVS_T0008","ECL","06157","10/01/2013 00:00:00","09/30/2014 00:00:00","False","2","itg34781","10/01/2013 00:00:00","itg34781","10/01/2014 00:00:00","PVS_XP_2006","BATCH","10/01/2014 00:00:00"
"ECL","70501","PVS_T0008","ECL","05628","10/01/2013 00:00:00","06/30/2014 00:00:00","False","1","itg34781","10/01/2013 00:00:00","itg34781","07/01/2014 00:00:00","PVS_XP_2006","itg34781","07/01/2014 00:00:00"
"ECL","70501","PVS_T0008","ECL","08180","10/01/2013 00:00:00","06/30/2014 00:00:00","False","2","itg34781","10/01/2013 00:00:00","itg34781","07/01/2014 00:00:00","PVS_XP_2006","itg34781","07/01/2014 00:00:00"
"ECL","70502","PVS_T0008","ECL","07362","10/01/2013 00:00:00","01/06/2014 00:00:00","False","1","itg34781","10/01/2013 00:00:00","itg34781","01/07/2014 00:00:00","PVS_XP_2006","BATCH","01/07/2014 00:00:00"
"ECL","70502","PVS_T0008","ECL","10188","10/01/2013 00:00:00","01/06/2014 00:00:00","False","2","itg34781","10/01/2013 00:00:00","itg34781","01/07/2014 00:00:00","PVS_XP_2006","BATCH","01/07/2014 00:00:00"
"ECL","71710","PVS_T0008","ECL","06178","10/01/2013 00:00:00","03/31/2015 00:00:00","False","1","itg34781","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","71710","PVS_T0008","ECL","08838","10/01/2013 00:00:00","03/31/2015 00:00:00","False","2","itg34781","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","71711","PVS_T0008","ECL","09075","10/01/2013 00:00:00","03/31/2014 00:00:00","False","1","itg34781","10/01/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/12/2014 00:00:00"
"ECL","71711","PVS_T0008","ECL","10126","10/01/2013 00:00:00","03/31/2014 00:00:00","False","2","itg34781","10/01/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/12/2014 00:00:00"
"ECL","71810","PVS_T0008","ECL","08470","10/01/2013 00:00:00","03/31/2015 00:00:00","False","1","itg34781","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","71810","PVS_T0008","ECL","09318","10/01/2013 00:00:00","03/31/2015 00:00:00","False","2","itg34781","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","73308","PVS_T0008","ECL","07050","10/01/2013 00:00:00","09/30/2014 00:00:00","False","1","itg34781","10/01/2013 00:00:00","itg34781","10/01/2014 00:00:00","PVS_XP_2006","BATCH","10/01/2014 00:00:00"
"ECL","73308","PVS_T0008","ECL","09449","10/01/2013 00:00:00","09/30/2014 00:00:00","False","2","itg34781","10/01/2013 00:00:00","itg34781","10/01/2014 00:00:00","PVS_XP_2006","BATCH","10/01/2014 00:00:00"
"ECL","73308","PVS_T0008","ECL","09972","10/01/2013 00:00:00","09/30/2014 00:00:00","False","3","itg34781","10/01/2013 00:00:00","itg34781","10/01/2014 00:00:00","PVS_XP_2006","BATCH","10/01/2014 00:00:00"
"ECL","73309","PVS_T0008","ECL","05428","10/01/2013 00:00:00","03/31/2014 00:00:00","False","1","itg34781","10/01/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","73309","PVS_T0008","ECL","07503","10/01/2013 00:00:00","03/31/2014 00:00:00","False","2","itg34781","10/01/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","73310","PVS_T0008","ECL","09972","10/01/2013 00:00:00","03/31/2014 00:00:00","False","1","itg34781","10/01/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","73310","PVS_T0008","ECL","10125","10/01/2013 00:00:00","03/31/2014 00:00:00","False","2","itg34781","10/01/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","73311","PVS_T0008","ECL","03332","10/01/2013 00:00:00","03/31/2014 00:00:00","False","1","itg34781","10/01/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","73311","PVS_T0008","ECL","07414","10/01/2013 00:00:00","03/31/2014 00:00:00","False","2","itg34781","10/01/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","73312","PVS_T0008","ECL","04894","10/01/2013 00:00:00","03/31/2014 00:00:00","False","1","itg34781","10/01/2013 00:00:00","BATCH","04/01/2014 00:00:00","PVS_XP_2006","BATCH","03/11/2014 00:00:00"
"ECL","73313","PVS_T0008","ECL","06340","10/01/2013 00:00:00","03/31/2015 00:00:00","False","2","itg34781","10/01/2013 00:00:00","itg04213","04/01/2015 00:00:00","PVS_XP_2006","itg04213","03/06/2015 00:00:00"
"ECL","70201","PVS_T0008","ECL","08793","04/01/2014 00:00:00","06/30/2014 00:00:00","False","1","BATCH","03/07/2014 00:00:00","itg34781","07/01/2014 00:00:00","PVS_XP_2006","itg34781","07/01/2014 00:00:00"
"ECL","70508","PVS_T0008","ECL","08916","07/01/2014 00:00:00","09/30/2014 00:00:00","False","2","itg34781","07/01/2014 00:00:00","itg34781","10/01/2014 00:00:00","PVS_XP_2006","itg34781","10/01/2014 00:00:00"
"ECL","79506","PVS_T0008","ECL","05263","10/01/2014 00:00:00","03/31/2016 00:00:00","False","1","itg34781","10/01/2014 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2006","itg04213","03/03/2016 00:00:00"
"ECL","72702","PVS_T0008","ECL","09649","10/09/2015 00:00:00","03/31/2016 00:00:00","False","2","itg34781","10/09/2015 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2006","itg04213","03/03/2016 00:00:00"
"ECL","72914","PVS_T0008","ECL","08943","10/09/2015 00:00:00","03/31/2016 00:00:00","False","3","itg37554","10/09/2015 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2006","itg04213","03/03/2016 00:00:00"
"ECL","79613","PVS_T0008","ECL","06180","10/14/2015 00:00:00","03/31/2016 00:00:00","False","1","itg04213","10/01/2015 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2006","itg04213","03/03/2016 00:00:00"
"ECL","79613","PVS_T0008","ECL","06821","10/14/2015 00:00:00","03/31/2016 00:00:00","False","3","itg04213","10/01/2015 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2006","itg04213","03/03/2016 00:00:00"
"ECL","79613","PVS_T0008","ECL","07419","10/14/2015 00:00:00","03/31/2016 00:00:00","False","2","itg04213","10/01/2015 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2006","itg04213","03/03/2016 00:00:00"
"ECL","74601","PVS_T0008","ECL","07694","10/19/2015 00:00:00","03/31/2016 00:00:00","False","1","itg37554","10/19/2015 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2006","itg04213","03/03/2016 00:00:00"
"ECL","74601","PVS_T0008","ECL","08377","10/19/2015 00:00:00","03/31/2016 00:00:00","False","2","itg37554","10/19/2015 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2006","itg04213","03/03/2016 00:00:00"
"ECL","74601","PVS_T0008","ECL","10154","10/19/2015 00:00:00","03/31/2016 00:00:00","False","3","itg37554","10/19/2015 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2006","itg04213","03/03/2016 00:00:00"
"ECL","73003","PVS_T0008","ECL","09666","10/09/2015 00:00:00","03/31/2016 00:00:00","False","3","itg34781","10/21/2015 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2006","itg04213","03/03/2016 00:00:00"
"ECL","71105","PVS_T0008","ECL","08925","12/02/2015 00:00:00","01/31/2016 00:00:00","False","1","itg34781","12/02/2015 00:00:00","itg34781","02/01/2016 00:00:00","PVS_XP_2006","itg34781","02/01/2016 00:00:00"
"ECL","71105","PVS_T0008","ECL","09066","12/02/2015 00:00:00","01/31/2016 00:00:00","False","2","itg34781","12/02/2015 00:00:00","itg34781","02/01/2016 00:00:00","PVS_XP_2006","itg34781","02/01/2016 00:00:00"
"ECL","73011","PVS_T0008","ECL","08772","01/01/2016 00:00:00","03/31/2016 00:00:00","False","1","itg37554","01/01/2016 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2006","itg04213","03/03/2016 00:00:00"
"ECL","73011","PVS_T0008","ECL","09503","01/01/2016 00:00:00","03/31/2016 00:00:00","False","2","itg37554","01/01/2016 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2006","itg04213","03/03/2016 00:00:00"
"ECL","71105","PVS_T0008","ECL","08180","02/01/2016 00:00:00","03/31/2016 00:00:00","False","1","itg34781","02/01/2016 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2006","itg04213","03/03/2016 00:00:00"
"ECL","71105","PVS_T0008","ECL","08925","02/01/2016 00:00:00","03/31/2016 00:00:00","False","2","itg34781","02/01/2016 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2006","itg04213","03/03/2016 00:00:00"
"ECL","74403","PVS_T0008","ECL","07503","02/06/2016 00:00:00","03/31/2016 00:00:00","False","2","itg37554","02/06/2016 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2006","itg04213","03/03/2016 00:00:00"
"ECL","74403","PVS_T0008","ECL","07834","02/06/2016 00:00:00","03/31/2016 00:00:00","False","1","itg37554","02/06/2016 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2006","itg04213","03/03/2016 00:00:00"
"ECL","74403","PVS_T0008","ECL","09512","02/06/2016 00:00:00","03/31/2016 00:00:00","False","3","itg37554","02/06/2016 00:00:00","itg04213","04/01/2016 00:00:00","PVS_XP_2006","itg04213","03/03/2016 00:00:00"
"ECL","70202","PVS_T0008","ECL","08334","04/01/2016 00:00:00","03/31/2017 00:00:00","False","1","itg04213","03/10/2016 00:00:00","itg37554","04/01/2017 00:00:00","PVS_XP_2006","itg37554","04/01/2017 00:00:00"
"ECL","70303","PVS_T0008","ECL","08650","04/01/2016 00:00:00","03/31/2017 00:00:00","False","1","itg04213","03/10/2016 00:00:00","itg37554","04/01/2017 00:00:00","PVS_XP_2006","itg37554","04/01/2017 00:00:00"
"ECL","72614","PVS_T0008","ECL","09754","10/09/2015 00:00:00","12/31/2015 00:00:00","False","2","itg37554","10/09/2015 00:00:00","itg37554","01/05/2016 00:00:00","PVS_XP_2006","itg37554","01/05/2016 00:00:00"
"ECL","72614","PVS_T0008","ECL","09936","10/09/2015 00:00:00","12/31/2015 00:00:00","False","1","itg37554","10/09/2015 00:00:00","itg37554","01/05/2016 00:00:00","PVS_XP_2006","itg37554","01/05/2016 00:00:00"
