"JIS_Ken_CD","JIS_Shikuchoson_CD","Todofuken_KJ","Shikugun_KJ","Todofuken_KN","Shikugun_KN","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Shinseisha_ID","Shinsei_DT"
"12","305","千葉県","東葛飾郡沼南町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"12","301","千葉県","東葛飾郡浦安町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"12","201","千葉県","千葉市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"11","467","埼玉県","北葛飾郡三郷町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"11","401","埼玉県","大里郡大里村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"11","344","埼玉県","比企郡都幾川村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"11","325","埼玉県","入間郡坂戸町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"11","244","埼玉県","さいたま市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"11","220","埼玉県","与野市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"11","213","埼玉県","岩槻市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"11","205","埼玉県","大宮市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"11","204","埼玉県","浦和市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"10","482","群馬県","新田郡新田町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"10","462","群馬県","佐波郡東村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"10","461","群馬県","佐波郡赤堀町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"10","447","群馬県","利根郡新治村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"10","321","群馬県","群馬郡榛名町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"09","422","栃木県","安蘇郡葛生町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"09","363","栃木県","下都賀郡国分寺町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"09","302","栃木県","河内郡南河内町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"09","212","栃木県","黒磯市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"08","561","茨城県","北相馬郡守谷町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"08","546","茨城県","猿島郡境町","","","BATCH","12/27/2012 15:29:24","BATCH","06/17/2016 14:45:37","PVS_XP_2001","BATCH","06/17/2016 14:45:37"
"08","545","茨城県","猿島郡岩井町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"08","486","茨城県","筑波郡大穂町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"08","485","茨城県","筑波郡筑波町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"08","481","茨城県","筑波郡谷田部町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"08","466","茨城県","新治郡桜村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"08","449","茨城県","稲敷郡東町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"08","445","茨城県","稲敷郡茎崎町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"08","344","茨城県","那珂郡大宮町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"08","213","茨城県","勝田市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"08","209","茨城県","那珂湊市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"08","208","茨城県","龍ケ崎市","","","BATCH","12/27/2012 15:29:24","BATCH","02/17/2016 14:45:36","PVS_XP_2001","BATCH","02/17/2016 14:45:36"
"07","563","福島県","相馬郡小高町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"07","442","福島県","大沼郡会津本郷町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"07","381","福島県","北会津郡北会津村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"07","366","福島県","南会津郡南郷村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"07","363","福島県","南会津郡舘岩村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"07","324","福島県","安達郡白沢村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"07","323","福島県","安達郡本宮町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"07","321","福島県","安達郡安達町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"07","305","福島県","伊達郡保原町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"07","304","福島県","伊達郡梁川町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"06","441","山形県","西田川郡温海町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"06","423","山形県","東田川郡藤島町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"05","461","秋田県","雄勝郡稲川町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"05","447","秋田県","平鹿郡大雄村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"05","403","秋田県","由利郡象潟町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"05","342","秋田県","山本郡二ツ井町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"05","305","秋田県","鹿角郡八幡平村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"05","301","秋田県","鹿角郡花輪町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"05","205","秋田県","本荘市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"04","601","宮城県","本吉郡志津川町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"04","582","宮城県","牡鹿郡牡鹿町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"04","565","宮城県","桃生郡桃生町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"26","381","京都府","北桑田郡京北町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"26","362","京都府","相楽郡木津町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"26","342","京都府","綴喜郡田辺町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"26","341","京都府","綴喜郡八幡町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"25","521","滋賀県","高島郡マキノ町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"25","504","滋賀県","伊香郡西浅井町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"25","481","滋賀県","東浅井郡浅井町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"25","462","滋賀県","坂田郡伊吹町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"25","421","滋賀県","愛知郡愛東町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"25","403","滋賀県","神崎郡能登川町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"25","366","滋賀県","甲賀郡甲南町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"25","205","滋賀県","八日市市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"24","541","三重県","北牟婁郡紀伊長島町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"24","463","三重県","度会郡小俣町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"24","462","三重県","度会郡二見町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"24","405","三重県","一志郡嬉野町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"24","402","三重県","一志郡香良洲町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"24","401","三重県","一志郡久居町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"24","385","三重県","安芸郡豊里村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","623","愛知県","渥美郡渥美町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","622","愛知県","渥美郡赤羽根町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","581","愛知県","南設楽郡鳳来町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","544","愛知県","東加茂郡旭町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","543","愛知県","東加茂郡下山村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","541","愛知県","東加茂郡足助町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","523","愛知県","西加茂郡小原村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","521","愛知県","西加茂郡三好町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","502","愛知県","額田郡額田町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","431","愛知県","海部郡八開村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","430","愛知県","海部郡立田村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","429","愛知県","海部郡佐屋町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","428","愛知県","海部郡弥富町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","426","愛知県","海部郡十四山村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","422","愛知県","海部郡美和町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","402","愛知県","中島郡平和町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","363","愛知県","丹羽郡岩倉町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","346","愛知県","西春日井郡清洲町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","344","愛知県","西春日井郡西春町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","341","愛知県","西春日井郡西枇杷島町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","304","愛知県","愛知郡長久手町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"23","301","愛知県","愛知郡豊明町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"22","502","静岡県","浜名郡舞阪町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"22","483","静岡県","磐田郡竜洋町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"22","425","静岡県","榛原郡金谷町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"22","219","静岡県","下田市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"22","206","静岡県","三島市","","","BATCH","12/27/2012 15:29:24","BATCH","01/18/2016 12:24:28","PVS_XP_2001","BATCH","01/18/2016 12:24:28"
"22","204","静岡県","清水市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"22","202","静岡県","浜松市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"22","201","静岡県","静岡市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","621","岐阜県","吉城郡古川町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","461","岐阜県","武儀郡洞戸村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","361","岐阜県","不破郡垂井町","","","BATCH","12/27/2012 15:29:24","BATCH","05/17/2016 14:45:32","PVS_XP_2001","BATCH","05/17/2016 14:45:32"
"21","342","岐阜県","養老郡上石津町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","304","岐阜県","羽島郡柳津町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"21","207","岐阜県","美濃市","","","BATCH","12/27/2012 15:29:24","BATCH","02/17/2016 14:45:36","PVS_XP_2001","BATCH","02/17/2016 14:45:36"
"20","522","長野県","埴科郡戸倉町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","482","長野県","北安曇郡松川村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","450","長野県","東筑摩郡山形村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","448","長野県","東筑摩郡生坂村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","447","長野県","東筑摩郡坂井村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","442","長野県","東筑摩郡本郷村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","429","長野県","木曽郡王滝村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","418","長野県","下伊那郡上村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","415","長野県","下伊那郡喬木村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","414","長野県","下伊那郡泰阜村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","412","長野県","下伊那郡売木村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","410","長野県","下伊那郡根羽村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","409","長野県","下伊那郡平谷村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","401","長野県","下伊那郡鼎町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","388","長野県","上伊那郡宮田村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","385","長野県","上伊那郡南箕輪村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","363","長野県","諏訪郡原村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","345","長野県","小県郡真田町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","341","長野県","小県郡丸子町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","307","長野県","南佐久郡北相木村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","306","長野県","南佐久郡南相木村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","216","長野県","更埴市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"20","204","長野県","岡谷市","","","BATCH","12/27/2012 15:29:24","BATCH","01/17/2017 14:45:36","PVS_XP_2001","BATCH","01/17/2017 14:45:36"
"19","443","山梨県","北都留郡丹波山村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"19","442","山梨県","北都留郡小菅村","","","BATCH","12/27/2012 15:29:24","BATCH","05/18/2015 11:24:35","PVS_XP_2001","BATCH","05/18/2015 11:24:35"
"19","429","山梨県","南都留郡鳴沢村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"19","422","山梨県","南都留郡道志村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"18","402","福井県","南条郡今庄町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"18","363","福井県","坂井郡金津町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"18","361","福井県","坂井郡三国町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"18","342","福井県","大野郡和泉村","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"18","301","福井県","足羽郡足羽町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"18","203","福井県","武生市","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"17","404","石川県","鹿島郡鹿島町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"17","401","石川県","鹿島郡田鶴浜町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
"17","344","石川県","石川郡野々市町","","","BATCH","12/27/2012 15:29:24","BATCH","12/27/2012 00:00:00","PVS_XP_2001","IKOU","12/27/2012 15:29:24"
